Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;NK_Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_conductor;Coordenada_UTM_X_ED50;Coordenada_UTM_Y_ED50;Longitud;Latitud
2019S005230    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;224802;Nació;0030 0030;Dimecres;2019;7;Juliol;3;13;Matí;Desobeir altres senyals;431998.91 ;4585133.19;218.521.796.780.629;414.130.290.398.016
2019S000701    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;346402;Trinxant;0112 0112;Dissabte;2019;1;Gener;26;13;Matí;Gir indegut o sense precaució;431837.48 ;4585501.88;218.324.500.955.059;414.163.360.253.212
2019S000253    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161407;Indústria;0336 0336;Divendres;2019;1;Gener;11;10;Matí;Altres;431894.47 ;4585568.41;218.391.938.605.577;414.169.400.760.870
2019S008754    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161407;Indústria;0288 0288;Dilluns;2019;11;Novembre;11;21;Tarda;Gir indegut o sense precaució;431634.8  ;4585306.27;218.084.211.174.059;414.145.569.968.141
2019S008967    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;297001;Sant Antoni Maria Claret;0362 0364;Dimarts;2019;11;Novembre;5;19;Tarda;No determinada;431707.87 ;4585529.19;218.169.116.666.126;414.165.709.833.009
2019S000672    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;194406;Maragall;0029 0031;Divendres;2019;1;Gener;25;8;Matí;No respectat pas de vianants;431634.8  ;4585306.27;218.084.211.174.059;414.145.569.968.141
2019S009809    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;90502;Còrsega;0673 0673;Divendres;2019;12;Desembre;20;8;Matí;Gir indegut o sense precaució;431466.56 ;4584937.05;217.887.107.228.739;414.112.172.101.638
2019S002309    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161101;Independència;0343 0343;Diumenge;2019;3;Març;24;23;Nit;Gir indegut o sense precaució;431534.52 ;4584869.33;217.969.180.481.764;414.106.130.751.375
2019S007184    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana;0117B0117B;Dimecres;2019;9;Setembre;18;7;Matí;Desobeir semàfor;432131.07 ;4584631.66;218.685.546.165.919;414.085.230.938.487
2019S001580    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana;0117B0117B;Dimecres;2019;2;Febrer;27;19;Tarda;Desobeir altres senyals;432131.07 ;4584631.66;218.685.546.165.919;414.085.230.938.487
2019S004780    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;350308;València;0613 0613;Dimarts;2019;6;Juny;18;14;Tarda;Manca d'atenció a la conducció;432056.99 ;4584778.47;218.595.271.648.834;414.098.391.027.740
2019S004402    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161101;Independència;0252 0252;Dimecres;2019;6;Juny;5;10;Matí;Desobeir altres senyals;431934.16 ;4584454.66;218.451.968.042.250;414.069.122.437.300
2019S005028    ;10;Sant Martí;65;el Clot;113506;Escultors Claperós;0048X0048X;Divendres;2019;6;Juny;21;18;Tarda;No respectar distàncies;432354.21 ;4584318.7 ;218.955.998.345.494;414.057.231.818.704
2019S005083    ;10;Sant Martí;65;el Clot;81603;Clot;0093 0093;Divendres;2019;6;Juny;28;10;Matí;Manca d'atenció a la conducció;432306.95 ;4584724.8 ;218.894.915.216.785;414.093.768.227.036
2019S004084    ;10;Sant Martí;72;Sant Martí de Provençals;322608;Selva de Mar;0235B0235B;Dilluns;2019;5;Maig;27;8;Matí;Gir indegut o sense precaució;433083.45 ;4585580.97;219.814.406.971.225;414.171.531.827.829
2019S001100    ;10;Sant Martí;65;el Clot;92701;Corunya;0008 0008;Dilluns;2019;2;Febrer;11;16;Tarda;Gir indegut o sense precaució;432036.44 ;4584552.59;218.573.225.593.732;414.078.029.314.998
2019S000266    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0823 0833;Divendres;2019;1;Gener;11;15;Tarda;Desobeir semàfor;432042;4583976.74;218.586.348.706.804;414.026.168.931.224
2019S002106    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0823 0833;Dilluns;2019;3;Març;18;17;Tarda;No respectar distàncies;432079.02 ;4583894.14;218.631.560.736.401;414.018.760.703.415
2019S007603    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0823 0833;Dijous;2019;10;Octubre;3;10;Matí;Altres;432042;4583976.74;218.586.348.706.804;414.026.168.931.224
2019S003245    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0823 0833;Diumenge;2019;4;Abril;28;10;Matí;Manca d'atenció a la conducció;432278.76 ;4584102.02;218.868.165.090.266;414.037.652.499.740
2019S008327    ;10;Sant Martí;72;Sant Martí de Provençals;30409;Bac de Roda;0193 0199;Dilluns;2019;10;Octubre;28;8;Matí;No respectar distàncies;432847.49 ;4585262.44;219.535.620.393.441;414.142.645.744.681
2019S009910    ;10;Sant Martí;72;Sant Martí de Provençals;208205;Menorca;0019 0019;Dilluns;2019;12;Desembre;23;19;Tarda;No determinada;432946.08 ;4585835.13;219.647.223.724.923;414.194.308.650.181
2019S003760    ;10;Sant Martí;65;el Clot;209900;Meridiana;0068 0078;Dijous;2019;5;Maig;16;7;Matí;Desobeir semàfor;432127.7  ;4584285.31;218.685.402.320.398;414.054.033.382.542
2019S002016    ;10;Sant Martí;72;Sant Martí de Provençals;30409;Bac de Roda;0165 0169;Dijous;2019;3;Març;14;19;Tarda;Manca d'atenció a la conducció;433011.99 ;4585093.22;219.734.311.113.370;414.127.541.997.928
2019S004856    ;10;Sant Martí;72;Sant Martí de Provençals;153205;Guipúscoa;0101 0101;Dijous;2019;6;Juny;20;20;Tarda;Manca d'atenció a la conducció;433366.06 ;4585856.75;220.149.508.792.770;414.196.605.610.278
2019S008563    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;103808;Doctor Serrat;0001 0002;Dimarts;2019;11;Novembre;5;16;Tarda;Desobeir semàfor;432110.24 ;4584903.32;218.657.575.837.725;414.109.680.921.869
2019S003330    ;10;Sant Martí;65;el Clot;217104;Muntanya;0036 0036;Dimarts;2019;4;Abril;30;23;Nit;Canvi de carril sense precaució;432161.23 ;4584893.74;218.718.686.876.707;414.108.861.173.480
2019S000030    ;10;Sant Martí;65;el Clot;350308;València;0671 0671;Dimecres;2019;1;Gener;2;13;Matí;Manca precaució incorporació circulació;432411.1  ;4585107.29;219.015.239.010.841;414.128.305.685.902
2019S007309    ;10;Sant Martí;72;Sant Martí de Provençals;158504;Huelva;0043 0045;Diumenge;2019;9;Setembre;22;5;Nit;Desobeir altres senyals;432842.52 ;4585531.47;219.526.684.663.895;414.166.872.329.273
2019S007337    ;10;Sant Martí;72;Sant Martí de Provençals;158504;Huelva;0043 0045;Dilluns;2019;9;Setembre;23;22;Nit;Desobeir altres senyals;432842.52 ;4585531.47;219.526.684.663.895;414.166.872.329.273
2019S007892    ;10;Sant Martí;65;el Clot;81603;Clot;0165 0165;Divendres;2019;10;Octubre;11;17;Tarda;Altres;432411.1  ;4585107.29;219.015.239.010.841;414.128.305.685.902
2019S007801    ;10;Sant Martí;65;el Clot;191204;Mallorca;0639 0639;Dimecres;2019;10;Octubre;9;11;Matí;No respectar distàncies;432281.69 ;4585151.13;218.859.919.533.032;414.132.145.185.290
2019S009438    ;10;Sant Martí;65;el Clot;209900;Meridiana;0190 0192;Dissabte;2019;12;Desembre;7;1;Nit;Manca d'atenció a la conducció;432163.83 ;4585131.61;218.719.128.101.074;414.130.287.592.216
2019S002847    ;10;Sant Martí;65;el Clot;209900;Meridiana;0198 0198;Dimecres;2019;4;Abril;10;20;Tarda;Desobeir semàfor;432140.24 ;4585237.32;218.689.717.773.301;414.139.788.631.651
2019S000623    ;10;Sant Martí;65;el Clot;42306;Bilbao;0235 0235;Dimecres;2019;1;Gener;23;20;Tarda;Gir indegut o sense precaució;432597.47 ;4584914.91;219.240.360.507.058;414.111.135.248.396
2019S005387    ;10;Sant Martí;65;el Clot;89004;Consell de Cent;0606B0606B;Dilluns;2019;7;Juliol;8;12;Matí;No cedir la dreta;432028.36 ;4584359.69;218.565.727.780.754;414.060.648.556.145
2019S002779    ;10;Sant Martí;65;el Clot;350308;València;0634 0634;Dilluns;2019;4;Abril;8;19;Tarda;Altres;432258.12 ;4584944.41;218.834.036.439.364;414.113.506.662.103
2019S009776    ;10;Sant Martí;65;el Clot;153205;Guipúscoa;0009 0009;Dijous;2019;12;Desembre;19;11;Matí;Altres;432641.99 ;4585177.46;219.290.698.016.107;414.134.819.711.840
2019S000726    ;10;Sant Martí;65;el Clot;180401;Lope de Vega;0303X0303X;Diumenge;2019;1;Gener;27;23;Nit;Desobeir semàfor;432598.83 ;4585106.46;219.239.851.796.563;414.128.388.733.854
2019S005590    ;10;Sant Martí;65;el Clot;105304;Dos de Maig;0208 0208;Dilluns;2019;7;Juliol;15;11;Matí;Desobeir altres senyals;431837.23 ;4584359.62;218.337.081.380.528;414.060.480.267.621
2019S000643    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;350308;València;0604B0606;Dijous;2019;1;Gener;24;9;Matí;Canvi de carril sense precaució;432044.03 ;4584734.12;218.580.265.320.358;414.094.385.592.718
2019S008457    ;10;Sant Martí;70;el Besòs i el Maresme;8705;Alfons el Magnànim;0014 0014;Dissabte;2019;11;Novembre;2;8;Matí;Desobeir semàfor;434589.34 ;4585306.37;221.619.180.731.807;414.148.040.366.817
2019S008953    ;10;Sant Martí;65;el Clot;18505;Aragó;0659X0659X;Dimecres;2019;11;Novembre;20;8;Matí;No determinada;432504.38 ;4585011.18;219.127.914.006.278;414.119.727.809.409
2019S005104    ;10;Sant Martí;70;el Besòs i el Maresme;701612;Fòrum;0002 0002;Dissabte;2019;6;Juny;29;3;Nit;Altres;435063.16 ;4584821.23;222.191.300.468.217;414.104.729.560.000
2019S003850    ;10;Sant Martí;73;la Verneda i la Pau;266405;Prim;0210B0210B;Dissabte;2019;5;Maig;18;20;Tarda;Manca d'atenció a la conducció;433571.48 ;4586265.7 ;220.390.807.147.291;414.233.608.824.944
2019S009640    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0857 0857;Dissabte;2019;12;Desembre;14;13;Matí;No respectar distàncies;432495.02 ;4584384.63;219.123.711.512.974;414.063.288.418.438
2019S002688    ;10;Sant Martí;65;el Clot;209900;Meridiana;0144 0144;Divendres;2019;4;Abril;5;20;Tarda;No determinada;432134.81 ;4584834.86;218.687.739.482.471;414.103.535.707.289
2019S004513    ;10;Sant Martí;70;el Besòs i el Maresme;700654;Litoral;0101 0101;Dissabte;2019;6;Juny;8;11;Matí;Manca d'atenció a la conducció;435077.29 ;4584651.41;222.210.029.101.911;414.089.445.682.870
2019S008945    ;10;Sant Martí;70;el Besòs i el Maresme;701265;Litoral (Besòs);560000;Dimarts;2019;11;Novembre;19;18;Tarda;Canvi de carril sense precaució;434994.58 ;4584632.43;222.111.282.646.542;414.087.669.286.063
2019S009616    ;10;Sant Martí;73;la Verneda i la Pau;195409;Maresme;0234 0236;Divendres;2019;12;Desembre;13;17;Tarda;Manca d'atenció a la conducció;433637.48 ;4585977.08;220.472.953.933.561;414.207.668.235.685
2019S001463    ;10;Sant Martí;73;la Verneda i la Pau;266405;Prim;0147 0149;Dissabte;2019;2;Febrer;23;20;Tarda;Manca d'atenció a la conducció;433697.6  ;4586047.37;220.544.120.241.735;414.214.048.739.234
2019S007662    ;10;Sant Martí;73;la Verneda i la Pau;266405;Prim;0155 0157;Divendres;2019;10;Octubre;4;17;Tarda;Canvi de carril sense precaució;433670.93 ;4586074.73;220.511.907.111.901;414.216.490.943.600
2019S004498    ;10;Sant Martí;73;la Verneda i la Pau;208205;Menorca;0065X0065X;Divendres;2019;6;Juny;7;22;Nit;Manca precaució efectuar marxa enrera;433515.21 ;4586131.95;220.324.945.511.232;414.221.515.757.297
2019S002667    ;10;Sant Martí;73;la Verneda i la Pau;318906;Santander;0043 0047;Divendres;2019;4;Abril;5;11;Matí;Manca d'atenció a la conducció;433294.25 ;4586607.45;220.055.296.126.593;414.264.159.312.562
2019S002816    ;10;Sant Martí;73;la Verneda i la Pau;318906;Santander;0049 0051;Dimarts;2019;4;Abril;9;17;Tarda;Desobeir altres senyals;433358.94 ;4586671.61;220.132.000.853.559;414.269.991.754.286
2019S003582    ;10;Sant Martí;73;la Verneda i la Pau;318906;Santander;0063 0063;Divendres;2019;5;Maig;10;8;Matí;Gir indegut o sense precaució;433501.25 ;4586845.07;220.300.390.798.659;414.285.732.827.216
2019S009841    ;10;Sant Martí;73;la Verneda i la Pau;268604;Pont del Treball Digne;0008 0010;Dissabte;2019;12;Desembre;21;6;Matí;Altres;432986.99 ;4586156.24;219.692.612.797.049;414.223.264.230.201
2019S007831    ;10;Sant Martí;73;la Verneda i la Pau;208205;Menorca;0051 0051;Dimecres;2019;10;Octubre;9;23;Nit;Desobeir altres senyals;433331.57 ;4586193.84;220.104.520.438.412;414.226.937.692.203
2019S007111    ;10;Sant Martí;72;Sant Martí de Provençals;153205;Guipúscoa;0106 0106;Dissabte;2019;9;Setembre;14;15;Tarda;Desobeir semàfor;433366.06 ;4585856.75;220.149.508.792.770;414.196.605.610.278
2019S008097    ;10;Sant Martí;73;la Verneda i la Pau;153205;Guipúscoa;0187 0189;Diumenge;2019;10;Octubre;20;8;Matí;Manca d'atenció a la conducció;433933.76 ;4586440.43;220.822.406.175.084;414.249.645.282.899
2019S007463    ;10;Sant Martí;70;el Besòs i el Maresme;195409;Maresme;0081 0085;Dissabte;2019;9;Setembre;28;14;Tarda;Altres;434323.97 ;4585275.71;221.302.009.160.582;414.145.062.260.761
2019S000750    ;10;Sant Martí;71;Provençals del Poblenou;94300;Cristóbal de Moura;0092 0092;Dilluns;2019;1;Gener;28;20;Tarda;Altres;433757.51 ;4584880.79;220.628.594.069.318;414.109.027.502.124
2019S000750    ;10;Sant Martí;71;Provençals del Poblenou;94300;Cristóbal de Moura;0092 0092;Dilluns;2019;1;Gener;28;20;Tarda;Desobeir semàfor;433757.51 ;4584880.79;220.628.594.069.318;414.109.027.502.124
2019S004245    ;10;Sant Martí;71;Provençals del Poblenou;94300;Cristóbal de Moura;0092 0092;Divendres;2019;5;Maig;31;17;Tarda;Manca d'atenció a la conducció;433757.51 ;4584880.79;220.628.594.069.318;414.109.027.502.124
2019S007177    ;10;Sant Martí;73;la Verneda i la Pau;208205;Menorca;0084 0084;Dimarts;2019;9;Setembre;17;21;Tarda;No determinada;433180.78 ;4586046.78;219.925.711.344.479;414.213.567.046.332
2019S008263    ;10;Sant Martí;71;Provençals del Poblenou;322608;Selva de Mar;0115 0115;Divendres;2019;10;Octubre;25;6;Matí;Altres;434442.84 ;4584162.4 ;221.456.304.471.350;414.044.886.277.128
2019S005629    ;10;Sant Martí;70;el Besòs i el Maresme;144601;Diagonal;0002 0002;Dimarts;2019;7;Juliol;16;10;Matí;Desobeir semàfor;434740.05 ;4584980.32;221.803.019.798.512;414.118.796.472.699
2019S000915    ;10;Sant Martí;73;la Verneda i la Pau;318906;Santander;0026 0026;Dilluns;2019;2;Febrer;4;16;Tarda;Altres;433283.03 ;4586516.33;220.042.875.894.604;414.255.943.080.228
2019S008395    ;10;Sant Martí;71;Provençals del Poblenou;42306;Bilbao;0120X0120X;Dimecres;2019;10;Octubre;30;15;Tarda;Canvi de carril sense precaució;433090.05 ;4584419.2 ;219.835.163.333.035;414.066.899.977.190
2019S008615    ;10;Sant Martí;71;Provençals del Poblenou;94300;Cristóbal de Moura;0159 0159;Dijous;2019;11;Novembre;7;9;Matí;Altres;434039.87 ;4585166.59;220.963.287.372.697;414.135.001.209.317
2019S007771    ;10;Sant Martí;70;el Besòs i el Maresme;182509;Lluís Dalmau;0001 0001;Dimarts;2019;10;Octubre;8;16;Tarda;Manca precaució efectuar marxa enrera;434107.51 ;4585711.81;221.038.269.780.222;414.184.163.287.502
2019S006590    ;10;Sant Martí;71;Provençals del Poblenou;143609;Josep Pla;0139 0139;Divendres;2019;8;Agost;23;14;Tarda;Manca d'atenció a la conducció;433966.12 ;4585227.2 ;220.874.388.106.487;414.140.399.573.252
2019S009156    ;10;Sant Martí;70;el Besòs i el Maresme;195409;Maresme;0130 0130;Dimarts;2019;11;Novembre;26;20;Tarda;Desobeir altres senyals;434134.78 ;4585450.25;221.073.749.815.865;414.160.627.644.566
2019S006212    ;10;Sant Martí;71;Provençals del Poblenou;144601;Diagonal;0102 0104;Diumenge;2019;8;Agost;4;20;Tarda;Manca d'atenció a la conducció;433707.97 ;4584587.57;220.572.540.361.097;414.082.577.060.940
2019S005159    ;10;Sant Martí;70;el Besòs i el Maresme;253800;Perpinyà;0031 0031;Diumenge;2019;6;Juny;30;20;Tarda;Manca d'atenció a la conducció;434431.88 ;4585837.12;221.425.027.387.385;414.195.715.227.273
2019S004853    ;10;Sant Martí;68;el Poblenou;700667;Jaume Vicens i Vives;0002X0002X;Dijous;2019;6;Juny;20;22;Nit;Desconegut;433545.34 ;4582796.2 ;220.397.661.928.329;413.921.098.447.452
2019S001139    ;10;Sant Martí;68;el Poblenou;700667;Jaume Vicens i Vives;0002X0002X;Dimarts;2019;2;Febrer;12;20;Tarda;Desobeir semàfor;433545.34 ;4582796.2 ;220.397.661.928.329;413.921.098.447.452
2019S002723    ;10;Sant Martí;68;el Poblenou;270901;Pujades;0099 0099;Diumenge;2019;4;Abril;7;2;Nit;Altres;432888.8  ;4583472.91;219.604.907.400.171;413.981.502.289.901
2019S000673    ;10;Sant Martí;70;el Besòs i el Maresme;266405;Prim;0092 0092;Divendres;2019;1;Gener;25;9;Matí;Altres;434328.9  ;4585442.7 ;221.306.093.178.751;414.160.106.657.465
2019S003657    ;10;Sant Martí;68;el Poblenou;55501;Calvell;0023 0025;Diumenge;2019;5;Maig;12;19;Tarda;Canvi de carril sense precaució;433758.19 ;4583427.13;220.645.331.373.182;413.978.100.571.294
2019S000350    ;10;Sant Martí;70;el Besòs i el Maresme;701414;C-31;20840000;Dimarts;2019;1;Gener;15;8;Matí;Manca d'atenció a la conducció;434007.45 ;4585877.1 ;220.916.740.261.430;414.198.968.320.442
2019S004901    ;10;Sant Martí;68;el Poblenou;62609;Icària;0204 0204;Divendres;2019;6;Juny;21;23;Nit;Manca d'atenció a la conducció;433282.49 ;4583066.51;220.080.301.975.938;413.945.226.783.698
2019S006144    ;10;Sant Martí;68;el Poblenou;75702;Carmen Amaya;0002 0002;Dijous;2019;8;Agost;1;17;Tarda;No determinada;433401.39 ;4583009.01;220.223.149.427.716;413.940.146.544.353
2019S005163    ;10;Sant Martí;68;el Poblenou;75702;Carmen Amaya;0002 0002;Dilluns;2019;7;Juliol;1;8;Matí;Manca d'atenció a la conducció;433401.39 ;4583009.01;220.223.149.427.716;413.940.146.544.353
2019S006720    ;10;Sant Martí;68;el Poblenou;701265;Litoral (Besòs);760000;Divendres;2019;8;Agost;30;6;Matí;No respectar distàncies;433600.12 ;4582986.31;220.461.094.808.564;413.938.266.489.409
2019S000054    ;10;Sant Martí;68;el Poblenou;700654;Litoral;0058 0062;Dijous;2019;1;Gener;3;11;Matí;No respectat pas de vianants;433545.34 ;4582796.2 ;220.397.661.928.329;413.921.098.447.452
2019S009281    ;10;Sant Martí;68;el Poblenou;700654;Litoral;0064 0068;Dissabte;2019;11;Novembre;30;20;Tarda;No respectar distàncies;433600.12 ;4582986.31;220.461.094.808.564;413.938.266.489.409
2019S008600    ;10;Sant Martí;68;el Poblenou;701266;Litoral (Llobregat);790000;Dimecres;2019;11;Novembre;6;16;Tarda;No respectar distàncies;433406.97 ;4582829.32;220.231.801.214.324;413.923.966.928.595
2019S005809    ;10;Sant Martí;68;el Poblenou;701266;Litoral (Llobregat);2,30E+01;Dilluns;2019;7;Juliol;22;14;Tarda;Manca d'atenció a la conducció;433776.65 ;4583174.38;220.670.179.085.878;413.955.351.203.058
2019S002854    ;10;Sant Martí;71;Provençals del Poblenou;253902;Perú;0162 0162;Dimecres;2019;4;Abril;10;13;Matí;Avançament defectuós/improcedent;433282.38 ;4584986.25;220.058.991.453.290;414.118.132.632.020
2019S004018    ;10;Sant Martí;71;Provençals del Poblenou;253902;Perú;0044X0044X;Divendres;2019;5;Maig;24;15;Tarda;Desobeir semàfor;432709.25 ;4584421.07;219.379.589.115.974;414.066.750.245.401
2019S007604    ;10;Sant Martí;68;el Poblenou;183603;Llacuna;0059 0059;Dijous;2019;10;Octubre;3;12;Matí;Manca d'atenció a la conducció;433174.38 ;4583752.57;219.943.414.418.491;414.006.928.602.085
2019S005275    ;10;Sant Martí;71;Provençals del Poblenou;253902;Perú;0082 0082;Dijous;2019;7;Juliol;4;14;Tarda;Altres;432901.43 ;4584611.26;219.607.384.563.038;414.084.040.918.182
2019S004899    ;10;Sant Martí;71;Provençals del Poblenou;253902;Perú;0136 0138;Divendres;2019;6;Juny;21;18;Tarda;Avançament defectuós/improcedent;433161.56 ;4584849.53;219.915.953.885.122;414.105.718.164.143
2019S007999    ;10;Sant Martí;71;Provençals del Poblenou;253902;Perú;0173 0173;Dimarts;2019;10;Octubre;15;22;Nit;No determinada;433186.49 ;4584891.95;219.945.310.768.195;414.109.559.562.608
2019S006309    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20670000;Dijous;2019;8;Agost;8;15;Tarda;Desobeir semàfor;432800.78 ;4584710.49;219.485.870.238.781;414.092.894.123.411
2019S009624    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20670000;Dissabte;2019;12;Desembre;14;0;Nit;Desobeir semàfor;432800.78 ;4584710.49;219.485.870.238.781;414.092.894.123.411
2019S006678    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20670000;Dimecres;2019;8;Agost;28;8;Matí;Gir indegut o sense precaució;432800.78 ;4584710.49;219.485.870.238.781;414.092.894.123.411
2019S003589    ;10;Sant Martí;71;Provençals del Poblenou;115603;Espronceda;0201 0201;Divendres;2019;5;Maig;10;8;Matí;Desobeir semàfor;433092.71 ;4584796.53;219.834.169.808.027;414.100.887.265.074
2019S003701    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20700000;Dimarts;2019;5;Maig;14;8;Matí;Avançament defectuós/improcedent;433010.8  ;4584901.86;219.735.008.015.703;414.110.305.752.838
2019S001857    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20700000;Dissabte;2019;3;Març;9;9;Matí;Desobeir semàfor;432986.83 ;4584903.52;219.706.312.230.767;414.110.435.263.993
2019S000493    ;10;Sant Martí;68;el Poblenou;181608;Roc Boronat;0009 0009;Dissabte;2019;1;Gener;19;15;Tarda;Desobeir altres senyals;433362.1  ;4583372.31;220.172.153.915.819;413.972.835.495.672
2019S009232    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20760000;Divendres;2019;11;Novembre;29;8;Matí;No respectar distàncies;433509.21 ;4585341.22;220.326.466.586.079;414.150.291.960.433
2019S008110    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20760000;Diumenge;2019;10;Octubre;20;19;Tarda;Canvi de carril sense precaució;433459.6  ;4585292.26;220.267.649.151.528;414.145.841.168.473
2019S004163    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;110009;Ramon Turró;0314 0314;Dimecres;2019;5;Maig;29;17;Tarda;No cedir la dreta;434031.2  ;4584218.3 ;220.963.261.860.663;414.049.584.002.752
2019S009883    ;10;Sant Martí;68;el Poblenou;30409;Bac de Roda;0079 0079;Diumenge;2019;12;Desembre;22;18;Tarda;Desobeir semàfor;433744.76 ;4584320.11;220.619.484.459.720;414.058.517.986.693
