Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal;Descripcio_dia_setmana;Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_vianant;Numero_morts;Numero_lesionats_lleus;Numero_lesionats_greus;Numero_victimes;Numero_vehicles_implicats;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2017S004289    ;1;Ciutat Vella;3;la Barceloneta;10900;Almirall Cervera                                  ;0038 0038;Diumenge;2017;5;Maig;14;17;Tarda;No és causa del  vianant;0;0;1;1;1;432504,29;4581318,97;2.191.696;41.378.911
2017S006775    ;1;Ciutat Vella;3;la Barceloneta;132908;Litoral / Ramon Trias Fargas                      ;0008S0008S;Dissabte;2017;8;Agost;5;5;Nit;No és causa del  vianant;0;1;0;1;2;432916,15;4582184,8;2.195.364;41.386.727
2017S005442    ;1;Ciutat Vella;3;la Barceloneta;354455;Joan Borbó Comte Barcelona / Drassana             ;0001 0001;Dimecres;2017;6;Juny;21;17;Tarda;No és causa del  vianant;0;2;0;2;3;432237,39;4580953,12;2.189.588;41.375.605
2017S008069    ;1;Ciutat Vella;3;la Barceloneta;197302;Marina                                            ;0013 0013;Divendres;2017;9;Setembre;29;19;Tarda;No és causa del  vianant;0;0;0;0;1;432970,15;4582192,62;2.196.556;41.387.084
2017S009908    ;1;Ciutat Vella;3;la Barceloneta;701266;Litoral (Llobregat)                               ;22;Dimarts;2017;11;Novembre;28;13;Matí;No és causa del  vianant;0;1;0;1;2;432714,86;4582201,37;2.194.967;41.387.017
2017S010279    ;1;Ciutat Vella;3;la Barceloneta;701266;Litoral (Llobregat)                               ;0022S0000;Dimarts;2017;12;Desembre;12;12;Matí;No és causa del  vianant;0;1;0;1;2;432786,88;4582237,77;2.194.967;41.387.017
2017S007165    ;1;Ciutat Vella;3;la Barceloneta;15405;Andrea Doria                                      ;0032 0032;Dijous;2017;8;Agost;24;12;Matí;No és causa del  vianant;0;0;0;0;1;432534,64;4581526,43;2.192.352;41.380.645
2017S004841    ;1;Ciutat Vella;3;la Barceloneta;700654;Litoral                                           ;0002 0010;Dijous;2017;6;Juny;1;22;Nit;No és causa del  vianant;0;0;0;0;2;432766,76;4582127,97;2.194.739;41.386.026
2017S007933    ;1;Ciutat Vella;3;la Barceloneta;224904;Joan Borbó Comte Barcelona                        ;0044 0045;Dilluns;2017;9;Setembre;25;22;Nit;No és causa del  vianant;0;1;0;1;3;432235,49;4581224,28;2.188.486;41.377.843
2017S005240    ;1;Ciutat Vella;3;la Barceloneta;197903;Marina                                            ;0042 0042;Dijous;2017;6;Juny;15;12;Matí;No és causa del  vianant;0;0;0;0;1;433035,05;4582113,47;2.198.804;4.138.549
2017S005673    ;1;Ciutat Vella;3;la Barceloneta;197903;Marítim de la Barceloneta                         ;0005 0007;Dijous;2017;6;Juny;29;21;Tarda;No és causa del  vianant;0;1;0;1;2;432543,62;4581396,32;2.192.612;41.380.074
2017S003379    ;1;Ciutat Vella;3;la Barceloneta;701265;Litoral (Llobregat)                               ;22;Dijous;2017;4;Abril;13;17;Tarda;No és causa del  vianant;0;7;0;7;2;432487,96;4581946,87;2.188.893;41.383.551
2017S005375    ;1;Ciutat Vella;3;la Barceloneta;701265;B-10 (Besòs)                                      ;0022S0000;Dilluns;2017;6;Juny;19;17;Tarda;No és causa del  vianant;0;1;0;1;2;432352,3;4581878,93;218.981;41.383.749
2017S007344    ;1;Ciutat Vella;3;la Barceloneta;701265;Litoral (Besòs)                                   ;0022S0000;Divendres;2017;9;Setembre;1;23;Nit;No és causa del  vianant;0;3;0;3;2;432352,3;4581878,93;2.191.425;41.384.372
2017S009679    ;1;Ciutat Vella;3;la Barceloneta;701266;B-10 (Llobregat)                                  ;920000;Dimarts;2017;11;Novembre;21;20;Tarda;No és causa del  vianant;0;1;0;1;2;432533,5;4582010,13;2.188.893;41.383.551
2017S003632    ;1;Ciutat Vella;3;la Barceloneta;701266;B-10 (Llobregat)                                  ;930000;Diumenge;2017;4;Abril;23;18;Tarda;No és causa del  vianant;0;0;0;0;3;432447,21;4581959,6;2.188.893;41.383.551
2017S007882    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;201400;Picasso                                           ;0014 0014;Dissabte;2017;9;Setembre;23;14;Tarda;No és causa del  vianant;0;1;0;1;2;431763,54;4582317,01;2.183.019;41.388.094
2017S003809    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;286504;Pujades / Roger de Flor                           ;0001 0001;Dissabte;2017;4;Abril;29;6;Matí;No és causa del  vianant;0;1;0;1;2;431889,44;4582566,08;2.184.576;41.389.759
2017S006673    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;143100;Francesc Cambó                                    ;0001 0001;Dimarts;2017;8;Agost;1;17;Tarda;No és causa del  vianant;0;0;0;0;1;431377,2;4582225,99;2.178.529;41.387.032
2017S005356    ;2;Eixample;10;Sant Antoni;198804;Paral·lel                                         ;0188 0190;Dilluns;2017;6;Juny;19;10;Matí;No és causa del  vianant;0;1;0;1;1;429282,29;4580959,04;2.153.522;41.375.198
2017S009820    ;2;Eixample;10;Sant Antoni;198804;Paral·lel                                         ;0206 0206;Dissabte;2017;11;Novembre;25;18;Tarda;No és causa del  vianant;0;1;0;1;3;429065,8;4580966,92;2.152.588;41.374.777
2017S002290    ;2;Eixample;10;Sant Antoni;169409;VILAMARÍ / Av Paral·lel                           ;0414 0414;Dimecres;2017;3;Març;22;11;Matí;No és causa del  vianant;0;2;0;2;2;429212,45;4581172,72;2.154.167;41375
2017S006859    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;177101;Laietana                                          ;0014 0014;Dimecres;2017;8;Agost;9;10;Matí;Creuar per fora pas de vianants;0;1;0;1;1;431521,99;4581829,29;2.179.886;41.383.231
2017S007421    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;177101;Laietana / Argenteria                             ;0020 0020;Dimecres;2017;8;Agost;30;21;Tarda;No és causa del  vianant;0;1;0;1;2;431446,42;4581914,13;2.178.907;41.383.833
2017S002591    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;233803;VIA LAIETANA                                      ;0007 0007;Divendres;2017;3;Març;31;17;Tarda;No és causa del  vianant;0;1;0;1;2;431400,93;4581994,69;2.177.974;41.384.675
2017S004976    ;2;Eixample;9;la Nova Esquerra de l'Eixample;191204;Mallorca / Viladomat                              ;0077 0077;Dimecres;2017;6;Juny;7;11;Matí;No és causa del  vianant;0;2;0;2;2;429082,04;4582051,84;2.150.539;41.384.784
2017S002296    ;2;Eixample;9;la Nova Esquerra de l'Eixample;287201;ROCAFORT / València                               ;0076 0076;Dimecres;2017;3;Març;22;12;Matí;No és causa del  vianant;0;1;0;1;1;428964,81;4581811,26;2.149.421;41.382.228
2017S000216    ;2;Eixample;9;la Nova Esquerra de l'Eixample;191204;COMTE D'URGELL / València                         ;0059 0059;Dimarts;2017;1;Gener;10;11;Matí;No és causa del  vianant;0;1;0;1;2;428997,06;4581968,54;2.153.947;41.385.623
2017S005435    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença / Roma                                    ;0142 0142;Dimecres;2017;6;Juny;21;12;Matí;No és causa del  vianant;0;1;0;1;2;428776,61;4581768,09;214.719;4.138.219
2017S004173    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó                                             ;0105 0107;Dijous;2017;5;Maig;11;8;Matí;No és causa del  vianant;0;1;0;1;2;429184,96;4581778,43;2.152.175;41.382.472
2017S005295    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó                                             ;0109 0111;Divendres;2017;6;Juny;16;20;Tarda;No és causa del  vianant;0;1;0;1;2;429196,78;4581790,55;2.152.371;41.382.621
2017S003549    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó / Viladomat                                 ;0117 0117;Divendres;2017;4;Abril;21;9;Matí;No és causa del  vianant;0;2;0;2;2;429230,69;4581823,58;2.152.804;41.383.075
2017S005954    ;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes / Comte d'Urgell                  ;0521 0521;Dissabte;2017;7;Juliol;8;16;Tarda;No és causa del  vianant;0;1;0;1;2;429697,48;4581720,28;215.808;41.382.092
2017S009403    ;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Comte d'Urgell                                    ;0071 0071;Dilluns;2017;11;Novembre;13;12;Matí;No és causa del  vianant;0;1;0;1;1;429647,18;4581795,11;215.747;41.382.762
2017S005278    ;2;Eixample;9;la Nova Esquerra de l'Eixample;350308;Roma / València                                   ;0122 0124;Divendres;2017;6;Juny;16;14;Tarda;No és causa del  vianant;0;1;0;1;2;429150,67;4581902,23;2.151.529;41.384.027
2017S004141    ;2;Eixample;9;la Nova Esquerra de l'Eixample;350308;València / Viladomat                              ;0122 0124;Dimarts;2017;5;Maig;9;22;Nit;No és causa del  vianant;0;0;1;1;5;429150,67;4581902,23;2.151.529;41.384.027
2017S010759    ;2;Eixample;9;la Nova Esquerra de l'Eixample;361406;Aragó / Viladomat                                 ;0166 0166;Divendres;2017;12;Desembre;29;22;Nit;No és causa del  vianant;0;1;0;1;2;429256,13;4581859,63;2.152.804;41.383.075
2017S000551    ;2;Eixample;9;la Nova Esquerra de l'Eixample;287201;ENTENÇA / Av Roma                                 ;0009 0009;Divendres;2017;1;Gener;20;19;Tarda;No és causa del  vianant;0;1;0;1;2;428551,39;4581636,76;214.719;4.138.219
2017S004115    ;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes / Calàbria                        ;0469 0469;Dimarts;2017;5;Maig;9;12;Matí;No és causa del  vianant;0;2;0;2;2;429451,99;4581480,03;2.155.159;41.379.583
2017S001155    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;GV CORTS CATALANES                                ;0032 0032;Dissabte;2017;2;Febrer;11;9;Matí;No és causa del  vianant;0;1;0;1;2;429011,45;4581577,83;2.155.833;41.380.403
2017S006080    ;2;Eixample;9;la Nova Esquerra de l'Eixample;331507;Aragó / Tarragona                                 ;0078 0082;Dimecres;2017;7;Juliol;12;17;Tarda;No és causa del  vianant;0;1;0;1;2;428672,41;4581315,93;214.591;41.377.996
2017S004596    ;2;Eixample;9;la Nova Esquerra de l'Eixample;350308;Tarragona / València                              ;0002 0002;Dimecres;2017;5;Maig;24;17;Tarda;No és causa del  vianant;0;1;0;1;2;428623,63;4581384,89;214.483;41.378.807
2017S008719    ;2;Eixample;9;la Nova Esquerra de l'Eixample;350308;Tarragona / València                              ;0002 0002;Dissabte;2017;10;Octubre;21;20;Tarda;No és causa del  vianant;0;1;0;1;1;428623,63;4581384,89;214.483;41.378.807
2017S010732    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó                                             ;0002 0002;Dijous;2017;12;Desembre;28;18;Tarda;No és causa del  vianant;0;1;0;1;2;428793,96;4581364,71;2.147.394;41.379.146
2017S009114    ;2;Eixample;9;la Nova Esquerra de l'Eixample;268003;Provença / Calàbria                               ;0061 0061;Dissabte;2017;11;Novembre;4;14;Tarda;Desobeir el senyal del semàfor;0;2;0;2;1;428854,77;4582016,7;2.148.279;41.384.772
2017S010177    ;2;Eixample;9;la Nova Esquerra de l'Eixample;287201;Vilamarí / Roma                                   ;0030 0030;Dimecres;2017;12;Desembre;6;5;Nit;No és causa del  vianant;0;1;0;1;2;428668,6;4581644,16;2.145.759;41.381.586
2017S009126    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó / Rocafort                                  ;0046 0046;Dissabte;2017;11;Novembre;4;18;Tarda;No és causa del  vianant;0;1;0;1;2;429091,08;4581650,03;2.150.539;41.381.379
2017S005090    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Diputació / Entença                               ;0070 0070;Dissabte;2017;6;Juny;10;13;Matí;No és causa del  vianant;0;1;0;1;2;429146,21;4581390,05;2.151.653;41.378.821
2017S005947    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Diputació / Entença                               ;0070 0070;Dissabte;2017;7;Juliol;8;2;Nit;No és causa del  vianant;0;1;0;1;2;429146,21;4581390,05;2.151.653;41.378.821
2017S003958    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença / Consell de Cent                         ;0088 0088;Dijous;2017;5;Maig;4;15;Tarda;Desobeir el senyal del semàfor;0;2;0;2;1;429089,09;4581453,93;2.150.532;41.379.673
2017S000616    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;PROVENÇA / Rocafort                               ;0202 0204;Dilluns;2017;1;Gener;23;22;Nit;No és causa del  vianant;0;1;0;1;1;428477,75;4582073,16;2.147.166;41.383.925
2017S006087    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença / Roma                                    ;0139 0139;Dijous;2017;7;Juliol;13;7;Matí;No és causa del  vianant;0;1;0;1;2;428800,07;4581712,62;214.719;4.138.219
2017S006061    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença / Roma                                    ;0139 0139;Dimecres;2017;7;Juliol;12;10;Matí;No és causa del  vianant;0;1;0;1;2;428800,07;4581712,62;214.719;4.138.219
2017S001771    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;VALÈNCIA / Vilamarí                               ;0059 0059;Divendres;2017;3;Març;3;23;Nit;No és causa del  vianant;0;1;0;1;1;428981,03;4581578,79;2.147.159;4.138.053
2017S003893    ;2;Eixample;9;la Nova Esquerra de l'Eixample;100800;Diputació / Rocafort                              ;0047 0047;Dimarts;2017;5;Maig;2;20;Tarda;No és causa del  vianant;0;1;0;1;2;429263,86;4581482,49;2.152.792;41.379.675
2017S006222    ;2;Eixample;9;la Nova Esquerra de l'Eixample;100800;Diputació / Rocafort                              ;0047 0047;Dilluns;2017;7;Juliol;17;11;Matí;No és causa del  vianant;0;2;0;2;3;429263,86;4581482,49;2.152.792;41.379.675
2017S010125    ;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes                                   ;0427 0429;Dilluns;2017;12;Desembre;4;20;Tarda;No és causa del  vianant;0;1;0;1;2;429255,49;4581292,31;2.152.844;41.378.199
2017S008273    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença                                           ;0126 0126;Divendres;2017;10;Octubre;6;21;Tarda;No és causa del  vianant;0;2;0;2;2;428905,98;4581635,47;2.148.698;41.381.203
2017S005406    ;2;Eixample;9;la Nova Esquerra de l'Eixample;350308;Entença / València                                ;0064 0066;Dimarts;2017;6;Juny;20;15;Tarda;No és causa del  vianant;0;1;0;1;2;428905,8;4581661,23;2.148.276;41.381.372
2017S000769    ;2;Eixample;9;la Nova Esquerra de l'Eixample;87009;CONSELL DE CENT                                   ;0157X0157X;Diumenge;2017;1;Gener;29;13;Matí;No és causa del  vianant;0;1;0;1;2;429477,22;4581785,34;2.152.647;41.381.126
2017S006867    ;2;Eixample;9;la Nova Esquerra de l'Eixample;191204;Mallorca                                          ;0101 0101;Dimecres;2017;8;Agost;9;13;Matí;No és causa del  vianant;0;1;0;1;1;429191,55;4582158,91;2.151.979;41.385.998
2017S006946    ;2;Eixample;9;la Nova Esquerra de l'Eixample;191204;Mallorca                                          ;0107 0107;Dissabte;2017;8;Agost;12;21;Tarda;No és causa del  vianant;0;1;0;1;2;429218,28;4582185,25;2.152.295;41.386.238
2017S007996    ;2;Eixample;9;la Nova Esquerra de l'Eixample;289105;Entença / Rosselló                                ;0039 0039;Dijous;2017;9;Setembre;28;10;Matí;No és causa del  vianant;0;1;0;1;2;428572,33;4581925,36;2.144.892;41.383.925
2017S001432    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;PARÍS                                             ;0155 0155;Dimarts;2017;2;Febrer;21;9;Matí;Transitar a peu per la calçada;0;2;0;2;1;428635,96;4581880,1;2.143.007;41.385.787
2017S002061    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;AV J TARRADELLAS / París                          ;0160 0160;Dimarts;2017;3;Març;14;16;Tarda;No és causa del  vianant;0;1;0;1;2;428680,66;4581865,72;2.142.628;41.385.659
2017S000353    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;ARAGÓ / Entença                                   ;0134 0134;Dissabte;2017;1;Gener;14;11;Matí;No és causa del  vianant;0;1;0;1;2;428847,69;4581694,9;214.941;41.380.523
2017S010407    ;2;Eixample;9;la Nova Esquerra de l'Eixample;287201;Roma / Rocafort                                   ;0066 0068;Divendres;2017;12;Desembre;15;21;Tarda;No és causa del  vianant;0;1;0;1;2;428907,19;4581778,66;2.148.644;41.382.809
2017S009925    ;2;Eixample;10;Sant Antoni;323203;Sepúlveda / Viladomat                             ;0091 0091;Dimarts;2017;11;Novembre;28;14;Tarda;No és causa del  vianant;0;1;0;1;2;429664,86;4581459,9;2.157.557;41.379.477
2017S002340    ;2;Eixample;10;Sant Antoni;361406;VILADOMAT / GV Corts Catalanes                    ;0108 0108;Dijous;2017;3;Març;23;19;Tarda;Desobeir el senyal del semàfor;0;1;0;1;1;429622,32;4581476,44;2.156.297;41.380.433
2017S005929    ;2;Eixample;10;Sant Antoni;87009;Marquès de Campo Sagrado / Comte Borrell          ;0017 0017;Divendres;2017;7;Juliol;7;13;Matí;No és causa del  vianant;1;0;0;1;1;430225,5;4581018,87;2.164.331;41.376.073
2017S007302    ;2;Eixample;10;Sant Antoni;323203;Sepúlveda / Viladomat                             ;0100 0100;Dijous;2017;8;Agost;31;13;Matí;No és causa del  vianant;0;1;0;1;2;429676,59;4581438,23;2.157.557;41.379.477
2017S005908    ;2;Eixample;10;Sant Antoni;361406;Viladomat / Floridablanca                         ;0082 0082;Dijous;2017;7;Juliol;6;22;Nit;No és causa del  vianant;0;1;0;1;2;429738,85;4581360,87;2.158.684;4.137.863
2017S000393    ;2;Eixample;9;la Nova Esquerra de l'Eixample;245802;PARÍS / Viladomat                                 ;0023 0023;Diumenge;2017;1;Gener;15;21;Tarda;No és causa del  vianant;0;2;0;2;3;428465,08;4582196,98;2.146.027;41.388.189
2017S010293    ;2;Eixample;9;la Nova Esquerra de l'Eixample;245802;París                                             ;0053 0055;Dimarts;2017;12;Desembre;12;20;Tarda;No és causa del  vianant;0;1;0;1;3;428552,13;4582282,43;2.144.317;41.387.054
2017S001563    ;2;Eixample;10;Sant Antoni;127704;SEPÚLVEDA                                         ;0091 0091;Dissabte;2017;2;Febrer;25;10;Matí;No és causa del  vianant;0;1;0;1;2;429851,44;4581455,67;2.158.977;4.138.069
2017S004550    ;2;Eixample;10;Sant Antoni;169409;Corts Catalanes                                   ;0530 0530;Dimarts;2017;5;Maig;23;11;Matí;No és causa del  vianant;0;1;0;1;2;429792,79;4581741,22;2.159.217;41.382.289
2017S000952    ;2;Eixample;9;la Nova Esquerra de l'Eixample;285807;PARÍS                                             ;0234 0234;Dissabte;2017;2;Febrer;4;11;Matí;No és causa del  vianant;0;1;0;1;2;428648,94;4582083,79;2.145.455;41.387.632
2017S007361    ;2;Eixample;10;Sant Antoni;349706;Comte d'Urgell                                    ;0012 0012;Diumenge;2017;9;Setembre;3;4;Nit;No és causa del  vianant;0;1;0;1;2;430061,27;4581417,56;2.162.465;41.379.397
2017S010086    ;2;Eixample;10;Sant Antoni;361406;Viladomat / Manso                                 ;0041 0041;Dissabte;2017;12;Desembre;2;22;Nit;No és causa del  vianant;0;1;0;1;2;429905,8;4581146,02;2.160.939;41.376.927
2017S008262    ;2;Eixample;9;la Nova Esquerra de l'Eixample;361406;Viladomat / Provença                              ;0222 0222;Divendres;2017;10;Octubre;6;17;Tarda;No és causa del  vianant;0;1;0;1;2;428976,15;4582146,13;2.149.425;41.385.628
2017S008431    ;2;Eixample;10;Sant Antoni;70607;Sepúlveda / Casanova                              ;0022 0022;Divendres;2017;10;Octubre;13;10;Matí;No és causa del  vianant;0;1;0;1;2;430027,99;4581831,02;2.162.089;41.382.894
2017S004191    ;2;Eixample;10;Sant Antoni;70607;Sepúlveda / Casanova                              ;0022 0022;Dijous;2017;5;Maig;11;13;Matí;No és causa del  vianant;0;1;0;1;2;430027,99;4581831,02;2.162.089;41.382.894
2017S000645    ;2;Eixample;9;la Nova Esquerra de l'Eixample;54509;CALÀBRIA / Còrsega                                ;0242 0244;Dimarts;2017;1;Gener;24;17;Tarda;Desobeir el senyal del semàfor;0;2;0;2;1;428735,01;4582192,28;2.146.009;41.386.491
2017S006666    ;2;Eixample;10;Sant Antoni;169409;Corts Catalanes                                   ;0574 0574;Dimarts;2017;8;Agost;1;18;Tarda;No és causa del  vianant;0;2;0;2;2;430014,26;4581958,23;2.161.841;41.384.263
2017S004763    ;2;Eixample;10;Sant Antoni;169409;Corts Catalanes / Universitat                     ;0590 0590;Dimarts;2017;5;Maig;30;4;Nit;No és causa del  vianant;0;2;0;2;2;430124,33;4582066,56;2.163.105;41.385.547
2017S001406    ;2;Eixample;10;Sant Antoni;246000;COMTE D'URGELL / Tamarit                          ;0052 0052;Dilluns;2017;2;Febrer;20;13;Matí;No és causa del  vianant;0;1;0;1;2;430174,04;4581180,61;2.162.084;41.379.479
2017S005944    ;2;Eixample;10;Sant Antoni;323203;Sepúlveda                                         ;0165B0165B;Divendres;2017;7;Juliol;7;21;Tarda;No és causa del  vianant;0;1;0;1;2;430040,87;4581830,74;2.162.463;41.383.036
2017S004694    ;2;Eixample;10;Sant Antoni;308709;Sant Pau                                          ;0075 0075;Dissabte;2017;5;Maig;27;21;Tarda;No és causa del  vianant;0;1;0;1;1;430141,95;4581288,91;2.163.537;41.378.585
2017S003289    ;2;Eixample;10;Sant Antoni;308709;Sant Pau / Manso                                  ;0079 0079;Dilluns;2017;4;Abril;10;13;Matí;No és causa del  vianant;0;1;0;1;2;430129,67;4581301,47;2.163.143;41.378.668
2017S003781    ;2;Eixample;10;Sant Antoni;323203;Sepúlveda                                         ;0177 0177;Divendres;2017;4;Abril;28;12;Matí;No és causa del  vianant;0;1;0;1;2;430088,93;4581874,84;2.162.743;41.383.518
2017S008109    ;2;Eixample;10;Sant Antoni;349207;Corts Catalanes / Aribau                          ;0001 0001;Dilluns;2017;10;Octubre;2;1;Nit;No és causa del  vianant;0;1;0;1;2;430137,64;4582066,06;2.163.105;41.385.547
2017S009859    ;2;Eixample;10;Sant Antoni;349207;Sant Antoni / Universitat                         ;0004 0004;Dilluns;2017;11;Novembre;27;11;Matí;No és causa del  vianant;0;1;0;1;2;430169,66;4582033,52;2.163.919;4.138.494
2017S000307    ;2;Eixample;9;la Nova Esquerra de l'Eixample;90502;PARÍS / Calàbria                                  ;0100 0100;Dijous;2017;1;Gener;12;1;Nit;No és causa del  vianant;0;0;0;0;1;428681,72;4582191,97;2.144.893;41.387.333
2017S000547    ;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;AV J TARRADELLAS / Av Sarrià                      ;0185 0185;Divendres;2017;1;Gener;20;15;Tarda;No és causa del  vianant;0;2;0;2;2;428968,98;4582489,73;2.143.645;41.390.505
2017S006884    ;2;Eixample;10;Sant Antoni;361406;Viladomat / Floridablanca                         ;0081 0083;Dijous;2017;8;Agost;10;14;Tarda;No és causa del  vianant;0;1;0;1;2;429717,35;4581348,59;2.158.684;4.137.863
2017S001312    ;2;Eixample;10;Sant Antoni;701594;PL UNIVERSITAT                                    ;0000 0000;Dijous;2017;2;Febrer;16;21;Tarda;No és causa del  vianant;0;1;0;1;2;430056,96;4581724,72;2.164.343;41.385.411
2017S001987    ;2;Eixample;10;Sant Antoni;127704;FLORIDABLANCA                                     ;0120 0120;Dissabte;2017;3;Març;11;12;Matí;No és causa del  vianant;0;1;0;1;1;429929,56;4581494,53;2.161.779;41.381.098
2017S002294    ;2;Eixample;6;la Sagrada Família;89004;PADILLA / Consell de Cent                         ;0584 0584;Dimecres;2017;3;Març;22;10;Matí;No és causa del  vianant;0;1;0;1;1;431923,36;4584238,72;2.181.133;41.402.673
2017S000497    ;2;Eixample;6;la Sagrada Família;89004;PADILLA / Consell de Cent                         ;0585 0585;Dimecres;2017;1;Gener;18;20;Tarda;No és causa del  vianant;0;1;0;1;2;431883,5;4584233,01;2.181.133;41.402.673
2017S004477    ;2;Eixample;6;la Sagrada Família;89004;Consell de Cent / Dos de Maig                     ;0591 0591;Dissabte;2017;5;Maig;20;17;Tarda;Desobeir el senyal del semàfor;0;1;0;1;1;431901,43;4584250,51;2.184.507;41.405.186
2017S009745    ;2;Eixample;6;la Sagrada Família;18505;Aragó / Cartagena                                 ;0517 0519;Dijous;2017;11;Novembre;23;17;Tarda;No és causa del  vianant;0;1;0;1;2;431747,34;4584301,21;2.182.219;41.405.191
2017S004491    ;2;Eixample;7;la Dreta de l'Eixample;191204;Mallorca / Pau Claris                             ;0279 0279;Diumenge;2017;5;Maig;21;13;Matí;No és causa del  vianant;0;0;0;0;2;430231,57;4583179,96;2.164.111;41.395.009
2017S004208    ;2;Eixample;7;la Dreta de l'Eixample;247659;Diagonal / Pau Claris                             ;9999 9999;Dijous;2017;5;Maig;11;22;Nit;No és causa del  vianant;0;1;0;1;2;430023,88;4583353,85;2.161.465;41.397.016
2017S000725    ;2;Eixample;7;la Dreta de l'Eixample;289105;PL JOAN CARLES I                                  ;0236 0236;Divendres;2017;1;Gener;27;14;Tarda;No és causa del  vianant;0;1;0;1;2;429958,86;4583257,52;2.159.529;41.396.527
2017S002580    ;2;Eixample;6;la Sagrada Família;105304;ARAGÓ / Dos de Maig                               ;0215 0215;Divendres;2017;3;Març;31;13;Matí;No és causa del  vianant;0;2;0;2;2;431858,81;4584321,5;2.183.371;41.406.048
2017S001499    ;2;Eixample;7;la Dreta de l'Eixample;247659;ARAGÓ / Pg Gràcia                                 ;0142 0142;Dijous;2017;2;Febrer;23;15;Tarda;No és causa del  vianant;0;1;0;1;2;430357,23;4583019,38;2.164.884;41.392.165
2017S007958    ;2;Eixample;7;la Dreta de l'Eixample;247659;Pau Claris / València                             ;0147 0147;Dimarts;2017;9;Setembre;26;17;Tarda;No és causa del  vianant;0;1;0;1;2;430284,4;4583059,76;2.165.261;41.394.136
2017S005512    ;2;Eixample;7;la Dreta de l'Eixample;247659;València / Pau Claris                             ;0147 0147;Divendres;2017;6;Juny;23;21;Tarda;No és causa del  vianant;0;1;0;1;2;430284,4;4583059,76;2.165.261;41.394.136
2017S008172    ;2;Eixample;7;la Dreta de l'Eixample;289105;Rosselló                                          ;0244 0244;Dimecres;2017;10;Octubre;4;9;Matí;No és causa del  vianant;0;1;0;1;2;429995,79;4583293,85;2.161.465;41.396.291
2017S005411    ;2;Eixample;7;la Dreta de l'Eixample;289105;Rosselló                                          ;0265 0269;Dimarts;2017;6;Juny;20;19;Tarda;No és causa del  vianant;0;0;0;0;2;429954,24;4583283,99;2.160.969;41.396.198
2017S004928    ;2;Eixample;7;la Dreta de l'Eixample;359404;Gràcia / Diagonal                                 ;9999 9999;Dilluns;2017;6;Juny;5;17;Tarda;No és causa del  vianant;0;1;0;1;2;429831,27;4583317,43;2.159.495;41.396.524
2017S009538    ;2;Eixample;7;la Dreta de l'Eixample;359404;Diagonal / Gràcia                                 ;9999 9999;Divendres;2017;11;Novembre;17;0;Nit;No és causa del  vianant;0;1;0;1;2;429831,27;4583317,43;2.159.495;41.396.524
2017S007071    ;2;Eixample;7;la Dreta de l'Eixample;359404;Cinc d'Oros                                       ;9999 9999;Divendres;2017;8;Agost;18;16;Tarda;No és causa del  vianant;0;1;0;1;2;429831,27;4583317,43;2.159.529;41.396.527
2017S003831    ;2;Eixample;7;la Dreta de l'Eixample;359404;Gràcia / Diagonal                                 ;9999 9999;Diumenge;2017;4;Abril;30;7;Matí;No és causa del  vianant;0;0;0;0;2;429831,27;4583317,43;2.159.495;41.396.524
