Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;NK_Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_conductor;Coordenada_UTM_X_ED50;Coordenada_UTM_Y_ED50;Longitud;Latitud
2020S006254    ;-1;Desconegut;-1;Desconegut;-1;Corts / Arístides Maillol                         ;;Dimecres;2020;12;Desembre;30;9;Matí;Manca precaució efectuar marxa enrera;426626.85 ;4581292.09;212.251.256.792.347;413.798.072.182.496
2020S001630    ;-1;Desconegut;-1;Desconegut;-1;Corts Catalanes / Castillejos                     ;;Dimecres;2020;3;Març;4;14;Tarda;No respectar distàncies;431937.47 ;4583875.38;218.572.687.817.742;414.035.409.224.891
2020S001281    ;-1;Desconegut;-1;Desconegut;-1;Corts Catalanes                                   ;871;Dimecres;2020;2;Febrer;19;22;Nit;Desobeir semàfor;432561.42 ;4584522.58;219.311.873.803.974;414.094.226.443.517
2020S001227    ;-1;Desconegut;-1;Desconegut;-1;A Zona Franca / Número 3 Zona Franca              ;;Dimarts;2020;2;Febrer;18;10;Matí;Manca d'atenció a la conducció;428020.43 ;4576283.26;213.977.114.397.879;413.348.202.617.433
2020S002367    ;-1;Desconegut;-1;Desconegut;-1;Molins de Rei                                     ;K60       ;Dissabte;2020;5;Maig;30;12;Matí;Altres;422891.03 ;4584730.23;207.740.261.582.518;414.104.233.155.153
2020S003321    ;-1;Desconegut;-1;Desconegut;-1;Antonio López / Laietana                          ;;Dimecres;2020;7;Juliol;22;7;Matí;No determinada;431670.89 ;4581662.45;218.278.760.947.717;413.835.871.061.881
2020S003321    ;-1;Desconegut;-1;Desconegut;-1;Antonio López / Laietana                          ;;Dimecres;2020;7;Juliol;22;7;Matí;Gir indegut o sense precaució;431670.89 ;4581662.45;218.278.760.947.717;413.835.871.061.881
2020S001168    ;-1;Desconegut;-1;Desconegut;-1;Número 3 Zona Franca / A Zona Franca              ;;Diumenge;2020;2;Febrer;16;6;Matí;Canvi de carril sense precaució;428020.43 ;4576283.26;213.977.114.397.879;413.348.202.617.433
2020S005723    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161101;Independència;0340 0340;Dimecres;2020;12;Desembre;2;13;Matí;Altres;431461.53 ;4584551.41;217.995.692.020.787;414.095.892.721.141
2020S000847    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;90502;Còrsega;0703 0703;Dimarts;2020;2;Febrer;4;6;Matí;Manca d'atenció a la conducció;431597.1  ;4585085.49;218.151.843.749.033;414.144.111.039.125
2020S003120    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161101;Independència;0377 0377;Dilluns;2020;7;Juliol;13;14;Tarda;Desobeir semàfor;431372.38 ;4585035.95;217.883.541.277.121;414.139.457.552.358
2020S001193    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;289105;Rosselló;0538 0538;Dilluns;2020;2;Febrer;17;7;Matí;Desobeir altres senyals;431636.55 ;4584898.98;218.201.150.930.014;414.127.346.267.177
2020S000174    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;134801;Freser;0002 0002;Dijous;2020;1;Gener;9;20;Tarda;Desobeir semàfor;431534.52 ;4584869.33;218.079.416.567.312;414.124.588.936.576
2020S006192    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161101;Independència;0357 0357;Dijous;2020;12;Desembre;24;16;Tarda;Altres;431466.56 ;4584937.05;217.997.341.701.321;414.130.630.328.963
2020S002380    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161101;Independència;0305 0305;Dilluns;2020;6;Juny;1;16;Tarda;Altres;431748.64 ;4584647.26;218.338.096.207.684;414.104.769.929.213
2020S002380    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161101;Independència;0305 0305;Dilluns;2020;6;Juny;1;16;Tarda;Manca d'atenció a la conducció;431748.64 ;4584647.26;218.338.096.207.684;414.104.769.929.213
2020S004818    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;191204;Mallorca;0520 0520;Dimecres;2020;10;Octubre;14;17;Tarda;Manca d'atenció a la conducció;431675.48 ;4584557.86;218.251.579.168.637;414.096.655.802.629
2020S000359    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana;0117B0117B;Dijous;2020;1;Gener;16;17;Tarda;Altres;432131.07 ;4584631.66;218.795.799.690.927;414.103.688.718.988
2020S003962    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;286300;Rogent;0039B0039B;Dimecres;2020;9;Setembre;2;19;Tarda;Manca d'atenció a la conducció;431901.26 ;4584766.26;218.519.347.106.230;414.115.617.333.304
2020S003342    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;191204;Mallorca;0578 0578;Dijous;2020;7;Juliol;23;10;Matí;No determinada;431930.85 ;4584810.79;218.554.247.362.670;414.119.653.074.169
2020S005887    ;10;Sant Martí;65;el Clot;146902;Glòries Catalanes;0019 0021;Dijous;2020;12;Desembre;10;10;Matí;Desobeir semàfor;432171.52 ;4584181.6 ;218.849.237.319.005;414.063.187.342.844
2020S001821    ;10;Sant Martí;72;Sant Martí de Provençals;153205;Guipúscoa;0040 0040;Dimarts;2020;3;Març;10;16;Tarda;Manca precaució efectuar marxa enrera;432877.17 ;4585348.9 ;219.680.455.385.906;414.168.914.937.382
2020S004624    ;10;Sant Martí;72;Sant Martí de Provençals;267907;Provençals;0250 0250;Dilluns;2020;10;Octubre;5;10;Matí;No determinada;432983.93 ;4585480.27;219.806.737.482.824;414.180.836.144.983
2020S000648    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0823 0833;Dimarts;2020;1;Gener;28;11;Matí;Desobeir altres senyals;432353.63 ;4584318.24;219.065.567.605.070;414.075.647.550.789
2020S001773    ;10;Sant Martí;72;Sant Martí de Provençals;267907;Provençals;0263 0265;Dilluns;2020;3;Març;9;10;Matí;Manca precaució efectuar marxa enrera;432932.87 ;4585551.24;219.744.856.511.103;414.187.185.597.069
2020S004994    ;10;Sant Martí;65;el Clot;1604;Sèquia Comtal;0016 0016;Divendres;2020;10;Octubre;23;16;Tarda;Desconegut;432131.07 ;4584631.66;218.795.799.690.927;414.103.688.718.988
2020S004897    ;10;Sant Martí;65;el Clot;209900;Meridiana;0094 0094;Dissabte;2020;10;Octubre;17;22;Nit;Desobeir altres senyals;432129.98 ;4584483.85;218.796.153.486.491;414.090.375.010.765
2020S000168    ;10;Sant Martí;65;el Clot;209900;Meridiana;0068 0078;Dijous;2020;1;Gener;9;17;Tarda;Desobeir altres senyals;432127.7  ;4584285.31;218.795.652.545.057;414.072.491.199.307
2020S004847    ;10;Sant Martí;72;Sant Martí de Provençals;15201;Andrade;0085X0085X;Dijous;2020;10;Octubre;15;16;Tarda;Manca precaució incorporació circulació;433075.96 ;4585196.41;219.919.993.297.885;414.155.346.418.270
2020S000611    ;10;Sant Martí;72;Sant Martí de Provençals;128106;Fluvià;0236 0276;Dilluns;2020;1;Gener;27;8;Matí;Avançament defectuós/improcedent;432794.66 ;4585484.97;219.580.220.986.028;414.181.101.383.705
2020S003390    ;10;Sant Martí;72;Sant Martí de Provençals;158504;Huelva;0077 0079;Dijous;2020;7;Juliol;23;17;Tarda;Manca precaució incorporació circulació;433045.75 ;4585715.18;219.878.105.595.680;414.202.045.315.759
2020S002675    ;10;Sant Martí;65;el Clot;81603;Clot;0071 0071;Dissabte;2020;6;Juny;20;17;Tarda;Desconegut;432271.87 ;4584637.16;218.964.187.119.735;414.104.302.854.600
2020S003638    ;10;Sant Martí;65;el Clot;18505;Aragó;0538 0538;Dimarts;2020;8;Agost;11;13;Matí;Desobeir altres senyals;431837.23 ;4584359.62;218.447.322.733.940;414.078.938.285.490
2020S000568    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana;0151B0151B;Divendres;2020;1;Gener;24;20;Tarda;Desobeir semàfor;432136.49 ;4585039.63;218.797.708.081.249;414.140.437.871.170
2020S000586    ;10;Sant Martí;65;el Clot;81603;Clot;0224 0224;Dissabte;2020;1;Gener;25;19;Tarda;Manca precaució incorporació circulació;432493.41 ;4585359.59;219.221.170.456.159;414.169.556.280.103
2020S003648    ;10;Sant Martí;65;el Clot;115603;Espronceda;0309 0311;Dimarts;2020;8;Agost;11;19;Tarda;No determinada;432602.82 ;4585296.58;219.352.780.768.111;414.163.973.002.883
2020S002573    ;10;Sant Martí;65;el Clot;89004;Consell de Cent;0606B0606B;Dissabte;2020;6;Juny;13;20;Tarda;Desobeir semàfor;432028.36 ;4584359.69;218.675.975.422.402;414.079.106.436.909
2020S000666    ;10;Sant Martí;65;el Clot;86200;Concili de Trento;0036 0040;Dimarts;2020;1;Gener;28;17;Tarda;Gir indegut o sense precaució;432597.47 ;4584914.91;219.350.631.986.139;414.129.592.666.478
2020S002718    ;10;Sant Martí;65;el Clot;105304;Dos de Maig;0208 0208;Dilluns;2020;6;Juny;22;19;Tarda;Gir indegut o sense precaució;431837.23 ;4584359.62;218.447.322.733.940;414.078.938.285.490
2020S006178    ;10;Sant Martí;65;el Clot;18505;Aragó;0638X0642X;Dimecres;2020;12;Desembre;23;22;Nit;Gir indegut o sense precaució;432452.27 ;4585012.66;219.175.820.569.127;414.138.274.802.327
2020S001662    ;10;Sant Martí;70;el Besòs i el Maresme;701266;Litoral (Llobregat);550000;Dijous;2020;3;Març;5;10;Matí;No respectar distàncies;435017.2  ;4584731.2 ;222.247.631.838.029;414.115.039.280.988
2020S003457    ;10;Sant Martí;70;el Besòs i el Maresme;701266;Litoral (Llobregat);590000;Dimecres;2020;7;Juliol;29;20;Tarda;No respectat pas de vianants;434760.33 ;4584428.46;221.943.576.452.714;414.087.564.127.084
2020S005116    ;10;Sant Martí;70;el Besòs i el Maresme;701559;Eduard Maristany;0010 0014;Divendres;2020;10;Octubre;30;17;Tarda;Manca precaució incorporació circulació;434943.88 ;4585010.04;222.156.913.439.699;414.140.094.411.570
2020S002054    ;10;Sant Martí;73;la Verneda i la Pau;169409;Corts Catalanes;1157 1157;Dilluns;2020;4;Abril;20;17;Tarda;No cedir la dreta;433942.83 ;4585841.27;220.950.135.033.383;414.214.144.420.665
2020S002119    ;10;Sant Martí;65;el Clot;209900;Meridiana;0156 0156;Dimarts;2020;5;Maig;5;16;Tarda;Desobeir altres senyals;432134.81 ;4584834.86;218.797.995.001.998;414.121.993.465.232
2020S000965    ;10;Sant Martí;70;el Besòs i el Maresme;701449;Josep Narcís Roca;0013X0013X;Dissabte;2020;2;Febrer;8;10;Matí;Altres;435075.45 ;4585059.87;222.313.795.233.455;414.144.688.878.600
2020S000965    ;10;Sant Martí;70;el Besòs i el Maresme;701449;Josep Narcís Roca;0013X0013X;Dissabte;2020;2;Febrer;8;10;Matí;Gir indegut o sense precaució;435075.45 ;4585059.87;222.313.795.233.455;414.144.688.878.600
2020S000069    ;10;Sant Martí;65;el Clot;226400;Las Navas de Tolosa;0243 0243;Diumenge;2020;1;Gener;5;5;Nit;Manca d'atenció a la conducció;432462.41 ;4585038.25;219.187.666.745.958;414.140.588.136.754
2020S003778    ;10;Sant Martí;65;el Clot;180401;Lope de Vega;0273 0275;Dissabte;2020;8;Agost;22;19;Tarda;No determinada;432706.69 ;4584983.9 ;219.480.537.594.809;414.135.897.913.444
2020S004552    ;10;Sant Martí;65;el Clot;226400;Las Navas de Tolosa;0251 0251;Dijous;2020;10;Octubre;1;22;Nit;Manca d'atenció a la conducció;432453.84 ;4585078.38;219.176.965.208.835;414.144.195.319.300
2020S000710    ;10;Sant Martí;72;Sant Martí de Provençals;3406;Agricultura;0248 0248;Dijous;2020;1;Gener;30;10;Matí;Manca d'atenció a la conducció;433340.64 ;4585707.35;220.231.043.920.285;414.201.585.282.284
2020S000518    ;10;Sant Martí;73;la Verneda i la Pau;318906;Santander;0049 0051;Dimecres;2020;1;Gener;22;14;Tarda;Manca precaució incorporació circulació;433392.89 ;4586724.41;220.282.360.272.744;414.293.232.145.860
2020S001989    ;10;Sant Martí;73;la Verneda i la Pau;266405;Prim;0135 0137;Dimecres;2020;4;Abril;1;16;Tarda;Desobeir semàfor;433840.49 ;4585944.54;220.826.547.350.760;414.223.361.449.150
2020S001952    ;10;Sant Martí;73;la Verneda i la Pau;60807;Cantàbria;0072X0072X;Dijous;2020;3;Març;19;22;Nit;No determinada;433157.72 ;4586274.07;220.005.906.114.498;414.252.476.065.813
2020S006159    ;10;Sant Martí;72;Sant Martí de Provençals;342503;Treball;0166 0166;Dimecres;2020;12;Desembre;23;9;Matí;No cedir la dreta;433467.95 ;4585370.59;220.387.081.595.164;414.171.359.803.010
2020S002537    ;10;Sant Martí;70;el Besòs i el Maresme;186703;Llull;0414X0414X;Dijous;2020;6;Juny;11;19;Tarda;No cedir la dreta;434789.74 ;4585149.79;221.970.986.787.244;414.152.556.421.731
2020S002389    ;10;Sant Martí;73;la Verneda i la Pau;195409;Maresme;0214 0214;Dimarts;2020;6;Juny;2;12;Matí;Manca d'atenció a la conducció;433696.95 ;4585898.43;220.655.293.577.603;414.219.090.125.135
2020S001386    ;10;Sant Martí;73;la Verneda i la Pau;307207;Sant Martí;0016U0016U;Dilluns;2020;2;Febrer;24;4;Nit;Manca d'atenció a la conducció;432945.92 ;4586162.5 ;219.753.693.670.982;414.242.250.796.412
2020S005091    ;10;Sant Martí;71;Provençals del Poblenou;322608;Selva de Mar;0091 0091;Dijous;2020;10;Octubre;29;10;Matí;No respectar distàncies;433757.51 ;4584880.79;220.738.903.396.835;414.127.484.090.573
2020S003044    ;10;Sant Martí;71;Provençals del Poblenou;42306;Bilbao;0120X0120X;Dijous;2020;7;Juliol;9;15;Tarda;Desobeir semàfor;433090.05 ;4584419.2 ;219.945.446.447.000;414.085.357.090.230
2020S002915    ;10;Sant Martí;71;Provençals del Poblenou;42306;Bilbao;0120X0120X;Divendres;2020;7;Juliol;3;1;Nit;Desobeir semàfor;433090.05 ;4584419.2 ;219.945.446.447.000;414.085.357.090.230
2020S002771    ;10;Sant Martí;70;el Besòs i el Maresme;242906;Pallars;0444 0444;Divendres;2020;6;Juny;26;10;Matí;Altres;434311.72 ;4585043.48;221.400.205.478.661;414.142.592.043.129
2020S004592    ;10;Sant Martí;71;Provençals del Poblenou;143609;Josep Pla;0085U0085U;Dissabte;2020;10;Octubre;3;21;Tarda;Canvi de carril sense precaució;434202.49 ;4585024.3 ;221.269.725.953.714;414.140.775.194.626
2020S002090    ;10;Sant Martí;71;Provençals del Poblenou;356202;Veneçuela;0028 0028;Dijous;2020;4;Abril;30;7;Matí;Desobeir semàfor;434327.3  ;4584123.76;221.428.828.014.240;414.059.767.926.180
2020S001826    ;10;Sant Martí;70;el Besòs i el Maresme;41100;Bernat Metge;0020 0026;Dimarts;2020;3;Març;10;18;Tarda;No determinada;434222.26 ;4585930.3 ;221.283.527.011.041;414.222.392.362.115
2020S000067    ;10;Sant Martí;70;el Besòs i el Maresme;701414;C-31;20840000;Dissabte;2020;1;Gener;4;21;Tarda;Manca d'atenció a la conducció;433942.83 ;4585841.27;220.950.135.033.383;414.214.144.420.665
2020S000962    ;10;Sant Martí;68;el Poblenou;55501;Calvell;0057 0057;Dissabte;2020;2;Febrer;8;11;Matí;Manca d'atenció a la conducció;433878.14 ;4583613.86;220.897.069.607.077;414.013.474.337.286
2020S004635    ;10;Sant Martí;68;el Poblenou;700768;Marítim de la Mar Bella;0105 0111;Dilluns;2020;10;Octubre;5;20;Tarda;No cedir la dreta;433778.66 ;4583067.64;220.784.044.899.995;413.964.195.791.562
2020S001285    ;10;Sant Martí;68;el Poblenou;701265;Litoral (Besòs);760000;Dijous;2020;2;Febrer;20;6;Matí;No respectar distàncies;433600.12 ;4582986.31;220.571.381.484.544;413.956.723.376.404
2020S000931    ;10;Sant Martí;68;el Poblenou;701265;Litoral (Besòs);760000;Divendres;2020;2;Febrer;7;6;Matí;Manca d'atenció a la conducció;433600.12 ;4582986.31;220.571.381.484.544;413.956.723.376.404
2020S002031    ;10;Sant Martí;68;el Poblenou;701266;Litoral (Llobregat);710000;Dimarts;2020;3;Març;10;6;Matí;No respectar distàncies;433970.87 ;4583525.55;221.008.957.471.056;414.005.596.682.359
2020S003795    ;10;Sant Martí;68;el Poblenou;701266;Litoral (Llobregat);730000;Dilluns;2020;8;Agost;24;14;Tarda;No respectar distàncies;433776.65 ;4583174.38;220.780.473.299.534;413.973.807.944.946
2020S000729    ;10;Sant Martí;68;el Poblenou;701266;Litoral (Llobregat);780000;Dijous;2020;1;Gener;30;19;Tarda;Avançament defectuós/improcedent;433777.75 ;4583199.54;220.781.513.876.600;413.976.074.949.780
2020S006160    ;10;Sant Martí;68;el Poblenou;332000;Taulat;0064 0064;Dilluns;2020;12;Desembre;21;12;Matí;Manca d'atenció a la conducció;433705.32 ;4583618.63;220.690.288.261.001;414.013.761.645.958
2020S001292    ;10;Sant Martí;71;Provençals del Poblenou;249304;Pere IV;0433 0433;Dijous;2020;2;Febrer;20;11;Matí;Manca d'atenció a la conducció;433769.13 ;4585279.28;220.748.443.194.014;414.163.384.566.054
2020S005305    ;10;Sant Martí;71;Provençals del Poblenou;30409;Bac de Roda;0158 0160;Dijous;2020;11;Novembre;12;13;Matí;Desobeir semàfor;433186.49 ;4584891.95;220.055.601.413.956;414.128.016.560.073
2020S002301    ;10;Sant Martí;68;el Poblenou;183603;Llacuna;0001X0001X;Dimarts;2020;5;Maig;26;11;Matí;Canvi de carril sense precaució;433778.05 ;4583139;220.782.534.836.241;413.970.622.508.699
2020S002091    ;10;Sant Martí;68;el Poblenou;110009;Ramon Turró;0169 0169;Dijous;2020;4;Abril;30;10;Matí;Manca d'atenció a la conducció;433313.74 ;4583526.83;220.222.887.596.464;414.005.169.632.232
2020S005544    ;10;Sant Martí;68;el Poblenou;30500;Badajoz;0053 0061;Dimarts;2020;11;Novembre;24;22;Nit;Manca d'atenció a la conducció;433020.03 ;4583323.92;219.873.798.580.818;413.986.649.939.416
2020S003185    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20670000;Dimecres;2020;7;Juliol;15;14;Tarda;Altres;432785.02 ;4584779.01;219.576.530.296.817;414.117.509.631.031
2020S002817    ;10;Sant Martí;71;Provençals del Poblenou;180401;Lope de Vega;0158 0158;Dilluns;2020;6;Juny;29;12;Matí;Manca d'atenció a la conducció;432854.94 ;4584641.21;219.661.711.624.843;414.105.156.833.127
2020S004835    ;10;Sant Martí;71;Provençals del Poblenou;249304;Pere IV;0327 0327;Dijous;2020;10;Octubre;15;7;Matí;Gir indegut o sense precaució;433552.23 ;4584902.1 ;220.493.068.431.774;414.129.233.963.100
2020S005455    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20700000;Dijous;2020;11;Novembre;19;18;Tarda;Canvi de carril sense precaució;433010.8  ;4584901.86;219.845.292.972.931;414.128.762.875.480
2020S003618    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20710000;Diumenge;2020;8;Agost;9;20;Tarda;Gir indegut o sense precaució;433081.87 ;4584996.69;219.929.273.623.583;414.137.363.144.781
2020S006076    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20780000;Divendres;2020;12;Desembre;18;17;Tarda;Manca d'atenció a la conducció;433509.45 ;4585389.78;220.436.525.373.335;414.173.122.541.025
2020S005516    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20780000;Dimarts;2020;11;Novembre;24;8;Matí;Altres;433503.29 ;4585478.83;220.428.175.944.472;414.181.137.921.701
2020S004296    ;10;Sant Martí;71;Provençals del Poblenou;115603;Espronceda;0163 0163;Diumenge;2020;9;Setembre;20;0;Nit;Desobeir semàfor;433279.17 ;4584604.95;220.169.650.301.365;414.102.244.276.781
2020S004593    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;701278;Taulat;0221 0221;Dissabte;2020;10;Octubre;3;22;Nit;Manca d'atenció a la conducció;434095.82 ;4584048.78;221.152.725.670.390;414.052.825.226.546
2020S000866    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;143609;Josep Pla;0035 0037;Dimarts;2020;1;Gener;14;16;Tarda;No determinada;434419.1  ;4584784.71;221.531.485.197.057;414.119.372.989.321
2020S003841    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;30409;Bac de Roda;0098X0098X;Dijous;2020;8;Agost;27;17;Tarda;Gir indegut o sense precaució;433570.71 ;4584516.23;220.519.414.689.582;414.094.494.989.270
2020S005811    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;30409;Bac de Roda;0001X0001X;Diumenge;2020;12;Desembre;6;11;Matí;Manca d'atenció a la conducció;434185.03 ;4583867.82;221.261.413.855.650;414.036.599.693.642
2020S005668    ;10;Sant Martí;68;el Poblenou;249304;Pere IV;0288X0288X;Dimarts;2020;12;Desembre;1;9;Matí;Desobeir altres senyals;433319.26 ;4584452.06;220.219.297.603.095;414.088.507.169.604
2020S001875    ;10;Sant Martí;68;el Poblenou;17579;Antic de València;0048X0048X;Dijous;2020;3;Març;12;8;Matí;Manca d'atenció a la conducció;433278.27 ;4584159.85;220.173.480.990.433;414.062.154.608.558
2020S004824    ;10;Sant Martí;68;el Poblenou;42306;Bilbao;0089 0089;Dimecres;2020;10;Octubre;14;17;Tarda;Desobeir semàfor;433370.98 ;4584134.24;220.284.671.754.544;414.059.924.881.585
2020S000717    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;270901;Pujades;0057 0057;Dijous;2020;1;Gener;30;15;Tarda;Gir indegut o sense precaució;432610.79 ;4583198.24;219.385.681.784.489;413.974.988.356.495
2020S006235    ;10;Sant Martí;68;el Poblenou;42306;Bilbao;0143X0143X;Dimarts;2020;12;Desembre;29;8;Matí;Gir indegut o sense precaució;433127.53 ;4584347.37;219.991.079.022.495;414.078.918.754.463
2020S002746    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;701266;Litoral (Llobregat);650000;Dimecres;2020;6;Juny;24;14;Tarda;No respectar distàncies;434723.77 ;4584307.91;221.901.138.227.711;414.076.676.796.166
2020S001593    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;701266;Litoral (Llobregat);680000;Dimarts;2020;3;Març;3;7;Matí;Manca d'atenció a la conducció;434156.16 ;4583766.36;221.227.981.635.919;414.027.437.802.168
2020S001632    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;322608;Selva de Mar;0018B0018B;Dimecres;2020;3;Març;4;13;Matí;Manca precaució incorporació circulació;434223.9  ;4584407.27;221.302.049.514.207;414.085.218.420.182
2020S005282    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;144601;Diagonal;0188 0198;Dimecres;2020;11;Novembre;11;11;Matí;Gir indegut o sense precaució;432645.36 ;4584244.85;219.415.386.950.129;414.069.282.502.748
2020S000942    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;144601;Diagonal;0191 0191;Divendres;2020;2;Febrer;7;13;Matí;Desobeir semàfor;432583.89 ;4584179.92;219.342.573.117.514;414.063.382.919.209
2020S003751    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;700892;Garcia Fària;0001 0001;Dijous;2020;8;Agost;20;17;Tarda;Manca d'atenció a la conducció;433921.82 ;4583636.67;220.949.071.128.170;414.015.564.687.568
2020S000061    ;1;Ciutat Vella;1;el Raval;34308;Rambla;0035 0035;Dissabte;2020;1;Gener;4;19;Tarda;Desconegut;431090.32 ;4581379.45;217.587.689.349.831;413.809.886.898.844
2020S001499    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;30409;Bac de Roda;0010X0010X;Dijous;2020;2;Febrer;27;18;Tarda;Desconegut;434060.23 ;4583996;221.110.724.940.702;414.048.042.280.251
2020S001182    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;146902;Glòries Catalanes;0036 0036;Diumenge;2020;2;Febrer;16;17;Tarda;Canvi de carril sense precaució;432042;4583976.74;218.696.593.271.468;414.044.626.839.590
2020S000536    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;11200;Almogàvers;0141 0141;Dijous;2020;1;Gener;23;11;Matí;Desobeir semàfor;432513.26 ;4583483.8 ;219.265.839.658.817;414.000.626.144.044
2020S005949    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;701414;C-31;20600000;Diumenge;2020;12;Desembre;13;11;Matí;No respectat pas de vianants;432311.78 ;4584204.78;219.016.770.622.098;414.065.393.321.010
2020S001985    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;701414;C-31;20630000;Dimarts;2020;3;Març;31;14;Tarda;Canvi de carril sense precaució;432509.94 ;4584438.01;219.251.228.679.100;414.086.566.267.806
2020S001380    ;1;Ciutat Vella;1;el Raval;34308;Rambla;0067 0067;Diumenge;2020;2;Febrer;23;14;Tarda;Manca precaució efectuar marxa enrera;430969.35 ;4581599.9 ;217.440.518.728.959;413.829.638.477.582
2020S001180    ;1;Ciutat Vella;1;el Raval;296508;Sant Antoni;0002 0004;Diumenge;2020;2;Febrer;16;14;Tarda;Desconegut;429999.72 ;4581436.12;216.282.867.700.614;413.814.049.535.401
2020S002426    ;1;Ciutat Vella;1;el Raval;296508;Sant Antoni;0032 0034;Divendres;2020;6;Juny;5;2;Nit;Manca d'atenció a la conducció;430133.13 ;4581521.64;216.441.417.639.558;413.821.868.008.199
2020S001434    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;700654;Litoral;9993 9993;Dimarts;2020;2;Febrer;25;17;Tarda;Desobeir altres senyals;432888.89 ;4582323.45;219.728.021.471.966;413.896.430.916.247
2020S003523    ;1;Ciutat Vella;1;el Raval;269108;Portal de la Pau;0001 0001;Dissabte;2020;8;Agost;1;17;Tarda;Manca d'atenció a la conducció;431303.96 ;4580950.67;217.848.026.395.638;413.771.450.591.742
2020S002160    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;701266;Litoral (Llobregat);820000;Dimarts;2020;5;Maig;12;8;Matí;Altres;433204.48 ;4582713.13;220.101.167.659.214;413.931.791.106.419
2020S002913    ;1;Ciutat Vella;1;el Raval;269200;Portal de Santa Madrona;0002 0002;Dijous;2020;7;Juliol;2;16;Tarda;No respectat pas de vianants;431221.88 ;4581177.04;217.747.309.710.959;413.791.768.980.813
2020S004407    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;367504;Doctor Trueta;0009 0009;Divendres;2020;9;Setembre;25;23;Nit;Avançament defectuós/improcedent;432534.11 ;4582582.42;219.300.822.822.435;413.919.458.848.934
2020S000964    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;701497;B-10 (Llobregat);2,20E+01;Dissabte;2020;2;Febrer;8;10;Matí;Altres;432731.79 ;4582228.94;219.541.180.570.940;413.887.787.416.108
2020S001865    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;367504;Doctor Trueta;0118B0118B;Dimecres;2020;3;Març;11;21;Tarda;Desobeir altres senyals;433073.95 ;4583092.36;219.940.854.972.447;413.965.838.843.448
2020S004303    ;1;Ciutat Vella;2;el Barri Gòtic;122904;Ferran;0035B0035B;Diumenge;2020;9;Setembre;20;13;Matí;Altres;431182.68 ;4581657.53;217.694.977.953.235;413.835.011.802.261
2020S001530    ;1;Ciutat Vella;2;el Barri Gòtic;177101;Laietana;0003 0003;Divendres;2020;2;Febrer;28;19;Tarda;No respectar distàncies;431586.95 ;4581732.67;218.177.586.129.224;413.842.124.241.940
2020S002363    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;62609;Icària;0135 0135;Dissabte;2020;5;Maig;30;6;Matí;Desobeir semàfor;432837.45 ;4582565.19;219.663.819.066.428;413.918.160.870.246
