Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;NK_Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_mediata;Coordenada_UTM_X;Coordenada_UTM_Y
2022S005350    ;1;Ciutat Vella;3;la Barceloneta;141909;Barceloneta                                       ;0002 0002;Dimecres;2022;9;Setembre;7;16;Tarda;No hi ha causa mediata;432583;4581774,46
2022S000720    ;1;Ciutat Vella;3;la Barceloneta;224904;Escar                                             ;0069 0069;Diumenge;2022;2;Febrer;6;21;Tarda;Alcoholèmia;432164,04;4580966,2
2022S000083    ;1;Ciutat Vella;3;la Barceloneta;224904;Joan Borbó Comte Barcelona                        ;0011 0011;Dimarts;2022;1;Gener;4;20;Tarda;No hi ha causa mediata;432150,05;4581522,97
2022S006623    ;1;Ciutat Vella;3;la Barceloneta;194100;Atlàntida / La Maquinista                         ;0021 0021;Dimecres;2022;11;Novembre;2;17;Tarda;No hi ha causa mediata;432312,04;4581562,09
2022S002917    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;163504;Sota Muralla / Correus                            ;0002 0002;Diumenge;2022;5;Maig;15;1;Nit;No hi ha causa mediata;431713,95;4581617,07
2022S005009    ;1;Ciutat Vella;3;la Barceloneta;701265;Litoral (Llobregat)                               ;920000;Dissabte;2022;8;Agost;20;3;Nit;No hi ha causa mediata;432714,85;4582201,5
2022S001545    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;175106;Jonqueres                                         ;0002 0002;Dimecres;2022;3;Març;16;16;Tarda;No hi ha causa mediata;431071,77;4582318,92
2022S002489    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;175106;Jonqueres / Ortigosa                              ;0004 0006;Dijous;2022;4;Abril;28;8;Matí;No hi ha causa mediata;431060,7;4582336,31
2022S004293    ;1;Ciutat Vella;3;la Barceloneta;701266;Litoral (Llobregat)                               ;980000;Dijous;2022;7;Juliol;14;12;Matí;No hi ha causa mediata;432018,39;4581701,28
2022S003486    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;266904;Princesa                                          ;0049 0049;Divendres;2022;6;Juny;3;13;Matí;No hi ha causa mediata;431708,38;4582189,21
2022S005697    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó / Rocafort                                  ;0046 0046;Dijous;2022;9;Setembre;22;8;Matí;No hi ha causa mediata;429066,2;4581647,27
2022S006789    ;2;Eixample;9;la Nova Esquerra de l'Eixample;268003;Provença / Rocafort                               ;0043 0043;Dimarts;2022;11;Novembre;8;8;Matí;No hi ha causa mediata;428786,88;4581932,74
2022S007278    ;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes / Calàbria                        ;0469 0469;Diumenge;2022;11;Novembre;27;10;Matí;No hi ha causa mediata;429450,52;4581444,1
2022S000842    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença / Roma                                    ;0139 0139;Dissabte;2022;2;Febrer;12;14;Tarda;No hi ha causa mediata;428787,04;4581740,07
2022S001281    ;2;Eixample;9;la Nova Esquerra de l'Eixample;87009;Comte Borrell / Consell de Cent                   ;0161 0161;Dijous;2022;3;Març;3;16;Tarda;No hi ha causa mediata;429445,97;4581832,84
2022S006409    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó / Vilamarí                                  ;0041 0041;Dilluns;2022;10;Octubre;24;12;Matí;No hi ha causa mediata;428875,47;4581460,32
2022S000694    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença / Aragó                                   ;0110 0110;Dissabte;2022;2;Febrer;5;7;Matí;No hi ha causa mediata;428970,85;4581553,16
2022S005931    ;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes                                   ;0443 0443;Dilluns;2022;10;Octubre;3;16;Tarda;No hi ha causa mediata;429314,54;4581345,61
2022S003058    ;2;Eixample;9;la Nova Esquerra de l'Eixample;162002;Josep Tarradellas                                 ;0050 0050;Divendres;2022;5;Maig;20;20;Tarda;No hi ha causa mediata;428428,89;4582003,72
2022S004332    ;2;Eixample;10;Sant Antoni;323203;Sepúlveda / Viladomat                             ;0100 0100;Divendres;2022;7;Juliol;15;15;Tarda;No hi ha causa mediata;429650,92;4581430,44
2022S005852    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;València / Entença                                ;0126 0126;Dijous;2022;9;Setembre;29;14;Tarda;No hi ha causa mediata;428876,92;4581648,35
2022S007219    ;2;Eixample;10;Sant Antoni;323203;Sepúlveda / Calàbria                              ;0073 0073;Dimecres;2022;11;Novembre;23;16;Tarda;No hi ha causa mediata;429555,55;4581336,38
2022S001448    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Roma / Entença                                    ;0142 0142;Dijous;2022;3;Març;10;15;Tarda;No hi ha causa mediata;428787,04;4581740,07
2022S007078    ;2;Eixample;10;Sant Antoni;323203;Sepúlveda                                         ;0087 0087;Divendres;2022;11;Novembre;18;20;Tarda;No hi ha causa mediata;429719,74;4581514,09
2022S004617    ;2;Eixample;9;la Nova Esquerra de l'Eixample;362001;Aragó / Vilamarí                                  ;0092 0092;Dijous;2022;7;Juliol;28;8;Matí;No hi ha causa mediata;428875,47;4581460,32
2022S001634    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença / Còrsega                                 ;0173 0173;Dilluns;2022;3;Març;21;18;Tarda;No hi ha causa mediata;428502,15;4582031,2
2022S003031    ;2;Eixample;9;la Nova Esquerra de l'Eixample;287201;Roma                                              ;0094 0096;Dijous;2022;5;Maig;19;19;Tarda;No hi ha causa mediata;429210,73;4582009,9
2022S001994    ;2;Eixample;10;Sant Antoni;349706;Comte d'Urgell                                    ;0021 0021;Dimarts;2022;4;Abril;19;13;Matí;No hi ha causa mediata;429949,5;4581487,13
2022S003279    ;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes                                   ;0373 0385;Dilluns;2022;5;Maig;30;12;Matí;No hi ha causa mediata;429011,51;4581051,64
2022S005808    ;2;Eixample;9;la Nova Esquerra de l'Eixample;54509;Calàbria / Corts Catalanes                        ;0099 0099;Dimarts;2022;9;Setembre;27;21;Tarda;No hi ha causa mediata;429450,52;4581444,1
2022S000693    ;2;Eixample;9;la Nova Esquerra de l'Eixample;320704;Sarrià / Londres                                  ;0019 0019;Dissabte;2022;2;Febrer;5;1;Nit;No hi ha causa mediata;428711,21;4582610,57
2022S007670    ;2;Eixample;9;la Nova Esquerra de l'Eixample;320704;Sarrià                                            ;0027 0027;Dijous;2022;12;Desembre;15;18;Tarda;No hi ha causa mediata;428613,28;4582627,45
2022S002307    ;2;Eixample;7;la Dreta de l'Eixample;350308;València                                          ;0293 0295;Dimecres;2022;4;Abril;20;19;Tarda;No hi ha causa mediata;430452,5;4583209,48
2022S007241    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó                                             ;0299 0299;Divendres;2022;11;Novembre;25;14;Tarda;No hi ha causa mediata;430539,63;4583069,25
2022S002916    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;363809;Villarroel                                        ;0194 0196;Dissabte;2022;5;Maig;14;22;Nit;No hi ha causa mediata;428948,61;4582740,08
2022S003969    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;349706;Comte d'Urgell / Rosselló                         ;0202 0202;Dimecres;2022;6;Juny;29;21;Tarda;No hi ha causa mediata;429073,81;4582402,87
2022S000510    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;55807;Francesc Macià                                    ;0008 0009;Divendres;2022;1;Gener;28;14;Tarda;No hi ha causa mediata;428593,14;4582856,08
2022S000583    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó                                             ;0315 0315;Dimarts;2022;2;Febrer;1;15;Tarda;No hi ha causa mediata;430654,28;4583226,21
2022S002258    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó                                             ;0325B0325B;Dimarts;2022;4;Abril;19;15;Tarda;No hi ha causa mediata;430724,33;4583294,56
2022S005292    ;2;Eixample;9;la Nova Esquerra de l'Eixample;285807;Mallorca / Rocafort                               ;0158 0166;Dilluns;2022;9;Setembre;5;10;Matí;No hi ha causa mediata;428879,49;4581838,15
2022S007126    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;162002;Josep Tarradellas                                 ;0134 0134;Diumenge;2022;11;Novembre;20;21;Tarda;No hi ha causa mediata;428568,89;4582818,46
2022S002513    ;2;Eixample;7;la Dreta de l'Eixample;145003;Girona                                            ;0149 0149;Divendres;2022;4;Abril;29;14;Tarda;No hi ha causa mediata;430364,13;4583555,65
2022S001420    ;2;Eixample;7;la Dreta de l'Eixample;144601;Sant Joan / Diagonal                              ;0374B0374B;Dimecres;2022;3;Març;9;12;Matí;No hi ha causa mediata;430706,95;4583601,64
2022S005777    ;2;Eixample;7;la Dreta de l'Eixample;145003;Girona / Rosselló                                 ;0163 0165;Dilluns;2022;9;Setembre;26;14;Tarda;No hi ha causa mediata;430314,8;4583622,34
2022S000063    ;2;Eixample;7;la Dreta de l'Eixample;350308;València / Roger de Flor                          ;0371 0371;Dimecres;2022;1;Gener;5;15;Tarda;No hi ha causa mediata;430883,1;4583614,29
2022S001946    ;2;Eixample;7;la Dreta de l'Eixample;350308;València / Diagonal                               ;0380 0380;Diumenge;2022;4;Abril;3;20;Tarda;No hi ha causa mediata;430978,26;4583706,76
2022S004065    ;2;Eixample;7;la Dreta de l'Eixample;225500;Nàpols                                            ;0195 0195;Divendres;2022;7;Juliol;1;19;Tarda;No hi ha causa mediata;431100,04;4583567,05
2022S006085    ;2;Eixample;7;la Dreta de l'Eixample;225500;Provença / Nàpols                                 ;0249 0249;Divendres;2022;10;Octubre;7;17;Tarda;No hi ha causa mediata;430793,07;4583897,51
2022S002029    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;245802;París / Muntaner                                  ;0167 0167;Dimecres;2022;4;Abril;6;20;Tarda;No hi ha causa mediata;429173,98;4582876,38
