Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;NK_Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_conductor;Coordenada_UTM_X_ED50;Coordenada_UTM_Y_ED50;Longitud;Latitud
2017S006321    ;4;Les Corts;20;la Maternitat i Sant Ramon;65200;Cardenal Reig;0035S0035S;Dimecres;2017;7;Juliol;19;18;Tarda;No respectar distàncies;426195.52 ;4581305.88;211.625.281.518.519;413.780.457.355.688
2017S004764    ;4;Les Corts;20;la Maternitat i Sant Ramon;343903;Corts;0082 0082;Dimarts;2017;5;Maig;30;23;Nit;Desobeir semàfor;426780.13 ;4581424.1 ;212.322.904.457.848;413.791.639.487.957
2017S001216    ;4;Les Corts;20;la Maternitat i Sant Ramon;166105;Jaume Roig;0018 0018;Dimarts;2017;2;Febrer;14;8;Matí;Altres;427457.68 ;4581838.68;213.128.139.087.482;413.829.593.326.005
2017S005993    ;4;Les Corts;19;les Corts;144601;Diagonal;0579 0587;Dilluns;2017;7;Juliol;10;12;Matí;Desobeir semàfor;427575.97 ;4582577.49;213.260.756.804.668;413.896.241.709.320
2017S010266    ;4;Les Corts;19;les Corts;144601;Diagonal;0579 0587;Dimarts;2017;12;Desembre;12;2;Nit;Desobeir semàfor;427575.97 ;4582577.49;213.260.756.804.668;413.896.241.709.320
2017S009845    ;4;Les Corts;19;les Corts;144601;Diagonal;0579 0587;Diumenge;2017;11;Novembre;26;15;Tarda;No respectar distàncies;427575.97 ;4582577.49;213.260.756.804.668;413.896.241.709.320
2017S009017    ;4;Les Corts;19;les Corts;144601;Diagonal;0579 0587;Dimarts;2017;10;Octubre;31;21;Tarda;Desobeir semàfor;427575.97 ;4582577.49;213.260.756.804.668;413.896.241.709.320
2017S009005    ;4;Les Corts;20;la Maternitat i Sant Ramon;187502;Madrona Piera;0022 0022;Dimarts;2017;10;Octubre;31;15;Tarda;Manca d'atenció a la conducció;426322.34 ;4581223.78;211.777.926.304.800;413.773.179.266.190
2017S010487    ;4;Les Corts;19;les Corts;172403;Joan Güell;0169 0171;Dimarts;2017;12;Desembre;19;12;Matí;No respectat pas de vianants;427443.74 ;4581918.9 ;213.110.507.503.001;413.836.805.846.442
2017S005894    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0653 0659;Dijous;2017;7;Juliol;6;16;Tarda;No respectar distàncies;425650.85 ;4581915.29;210.966.506.509.644;413.834.842.405.699
2017S004500    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0661 0671;Diumenge;2017;5;Maig;21;21;Tarda;Desconegut;425666.01 ;4582043.83;210.983.057.380.675;413.846.433.453.555
2017S009730    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0673 0685;Dijous;2017;11;Novembre;23;0;Nit;Manca d'atenció a la conducció;425497.77 ;4581865.34;210.784.059.860.228;413.830.201.900.780
2017S004493    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0687 0687;Diumenge;2017;5;Maig;21;14;Tarda;Desconegut;425387.61 ;4581830.33;210.652.757.030.802;413.826.946.535.434
2017S005581    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0687 0687;Dilluns;2017;6;Juny;26;17;Tarda;No respectar distàncies;425238.76 ;4581781.37;210.475.361.033.331;413.822.398.635.641
2017S005747    ;4;Les Corts;19;les Corts;187207;Madrid;0169 0169;Diumenge;2017;7;Juliol;2;20;Tarda;Altres;427548.82 ;4581601.95;213.239.961.863.492;413.808.354.165.216
2017S009042    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;318804;Santaló;0122 0124;Dijous;2017;11;Novembre;2;10;Matí;No respectar distàncies;428298.38 ;4583668.18;214.111.816.862.400;413.995.123.740.631
2017S007930    ;4;Les Corts;19;les Corts;199909;Marquès de Sentmenat;0099X0099X;Dilluns;2017;9;Setembre;25;16;Tarda;Altres;428408.37 ;4582110.79;214.261.807.799.787;413.854.953.608.046
2017S009569    ;4;Les Corts;19;les Corts;320704;Sarrià;0067 0067;Divendres;2017;11;Novembre;17;18;Tarda;Manca d'atenció a la conducció;428288.06 ;4582631.97;214.111.753.930.223;413.901.787.089.154
2017S010123    ;4;Les Corts;19;les Corts;89605;Constança;0020X0020X;Dilluns;2017;12;Desembre;4;18;Tarda;Desconegut;427790.31 ;4582510.92;213.517.896.304.885;413.890.438.883.569
2017S008785    ;4;Les Corts;19;les Corts;144601;Diagonal;0632 0632;Dimarts;2017;10;Octubre;24;10;Matí;Desobeir semàfor;427954.95 ;4582701.1 ;213.712.536.002.985;413.907.715.420.645
2017S003243    ;4;Les Corts;19;les Corts;144601;Diagonal;0632 0632;Dissabte;2017;4;Abril;8;6;Matí;Manca d'atenció a la conducció;427949.64 ;4582755.79;213.705.534.130.652;413.912.636.375.594
2017S007375    ;4;Les Corts;19;les Corts;144601;Diagonal;0632 0632;Dilluns;2017;9;Setembre;4;13;Matí;Gir indegut o sense precaució;427954.95 ;4582701.1 ;213.712.536.002.985;413.907.715.420.645
2017S006449    ;4;Les Corts;19;les Corts;144601;Diagonal;0632 0632;Dilluns;2017;7;Juliol;24;15;Tarda;Desobeir semàfor;427954.95 ;4582701.1 ;213.712.536.002.985;413.907.715.420.645
2017S003535    ;4;Les Corts;19;les Corts;144601;Diagonal;0650 0650;Dijous;2017;4;Abril;20;17;Tarda;Desconegut;427575.97 ;4582577.49;213.260.756.804.668;413.896.241.709.320
2017S000328    ;4;Les Corts;19;les Corts;172108;Joan Gamper;0046 0046;Divendres;2017;1;Gener;13;13;Matí;Gir indegut o sense precaució;426835.88 ;4581306.77;212.390.986.779.116;413.781.122.799.979
2017S004403    ;4;Les Corts;19;les Corts;231502;Numància;0173 0173;Dijous;2017;5;Maig;18;10;Matí;Desobeir semàfor;427575.97 ;4582577.49;213.260.756.804.668;413.896.241.709.320
2017S009273    ;4;Les Corts;19;les Corts;92600;Corts;0046 0046;Dijous;2017;11;Novembre;9;18;Tarda;Gir indegut o sense precaució;427192.97 ;4582254.59;212.806.583.231.858;413.866.813.352.518
2017S009927    ;4;Les Corts;19;les Corts;118306;Europa;0014 0014;Dimarts;2017;11;Novembre;28;20;Tarda;Altres;427282.37 ;4582280.53;212.913.186.772.735;413.869.230.597.636
2017S005424    ;4;Les Corts;19;les Corts;66508;Carles III;0082 0084;Dimecres;2017;6;Juny;21;8;Matí;Canvi de carril sense precaució;427144.34 ;4582175.36;212.749.379.309.746;413.859.633.360.620
2017S003627    ;4;Les Corts;19;les Corts;144601;Diagonal;0493 0495;Diumenge;2017;4;Abril;23;14;Tarda;No determinada;428444.06 ;4582825.75;214.296.036.681.550;413.919.379.181.928
2017S006037    ;4;Les Corts;19;les Corts;144601;Diagonal;0503 0503;Dimarts;2017;7;Juliol;11;19;Tarda;Altres;428351.64 ;4582795.77;214.185.855.505.354;413.916.596.647.244
2017S008796    ;4;Les Corts;19;les Corts;84907;Comas;9999 9999;Dimarts;2017;10;Octubre;24;13;Matí;No respectat pas de vianants;427374.31 ;4582092.26;213.025.398.846.546;413.852.356.996.955
2017S001007    ;4;Les Corts;19;les Corts;343903;Corts;0375 0375;Dimarts;2017;2;Febrer;7;0;Nit;Canvi de carril sense precaució;426924.22 ;4581166.63;212.498.311.341.561;413.768.581.288.419
2017S000379    ;4;Les Corts;19;les Corts;-1;Desconegut;Desconegut;Dissabte;2017;1;Gener;14;20;Tarda;No determinada;426944.05 ;4581222.65;212.521.347.035.446;413.773.644.808.927
2017S004481    ;4;Les Corts;19;les Corts;144601;Diagonal;0543 0543;Dissabte;2017;5;Maig;20;19;Tarda;Gir indegut o sense precaució;427954.95 ;4582701.1 ;213.712.536.002.985;413.907.715.420.645
2017S001633    ;4;Les Corts;19;les Corts;53109;Cabestany;0025 0025;Dimarts;2017;2;Febrer;28;8;Matí;Manca d'atenció a la conducció;427236.5  ;4582882.38;212.851.093.885.536;413.923.395.263.360
2017S004119    ;4;Les Corts;19;les Corts;162002;Josep Tarradellas;0129 0129;Dimarts;2017;5;Maig;9;14;Tarda;Altres;428455.66 ;4582584.4 ;214.312.763.799.299;413.897.652.019.553
2017S000759    ;4;Les Corts;19;les Corts;180900;Loreto;0047 0047;Dissabte;2017;1;Gener;28;19;Tarda;Altres;425960.22 ;4582013.24;211.335.270.327.108;413.843.949.883.043
2017S003147    ;4;Les Corts;19;les Corts;278302;Reina Maria Cristina;9997 9997;Dimecres;2017;4;Abril;5;12;Matí;Altres;427207;4582445.17;212.821.069.997.274;413.883.990.829.943
2017S004090    ;4;Les Corts;19;les Corts;278302;Reina Maria Cristina;9997 9997;Dilluns;2017;5;Maig;8;17;Tarda;Desobeir semàfor;427207;4582445.17;212.821.069.997.274;413.883.990.829.943
2017S005762    ;4;Les Corts;19;les Corts;278302;Reina Maria Cristina;9998 9998;Dijous;2017;7;Juliol;6;10;Matí;No determinada;427185.19 ;4582416.81;212.795.327.501.532;413.881.416.803.044
2017S001436    ;4;Les Corts;19;les Corts;4307;Agustina Saragossa;0015 0021;Dimarts;2017;2;Febrer;21;8;Matí;No determinada;426270.62 ;4582154.02;211.704.754.734.982;413.856.914.646.700
2017S002157    ;4;Les Corts;19;les Corts;4307;Agustina Saragossa;0015 0021;Divendres;2017;3;Març;17;14;Tarda;No determinada;426270.62 ;4582154.02;211.704.754.734.982;413.856.914.646.700
2017S001045    ;4;Les Corts;19;les Corts;100107;Deu i Mata;0150 0150;Dimecres;2017;2;Febrer;8;11;Matí;Desobeir semàfor;426968.02 ;4582381.68;212.536.028.003.727;413.878.055.740.980
2017S003670    ;4;Les Corts;19;les Corts;320704;Sarrià;0155X0155X;Dimarts;2017;4;Abril;25;10;Matí;Altres;427429.2  ;4582878.63;213.081.612.536.151;413.923.231.772.984
2017S008721    ;4;Les Corts;19;les Corts;138802;Galileu;0304 0304;Dissabte;2017;10;Octubre;21;21;Tarda;Altres;427502.94 ;4582042.97;213.179.816.913.903;413.848.033.760.878
2017S010489    ;4;Les Corts;19;les Corts;162002;Josep Tarradellas;0139S0139S;Dimarts;2017;12;Desembre;19;11;Matí;Gir indegut o sense precaució;428499.73 ;4582666.13;214.364.505.050.962;413.905.052.357.902
2017S002116    ;4;Les Corts;19;les Corts;100107;Deu i Mata;0017 0017;Dijous;2017;3;Març;16;13;Matí;No respectat pas de vianants;426801.39 ;4582725.74;212.332.587.638.303;413.908.892.196.855
2017S002078    ;4;Les Corts;19;les Corts;100107;Deu i Mata;0024 0024;Dimecres;2017;3;Març;15;9;Matí;Gir indegut o sense precaució;426881.56 ;4582418.14;212.432.186.723.748;413.881.260.930.857
2017S001218    ;4;Les Corts;21;Pedralbes;215200;Monestir;0005 0005;Dimarts;2017;2;Febrer;14;8;Matí;Manca precaució incorporació circulació;426526.45 ;4582563.55;212.005.730.150.626;413.894.033.538.743
2017S005515    ;4;Les Corts;21;Pedralbes;701267;Dalt (Besòs);550000;Divendres;2017;6;Juny;23;18;Tarda;Canvi de carril sense precaució;425483.61 ;4582534.73;210.758.886.599.172;413.890.477.706.757
2017S005590    ;4;Les Corts;21;Pedralbes;701267;Dalt (Besòs);590000;Dimarts;2017;6;Juny;27;8;Matí;No respectar distàncies;425635.67 ;4582914.9 ;210.936.072.267.391;413.924.858.730.494
2017S007374    ;4;Les Corts;21;Pedralbes;701267;Dalt (Besòs);0010S0000;Dilluns;2017;9;Setembre;4;13;Matí;Manca d'atenció a la conducció;425546.26 ;4582701;210.831.767.802.809;413.905.510.950.072
2017S008371    ;4;Les Corts;19;les Corts;330708;Taquígraf Garriga;0106 0106;Dimarts;2017;10;Octubre;10;18;Tarda;Manca d'atenció a la conducció;427905.97 ;4582451.74;213.656.926.521.091;413.885.212.607.137
2017S006734    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;358900;Vico;0038 0038;Dijous;2017;8;Agost;3;17;Tarda;Gir indegut o sense precaució;427876.32 ;4583840.45;213.604.912.756.445;414.010.261.600.182
2017S009196    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre;0110 0110;Dimarts;2017;11;Novembre;7;14;Tarda;No respectar distàncies;427918.45 ;4583866.51;213.654.997.449.409;414.012.646.532.121
2017S009314    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;155109;Lázaro Cárdenas;0010 0010;Divendres;2017;11;Novembre;10;16;Tarda;Altres;427798.88 ;4583263.03;213.519.171.865.698;413.958.186.156.346
2017S000337    ;4;Les Corts;21;Pedralbes;115400;Esplugues;0029 0033;Divendres;2017;1;Gener;13;14;Tarda;No respectar distàncies;425167.39 ;4582009.6 ;210.387.193.666.888;413.842.887.863.153
2017S004654    ;4;Les Corts;21;Pedralbes;115400;Esplugues;0063 0063;Divendres;2017;5;Maig;26;15;Tarda;Manca d'atenció a la conducció;425483.61 ;4582534.73;210.758.886.599.172;413.890.477.706.757
2017S001828    ;4;Les Corts;21;Pedralbes;235401;Aiguallonga;0009 0009;Dilluns;2017;3;Març;6;8;Matí;Canvi de carril sense precaució;425157.15 ;4582016;210.374.868.865.660;413.843.454.748.182
2017S006601    ;4;Les Corts;21;Pedralbes;115400;Esplugues;0103B0103B;Dissabte;2017;7;Juliol;29;11;Matí;Altres;425812.07 ;4582933.25;211.146.825.182.705;413.926.674.478.396
2017S001063    ;4;Les Corts;21;Pedralbes;230102;Mare de Déu de Lorda;0020 0020;Dimecres;2017;2;Febrer;8;18;Tarda;Avançament defectuós/improcedent;425605.78 ;4582856.65;210.901.039.352.690;413.919.584.754.395
2017S006609    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;90105;Copèrnic;0012B0012B;Dissabte;2017;7;Juliol;29;19;Tarda;Desobeir altres senyals;427875.4  ;4583722.21;213.605.222.135.433;413.999.611.377.706
2017S010768    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;275905;Ravella;0016 0016;Dissabte;2017;12;Desembre;30;17;Tarda;Desobeir altres senyals;427987.34 ;4583799.38;213.738.202.136.628;414.006.662.188.897
2017S001818    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;358900;Vico;0017 0019;Diumenge;2017;3;Març;5;13;Matí;Desobeir altres senyals;426159.3  ;4583044.36;211.560.764.825.080;413.937.001.479.461
2017S002279    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;134404;Freixa;0038 0038;Dimarts;2017;3;Març;21;19;Tarda;Altres;426095.23 ;4582152.72;211.495.022.279.544;413.856.636.487.717
2017S002039    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;134404;Freixa;0039 0039;Dilluns;2017;3;Març;13;17;Tarda;No respectar distàncies;425819.56 ;4582083.33;211.166.200.136.133;413.850.132.895.871
2017S004231    ;4;Les Corts;21;Pedralbes;102500;Doctor Joaquín Albarrán;0001 0001;Divendres;2017;5;Maig;12;15;Tarda;Desobeir semàfor;425534.86 ;4582570.14;210.819.743.671.377;413.893.714.425.508
2017S005456    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;223606;Muntaner;0475 0475;Dijous;2017;6;Juny;22;10;Matí;Canvi de carril sense precaució;428077.38 ;4583978.9 ;213.843.771.365.803;414.022.911.496.263
2017S008853    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;2505;Adrià;0005 0005;Dijous;2017;10;Octubre;26;7;Matí;Avançament defectuós/improcedent;428124.12 ;4583844.1 ;213.901.284.033.333;414.010.812.435.781
2017S000654    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;223606;Muntaner;0479 0483;Dimecres;2017;1;Gener;25;8;Matí;No cedir la dreta;425680.92 ;4582691.77;210.992.932.328.361;413.904.804.288.272
2017S008551    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;0229 0233;Dimarts;2017;10;Octubre;17;20;Tarda;Desconegut;427895.22 ;4583465.76;213.631.986.879.138;413.976.531.751.243
2017S003512    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;55603;Calvet;0085 0085;Dimecres;2017;4;Abril;19;23;Nit;Desobeir semàfor;428194.38 ;4583484.37;213.989.598.266.369;413.978.475.810.333
2017S003891    ;4;Les Corts;20;la Maternitat i Sant Ramon;701434;Mig (Descendent);230000;Dimarts;2017;5;Maig;2;14;Tarda;Desconegut;427081.72 ;4582153.76;212.674.751.908.838;413.857.631.151.032
2017S003076    ;4;Les Corts;20;la Maternitat i Sant Ramon;701434;Mig (Descendent);260000;Dilluns;2017;4;Abril;3;16;Tarda;Desobeir altres senyals;427095.79 ;4582355;212.689.154.480.108;413.875.768.783.186
2017S004230    ;4;Les Corts;20;la Maternitat i Sant Ramon;701434;Mig (Descendent);260000;Divendres;2017;5;Maig;12;14;Tarda;Canvi de carril sense precaució;427207;4582445.17;212.821.069.997.274;413.883.990.829.943
2017S006457    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;139805;Ganduxer;0074 0076;Dilluns;2017;7;Juliol;24;13;Matí;Manca d'atenció a la conducció;427796.96 ;4583530.2 ;213.513.686.794.547;413.982.247.356.485
2017S008990    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre;0084 0084;Dimarts;2017;10;Octubre;31;4;Nit;Manca d'atenció a la conducció;427714.85 ;4583654.89;213.413.982.401.984;413.993.403.841.381
2017S010687    ;4;Les Corts;21;Pedralbes;700086;Pedro i Pons;0009 0011;Dimecres;2017;12;Desembre;27;8;Matí;No cedir la dreta;426729.74 ;4582617.56;212.248.204.366.536;413.899.083.587.240
2017S000354    ;4;Les Corts;21;Pedralbes;123703;Pere Duran Farell;0024 0024;Dissabte;2017;1;Gener;14;12;Matí;Manca precaució incorporació circulació;427713.55 ;4583534.87;213.413.861.582.116;413.982.592.960.095
2017S009396    ;4;Les Corts;21;Pedralbes;144601;Diagonal;0694 0696;Dilluns;2017;11;Novembre;13;9;Matí;No respectar distàncies;425819.56 ;4582083.33;211.166.200.136.133;413.850.132.895.871
2017S002583    ;4;Les Corts;21;Pedralbes;101700;Doctor Ferran;0021 0021;Divendres;2017;3;Març;31;15;Tarda;Avançament defectuós/improcedent;427605.52 ;4583482.64;213.285.268.392.975;413.977.791.546.232
2017S000762    ;4;Les Corts;21;Pedralbes;336908;Tòquio;0007I0007I;Dissabte;2017;1;Gener;28;23;Nit;Desobeir semàfor;427891.79 ;4583865.87;213.623.114.685.339;414.012.564.963.755
2017S005744    ;4;Les Corts;20;la Maternitat i Sant Ramon;244209;Joan XXIII;0018 0018;Diumenge;2017;7;Juliol;2;19;Tarda;No respectat pas de vianants;426724.1  ;4582010.62;212.248.806.560.508;413.844.413.895.428
2017S005990    ;4;Les Corts;21;Pedralbes;278302;Reina Maria Cristina;0001 0001;Dilluns;2017;7;Juliol;10;12;Matí;Manca d'atenció a la conducció;427207;4582445.17;212.821.069.997.274;413.883.990.829.943
2017S004933    ;4;Les Corts;21;Pedralbes;144601;Diagonal;0712 0716;Dilluns;2017;6;Juny;5;21;Tarda;No respectar distàncies;425404.36 ;4581892.29;210.672.023.921.949;413.832.542.539.068
2017S007688    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0631 0633;Diumenge;2017;9;Setembre;17;5;Nit;Gir indegut o sense precaució;426881.56 ;4582418.14;212.432.186.723.748;413.881.260.930.857
2017S004234    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0631 0633;Divendres;2017;5;Maig;12;16;Tarda;Canvi de carril sense precaució;426848.32 ;4582296.27;212.393.906.408.848;413.870.254.358.091
2017S006579    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0631 0633;Divendres;2017;7;Juliol;28;17;Tarda;Manca d'atenció a la conducció;426881.56 ;4582418.14;212.432.186.723.748;413.881.260.930.857
2017S006185    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0643U0643U;Dissabte;2017;7;Juliol;15;20;Tarda;Manca precaució incorporació circulació;426498.61 ;4582192.05;211.976.945.714.615;413.860.548.656.851
2017S009417    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0649 0651;Dilluns;2017;11;Novembre;13;19;Tarda;Gir indegut o sense precaució;425960.22 ;4582013.24;211.335.270.327.108;413.843.949.883.043
2017S004640    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0649 0651;Divendres;2017;5;Maig;26;9;Matí;Manca d'atenció a la conducció;425700.54 ;4582054.85;211.024.215.720.069;413.847.457.900.814
2017S009002    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0649 0651;Dimarts;2017;10;Octubre;31;14;Tarda;Altres;425852.58 ;4582020.45;211.206.458.361.081;413.844.500.036.835
2017S009349    ;4;Les Corts;21;Pedralbes;701434;Mig (Descendent);310000;Dissabte;2017;11;Novembre;11;14;Tarda;No respectar distàncies;427354.25 ;4582900.13;212.991.712.509.691;413.925.100.468.540
2017S003513    ;4;Les Corts;21;Pedralbes;359200;Pedralbes;0012 0012;Dimecres;2017;4;Abril;19;20;Tarda;Desconegut;426590.95 ;4582458.38;212.084.145.574.593;413.884.620.264.850
2017S001873    ;4;Les Corts;21;Pedralbes;199400;Marquès de Mulhacén;0042X0042X;Dimarts;2017;3;Març;7;14;Tarda;Manca d'atenció a la conducció;425576.68 ;4582827.98;210.866.588.065.915;413.916.975.634.383
2017S001722    ;4;Les Corts;21;Pedralbes;199400;Marquès de Mulhacén;0042X0042X;Dijous;2017;3;Març;2;14;Tarda;No determinada;425576.68 ;4582827.98;210.866.588.065.915;413.916.975.634.383
2017S001176    ;4;Les Corts;21;Pedralbes;700084;Beltrán i Rózpide;0004 0008;Diumenge;2017;2;Febrer;12;16;Tarda;Gir indegut o sense precaució;428145.43 ;4582763.57;213.939.607.812.880;413.913.512.395.186
2017S000105    ;4;Les Corts;21;Pedralbes;700086;Pedro i Pons;0004 0004;Dijous;2017;1;Gener;5;9;Matí;Altres;428095.99 ;4582803.15;213.880.006.893.351;413.917.032.990.830
2017S001962    ;4;Les Corts;21;Pedralbes;701754;Maria Rosa Farré i Escofet;0000 0000;Divendres;2017;3;Març;10;9;Matí;Desobeir semàfor;428097.57 ;4582748.97;213.882.540.345.090;413.912.154.620.821
2017S006354    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;0133 0135;Dijous;2017;7;Juliol;20;15;Tarda;Desobeir semàfor;428609.64 ;4583707.3 ;214.483.671.626.111;413.998.924.329.179
2017S010730    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;0133 0135;Dijous;2017;12;Desembre;28;18;Tarda;No determinada;428609.64 ;4583707.3 ;214.483.671.626.111;413.998.924.329.179
2017S010214    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes;0301 0301;Dissabte;2017;12;Desembre;9;13;Matí;Desobeir semàfor;428705.86 ;4583951.9 ;214.595.883.693.467;414.021.039.961.414
2017S003827    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;27608;Atenes;0032 0032;Diumenge;2017;4;Abril;30;0;Nit;Manca d'atenció a la conducció;428323.37 ;4584136.62;214.136.157.622.229;414.037.336.579.452
2017S003664    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes;0319 0321;Dimarts;2017;4;Abril;25;1;Nit;No respectar distàncies;428548.91 ;4584034.87;214.407.158.850.548;414.028.373.295.545
2017S003752    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;299506;Sant Elies;0022 0026;Dijous;2017;4;Abril;27;14;Tarda;Altres;428588.34 ;4583847.12;214.456.542.563.125;414.011.498.445.631
2017S009500    ;5;Sarrià-Sant Gervasi;23;Sarrià;149004;Granados;0026J0026J;Dijous;2017;11;Novembre;16;9;Matí;No respectat pas de vianants;426053.39 ;4584475.64;211.416.595.195.210;414.065.812.919.971
2017S006062    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;299506;Sant Elies;0001 0003;Dimecres;2017;7;Juliol;12;11;Matí;Canvi de carril sense precaució;428692.86 ;4583927.68;214.580.618.545.486;414.018.847.020.536
2017S003474    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;0168 0168;Dimarts;2017;4;Abril;18;19;Tarda;Canvi de carril sense precaució;428480.9  ;4583621.33;214.330.693.656.630;413.991.066.836.413
2017S009167    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;0059 0059;Dilluns;2017;11;Novembre;6;13;Matí;No respectar distàncies;429212;4583679.21;215.204.524.070.986;413.996.927.398.397
2017S001550    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;187105;Madrazo;0054 0054;Divendres;2017;2;Febrer;24;19;Tarda;Canvi de carril sense precaució;429312.02 ;4583541.86;215.325.769.537.951;413.984.644.854.079
2017S000001    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;246805;Rector Ubach;0015 0017;Diumenge;2017;1;Gener;1;4;Nit;Altres;429153.4  ;4583799.53;215.133.019.563.443;414.007.712.518.865
2017S004206    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre;0164 0164;Dijous;2017;5;Maig;11;22;Nit;No respectar distàncies;428270.55 ;4584213.39;214.072.061.918.024;414.044.203.795.422
2017S001740    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;332204;Tavern;0003 0003;Divendres;2017;3;Març;3;5;Nit;Manca d'atenció a la conducció;428984.85 ;4583827.64;214.931.072.715.390;414.010.095.457.436
2017S001338    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;332204;Tavern;0012 0024;Divendres;2017;2;Febrer;17;15;Tarda;No respectar distàncies;429073.15 ;4583650.86;215.038.769.040.313;413.994.251.550.984
2017S001473    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;-1;Desconegut;Desconegut;Dimecres;2017;2;Febrer;22;14;Tarda;Manca d'atenció a la conducció;428939.51 ;4583771.28;214.877.499.675.241;414.004.979.230.276
2017S008915    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;8501;Alfons XII;0075 0075;Dissabte;2017;10;Octubre;28;0;Nit;Desobeir altres senyals;428832.03 ;4583752.64;214.749.153.737.432;414.003.205.250.994
2017S001349    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;175900;Laforja;0052 0052;Divendres;2017;2;Febrer;17;19;Tarda;No respectar distàncies;428710.14 ;4583614.41;214.604.981.106.580;413.990.647.327.474
2017S002056    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;214401;Molina;0001 0003;Dimarts;2017;3;Març;14;15;Tarda;Manca d'atenció a la conducció;428615.89 ;4583684.5 ;214.491.416.729.960;413.996.876.374.597
2017S000339    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;196900;Marià Cubí;0082 0086;Divendres;2017;1;Gener;13;17;Tarda;Altres;429035.88 ;4583089.81;215.000.769.285.848;413.943.686.927.559
2017S009501    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;223606;Muntaner;0305 0305;Dijous;2017;11;Novembre;16;9;Matí;Manca d'atenció a la conducció;428683.97 ;4583364.08;214.576.628.891.692;413.968.077.826.969
2017S009059    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;173304;Johann Sebastian Bach;0030 0030;Dijous;2017;11;Novembre;2;17;Tarda;Desconegut;428251.86 ;4583409.15;214.059.243.767.649;413.971.752.391.188
