Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;NK_Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_mediata;Coordenada_UTM_X;Coordenada_UTM_Y
2011S007742;10;Sant Mart°;71;Provenáals del Poblenou;322608;Selva de Mar;0110 0110;Dimecres;2011;11;Novembre;16;16;Tarda;No hi ha causa mediata;433647,52;4585010,57
2011S007817;10;Sant Mart°;68;el Poblenou;332000;Taulat;0011 0011;Dissabte;2011;11;Novembre;19;2;Nit;Alcoholämia;433292,45;4583184,71
2011S007400;10;Sant Mart°;68;el Poblenou;252900;Perell¢;0038 0038;Dijous;2011;11;Novembre;3;12;Mat°;No hi ha causa mediata;433775,91;4583548,62
2011S006637;10;Sant Mart°;68;el Poblenou;700755;Poblenou;9999 9999;Dimarts;2011;10;Octubre;4;4;Nit;ExcÇs de velocitat o inadequada;433585,43;4583107,7
2011S005110;10;Sant Mart°;68;el Poblenou;183603;Llacuna;0061 0061;Dimecres;2011;7;Juliol;27;3;Nit;No hi ha causa mediata;433147,77;4583766,93
2011S000710;10;Sant Mart°;71;Provenáals del Poblenou;253902;Per£;0141 0141;Dimecres;2011;2;Febrer;2;21;Tarda;No hi ha causa mediata;433059,05;4584793,46
2011S002632;10;Sant Mart°;71;Provenáals del Poblenou;30409;Bac de Roda;0153 0153;Divendres;2011;4;Abril;15;21;Tarda;No hi ha causa mediata;433155,6;4584900,4
2011S000932;10;Sant Mart°;71;Provenáals del Poblenou;249304;Pere IV;0423 0425;Divendres;2011;2;Febrer;11;8;Mat°;No hi ha causa mediata;433732,91;4585220,45
2011S003551;10;Sant Mart°;71;Provenáals del Poblenou;701414;C-31;20750000;Dimecres;2011;5;Maig;25;17;Tarda;No hi ha causa mediata;433366,47;4585249,15
2011S006827;10;Sant Mart°;71;Provenáals del Poblenou;701414;C-31;20770000;Dilluns;2011;10;Octubre;10;18;Tarda;No hi ha causa mediata;433509,45;4585389,78
2011S000680;10;Sant Mart°;71;Provenáals del Poblenou;701414;C-31;20710000;Dimarts;2011;2;Febrer;1;21;Tarda;No hi ha causa mediata;433081,94;4584971,32
2011S006584;10;Sant Mart°;71;Provenáals del Poblenou;701414;C-31;20710000;Dissabte;2011;10;Octubre;1;5;Nit;No hi ha causa mediata;433081,94;4584971,32
2011S006127;10;Sant Mart°;71;Provenáals del Poblenou;244800;Paraguai;0042 0042;Divendres;2011;9;Setembre;16;5;Nit;No hi ha causa mediata;433950,39;4585620,58
2011S002153;10;Sant Mart°;71;Provenáals del Poblenou;30409;Bac de Roda;0168 0168;Dimarts;2011;3;Mará;29;8;Mat°;No hi ha causa mediata;433154,22;4584947,83
2011S005018;10;Sant Mart°;71;Provenáals del Poblenou;244800;Paraguai;0011 0011;Divendres;2011;7;Juliol;22;16;Tarda;No hi ha causa mediata;433810,6;4585528,47
2011S008704;10;Sant Mart°;71;Provenáals del Poblenou;143609;Josep Pla;0183 0183;Dissabte;2011;12;Desembre;24;11;Mat°;No hi ha causa mediata;433687,93;4585505,53
2011S001354;10;Sant Mart°;71;Provenáals del Poblenou;144601;Diagonal;0186B0186B;Dissabte;2011;2;Febrer;26;14;Tarda;No hi ha causa mediata;432701,88;4584263,02
2011S004124;10;Sant Mart°;71;Provenáals del Poblenou;701414;C-31;20640000;Dijous;2011;6;Juny;16;18;Tarda;No hi ha causa mediata;432576,29;4584481,55
2011S002478;10;Sant Mart°;68;el Poblenou;115603;Espronceda;0017 0017;Diumenge;2011;4;Abril;10;11;Mat°;No hi ha causa mediata;433940,45;4583912,63
2011S004905;10;Sant Mart°;68;el Poblenou;30409;Bac de Roda;0089 0091;Diumenge;2011;7;Juliol;17;20;Tarda;No hi ha causa mediata;433669,3;4584377,05
2011S000601;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;144601;Diagonal;0082X0082X;Divendres;2011;1;Gener;28;19;Tarda;No hi ha causa mediata;433923,95;4584658,19
2011S003149;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;30409;Bac de Roda;0098X0098X;Dimarts;2011;5;Maig;10;15;Tarda;No hi ha causa mediata;433571,61;4584514,79
2011S008484;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;30409;Bac de Roda;0098X0098X;Dissabte;2011;12;Desembre;17;11;Mat°;No hi ha causa mediata;433571,61;4584514,79
2011S003708;10;Sant Mart°;68;el Poblenou;293204;Saladrigas;0015 0019;Dimarts;2011;5;Maig;31;16;Tarda;No hi ha causa mediata;433475,71;4583985,52
2011S006806;10;Sant Mart°;68;el Poblenou;196707;MariÖ Aguil¢;0051 0051;Dilluns;2011;10;Octubre;10;3;Nit;No hi ha causa mediata;433343,76;4583946,1
2011S004637;10;Sant Mart°;68;el Poblenou;332000;Taulat;0139 0143;Dijous;2011;7;Juliol;7;13;Mat°;No hi ha causa mediata;433769,97;4583713,46
2011S007540;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;44403;Bol°via;0000X0000X;Dimecres;2011;11;Novembre;9;18;Tarda;No hi ha causa mediata;432154,31;4583704,2
2011S008621;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;171400;Joan d'∑ustria;0116 0116;Dimecres;2011;12;Desembre;21;20;Tarda;No hi ha causa mediata;432247,8;4583190,42
2011S006375;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;209900;Meridiana;0042 0042;Dissabte;2011;9;Setembre;24;22;Nit;No hi ha causa mediata;432162;4583300,58
2011S002494;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;209900;Meridiana;0056 0056;Dilluns;2011;4;Abril;11;15;Tarda;No hi ha causa mediata;432141,75;4583584,54
2011S001014;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;242906;Pallars;0130B0130B;Dilluns;2011;2;Febrer;14;15;Tarda;No hi ha causa mediata;432594,57;4583362,12
2011S001300;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;330107;TÖnger;0007 0009;Dijous;2011;2;Febrer;24;14;Tarda;No hi ha causa mediata;432199,87;4583565,51
2011S000017;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;271100;Pujades;0025 0025;Diumenge;2011;1;Gener;2;13;Mat°;No hi ha causa mediata;432011,18;4582673,63
2011S004105;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;271100;Pujades;0025 0025;Dijous;2011;6;Juny;16;8;Mat°;No hi ha causa mediata;432011,18;4582673,63
2011S005264;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;368008;Wellington;0003 0003;Dimecres;2011;8;Agost;3;14;Tarda;No hi ha causa mediata;432077,37;4582757,78
2011S007146;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;76807;Sardenya;0043 0043;Dissabte;2011;10;Octubre;22;11;Mat°;No hi ha causa mediata;432255,57;4582766,88
2011S006296;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;11200;AlmogÖvers;0062 0062;Dijous;2011;9;Setembre;22;5;Nit;No hi ha causa mediata;432053,1;4583022,74
2011S000641;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;76807;Sardenya;0116 0116;Dilluns;2011;1;Gener;31;5;Nit;No hi ha causa mediata;432052,97;4583007,28
2011S006121;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;171400;Joan d'∑ustria;0095 0097;Dijous;2011;9;Setembre;15;20;Tarda;No hi ha causa mediata;432260,62;4583145,42
2011S008600;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;171400;Joan d'∑ustria;0111 0113;Dimecres;2011;12;Desembre;21;12;Mat°;No hi ha causa mediata;432160,01;4583250,44
2011S004791;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;197302;Marina;0097 0097;Dimecres;2011;7;Juliol;13;16;Tarda;No hi ha causa mediata;432172,83;4583003,15
2011S008292;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;197302;Marina;0053 0053;Divendres;2011;12;Desembre;9;20;Tarda;No hi ha causa mediata;432462,3;4582721,58
2011S008317;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;197302;Marina;0072 0072;Dissabte;2011;12;Desembre;10;19;Tarda;No hi ha causa mediata;432432,93;4582825,29
2011S002108;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;197302;Marina;0114 0116;Dilluns;2011;3;Mará;28;14;Tarda;No hi ha causa mediata;432156,97;4583114,62
2011S001190;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;44200;Bogatell;0043 0043;Divendres;2011;2;Febrer;18;14;Tarda;No hi ha causa mediata;432690,28;4582867,73
2011S001671;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701265;Litoral (Besïs);0024S0000;Divendres;2011;3;Mará;11;15;Tarda;No hi ha causa mediata;434522,9;4584101,32
2011S005199;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701266;Litoral (Llobregat);640000;Dissabte;2011;7;Juliol;30;18;Tarda;No hi ha causa mediata;434443,92;4584049,57
2011S000252;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701266;Litoral (Llobregat);640000;Divendres;2011;1;Gener;14;10;Mat°;No hi ha causa mediata;434443,92;4584049,57
2011S005445;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701266;Litoral (Llobregat);650000;Divendres;2011;8;Agost;12;6;Mat°;No hi ha causa mediata;434371,96;4583978,79
2011S000173;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;322608;Selva de Mar;0001 0001;Dimarts;2011;1;Gener;11;7;Mat°;No hi ha causa mediata;434440,08;4584159,42
2011S006553;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;30500;Badajoz;0108 0108;Dimecres;2011;9;Setembre;28;10;Mat°;No hi ha causa mediata;432701,83;4583690,51
2011S001168;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;143609;Josep Pla;0020X0020X;Dissabte;2011;2;Febrer;19;15;Tarda;No hi ha causa mediata;434667,49;4584547,03
2011S004506;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;144601;Diagonal;0003 0035;Divendres;2011;7;Juliol;1;17;Tarda;No hi ha causa mediata;434602,85;4584820,48
2011S001597;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;144601;Diagonal;0203 0203;Dimecres;2011;3;Mará;9;9;Mat°;No hi ha causa mediata;432426,35;4584120,17
2011S008278;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;144601;Diagonal;0203 0203;Divendres;2011;12;Desembre;9;9;Mat°;No hi ha causa mediata;432426,35;4584120,17
2011S002667;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701265;Litoral (Besïs);600000;Diumenge;2011;4;Abril;17;19;Tarda;Alcoholämia;434743,24;4584321,79
2011S002769;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701266;Litoral (Llobregat);590000;Diumenge;2011;4;Abril;24;19;Tarda;No hi ha causa mediata;434803,19;4584402,67
2011S006596;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701266;Litoral (Llobregat);600000;Diumenge;2011;10;Octubre;2;12;Mat°;No hi ha causa mediata;434731,89;4584332,53
2011S006197;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;700892;Garcia FÖria;0001 0001;Diumenge;2011;9;Setembre;18;15;Tarda;No hi ha causa mediata;433927,3;4583644,72
2011S002150;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;700892;Garcia FÖria;0014S0014S;Dimecres;2011;3;Mará;30;7;Mat°;No hi ha causa mediata;434326,15;4583958,47
2011S003044;1;Ciutat Vella;1;el Raval;701349;Drassanes;0001 0001;Divendres;2011;5;Maig;6;0;Nit;No hi ha causa mediata;431214,13;4580892,36
2011S007814;1;Ciutat Vella;1;el Raval;198804;Paral˙lel;0054 0054;Divendres;2011;11;Novembre;18;23;Nit;No hi ha causa mediata;430748,54;4580934,89
2011S003903;1;Ciutat Vella;1;el Raval;86902;Nou de la Rambla;0108X0108X;Dimarts;2011;6;Juny;7;22;Nit;No hi ha causa mediata;430696,34;4580942,53
2011S003446;1;Ciutat Vella;1;el Raval;308505;Sant Pau;0118 0118;Dissabte;2011;5;Maig;21;17;Tarda;No hi ha causa mediata;430565,52;4581035,49
2011S005124;1;Ciutat Vella;1;el Raval;34308;Rambla;0045 0047;Dimecres;2011;7;Juliol;27;15;Tarda;No hi ha causa mediata;431043,16;4581451,2
2011S005883;1;Ciutat Vella;1;el Raval;86902;Nou de la Rambla;0006 0006;Dimarts;2011;9;Setembre;6;14;Tarda;No hi ha causa mediata;431052,43;4581390,06
2011S000274;1;Ciutat Vella;1;el Raval;701367;Raval;0008 0008;Dissabte;2011;1;Gener;15;11;Mat°;No hi ha causa mediata;430585,06;4581345,81
2011S004601;1;Ciutat Vella;1;el Raval;198258;Marquäs de BarberÖ;0020 0020;Dimecres;2011;7;Juliol;6;8;Mat°;No hi ha causa mediata;430823,09;4581237,52
2011S003277;1;Ciutat Vella;1;el Raval;68503;Carretes;0044 0044;Diumenge;2011;5;Maig;15;11;Mat°;No hi ha causa mediata;430455,62;4581207,68
2011S004476;1;Ciutat Vella;1;el Raval;267306;Pr°ncep de Viana;0005 0005;Dijous;2011;6;Juny;30;19;Tarda;No hi ha causa mediata;430169,19;4581401,43
2011S006207;1;Ciutat Vella;1;el Raval;298605;Santcliment;0022 0022;Dilluns;2011;9;Setembre;19;11;Mat°;No hi ha causa mediata;430308,24;4581312,16
2011S006709;1;Ciutat Vella;1;el Raval;701215;Maria Aurälia Capmany;0001 0003;Dijous;2011;10;Octubre;6;12;Mat°;No hi ha causa mediata;430482,74;4581495,1
2011S003608;1;Ciutat Vella;1;el Raval;157909;Hospital;0104 0108;Divendres;2011;5;Maig;27;13;Mat°;No hi ha causa mediata;430505,14;4581450,2
2011S006736;1;Ciutat Vella;1;el Raval;157909;Hospital;0144 0144;Dijous;2011;10;Octubre;6;17;Tarda;No hi ha causa mediata;430389,25;4581428,3
2011S005573;1;Ciutat Vella;1;el Raval;269200;Portal de Santa Madrona;0014 0014;Dissabte;2011;8;Agost;20;21;Tarda;No hi ha causa mediata;431112,12;4581035,37
2011S002222;1;Ciutat Vella;1;el Raval;269200;Portal de Santa Madrona;0046 0046;Divendres;2011;4;Abril;1;12;Mat°;No hi ha causa mediata;430970,38;4580924,71
2011S002318;1;Ciutat Vella;1;el Raval;700025;Josep Carner;0026 0026;Dimarts;2011;4;Abril;5;16;Tarda;No hi ha causa mediata;431246,1;4580920,07
2011S007360;1;Ciutat Vella;1;el Raval;701265;Litoral (Besïs);1110000;Dimarts;2011;11;Novembre;1;23;Nit;No hi ha causa mediata;431264,96;4580708,9
2011S007319;1;Ciutat Vella;1;el Raval;701266;Litoral (Llobregat);1110000;Diumenge;2011;10;Octubre;30;2;Nit;No hi ha causa mediata;431245,82;4580721,31
2011S003207;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;367504;Doctor Trueta;0100 0100;Dijous;2011;5;Maig;12;10;Mat°;No hi ha causa mediata;433011,04;4583010,2
2011S004269;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;367504;Doctor Trueta;0100 0100;Dimecres;2011;6;Juny;22;9;Mat°;No hi ha causa mediata;433011,04;4583010,2
2011S000656;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;700663;Rosa Sensat;0017 0017;Dilluns;2011;1;Gener;31;21;Tarda;No hi ha causa mediata;432829,59;4582744,77
2011S002171;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;197302;Marina;0042 0042;Dimecres;2011;3;Mará;30;17;Tarda;No hi ha causa mediata;432567,18;4582681,05
2011S001167;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;132908;Ramon Trias Fargas;0024X0024X;Dissabte;2011;2;Febrer;19;11;Mat°;No hi ha causa mediata;432619,11;4582424,14
