Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;NK_Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_mediata;Coordenada_UTM_X;Coordenada_UTM_Y
2017S009198    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;346402;Trinxant / Ruiz de Padrón                         ;0090 0090;Dimarts;2017;11;Novembre;7;14;Tarda;No hi ha causa mediata;431940.75;4585401.48
2017S008278    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;95506;Conca / Indústria                                 ;0028 0028;Dissabte;2017;10;Octubre;7;12;Matí;No hi ha causa mediata;431576.37;4585215.20
2017S008462    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;90502;Còrsega                                           ;0655 0655;Dissabte;2017;10;Octubre;14;13;Matí;No hi ha causa mediata;431384.99;4584870.55
2017S001826    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;268003;ROSSELLÓ / Dos de Maig                            ;0573 0573;Dilluns;2017;3;Març;6;4;Nit;Alcoholèmia;431703.06;4584790.47
2017S009733    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;18505;Aragó                                             ;0537 0537;Dijous;2017;11;Novembre;23;8;Matí;No hi ha causa mediata;431877.03;4584413.10
2017S001624    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;109101;ENAMORATS                                         ;0121 0123;Dilluns;2017;2;Febrer;27;20;Tarda;No hi ha causa mediata;431890.19;4584524.82
2017S005133    ;10;Sant Martí;72;Sant Martí de Provençals;60807;Cantàbria / Guipúscoa                             ;0029 0029;Dilluns;2017;6;Juny;12;10;Matí;No hi ha causa mediata;433330.95;4585862.62
2017S001569    ;10;Sant Martí;65;el Clot;161101;INDEPENDÈNCIA / Aragó                             ;0261 0261;Dissabte;2017;2;Febrer;25;15;Tarda;No hi ha causa mediata;431960.88;4584412.80
2017S007531    ;10;Sant Martí;65;el Clot;169409;Glòries Catalanes / Badajoz                       ;0823 0823;Dilluns;2017;9;Setembre;11;17;Tarda;No hi ha causa mediata;432229.70;4584197.87
2017S010616    ;10;Sant Martí;65;el Clot;18505;Aragó                                             ;0560 0560;Dissabte;2017;12;Desembre;23;11;Matí;No hi ha causa mediata;431964.93;4584467.51
2017S008974    ;10;Sant Martí;72;Sant Martí de Provençals;3406;Huelva / Agricultura                              ;0284 0288;Dilluns;2017;10;Octubre;30;14;Tarda;No hi ha causa mediata;433169.99;4585881.12
2017S002287    ;10;Sant Martí;65;el Clot;113506;PL GLÒRIES CATALAN                                ;0044 0044;Dimecres;2017;3;Març;22;9;Matí;No hi ha causa mediata;432296.02;4584356.47
2017S003886    ;10;Sant Martí;65;el Clot;161101;Independència                                     ;0239 0239;Dimarts;2017;5;Maig;2;15;Tarda;No hi ha causa mediata;432036.77;4584333.52
2017S002046    ;10;Sant Martí;65;el Clot;161101;INDEPENDÈNCIA                                     ;0243 0243;Dimarts;2017;3;Març;14;10;Matí;No hi ha causa mediata;432002.91;4584366.13
2017S010357    ;10;Sant Martí;65;el Clot;222400;Democràcia                                        ;0001 0003;Divendres;2017;12;Desembre;15;9;Matí;No hi ha causa mediata;432656.47;4584684.32
2017S001696    ;10;Sant Martí;65;el Clot;209900;VALÈNCIA / Av Meridiana                           ;0144 0144;Dimecres;2017;3;Març;1;16;Tarda;No hi ha causa mediata;432159.75;4584770.81
2017S004079    ;10;Sant Martí;65;el Clot;346800;Corts Catalanes / Poblenou                        ;0183 0183;Dilluns;2017;5;Maig;8;16;Tarda;No hi ha causa mediata;432568.12;4584553.24
2017S010563    ;10;Sant Martí;65;el Clot;350308;València                                          ;0640 0644;Dijous;2017;12;Desembre;21;15;Tarda;No hi ha causa mediata;432266.66;4584952.81
2017S006956    ;10;Sant Martí;65;el Clot;223209;Municipi                                          ;0020 0020;Diumenge;2017;8;Agost;13;10;Matí;No hi ha causa mediata;432441.43;4584724.20
2017S010728    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana / Mallorca                              ;0151B0151B;Dijous;2017;12;Desembre;28;17;Tarda;No hi ha causa mediata;432102.65;4585012.86
2017S005517    ;10;Sant Martí;73;la Verneda i la Pau;266405;Prim                                              ;0210B0210B;Divendres;2017;6;Juny;23;22;Nit;No hi ha causa mediata;433578.16;4586258.88
2017S009427    ;10;Sant Martí;70;el Besòs i el Maresme;701265;Litoral (Besòs)                                   ;580000;Dimarts;2017;11;Novembre;14;6;Matí;No hi ha causa mediata;434882.87;4584464.92
2017S003033    ;10;Sant Martí;70;el Besòs i el Maresme;701266;Litoral (Llobregat)                               ;520000;Diumenge;2017;4;Abril;2;13;Matí;No hi ha causa mediata;435119.93;4585013.26
2017S006954    ;10;Sant Martí;73;la Verneda i la Pau;15201;Andrade                                           ;0283X0283X;Diumenge;2017;8;Agost;13;7;Matí;No hi ha causa mediata;434036.66;4586097.36
2017S003078    ;10;Sant Martí;70;el Besòs i el Maresme;165408;Prim                                              ;0001 0001;Dilluns;2017;4;Abril;3;19;Tarda;No hi ha causa mediata;434651.99;4585174.61
2017S005923    ;10;Sant Martí;73;la Verneda i la Pau;69700;Binèfar                                           ;0066 0066;Divendres;2017;7;Juliol;7;11;Matí;No hi ha causa mediata;433552.26;4586444.30
2017S003328    ;10;Sant Martí;72;Sant Martí de Provençals;342503;Treball / Andrade                                 ;0197 0197;Dimecres;2017;4;Abril;12;9;Matí;No hi ha causa mediata;433345.89;4585479.23
2017S010657    ;10;Sant Martí;73;la Verneda i la Pau;266405;Prim / Andrade                                    ;0135 0137;Dilluns;2017;12;Desembre;25;23;Nit;No hi ha causa mediata;433807.00;4585935.39
2017S003617    ;10;Sant Martí;73;la Verneda i la Pau;266405;Prim / Santander                                  ;0252 0252;Dissabte;2017;4;Abril;22;20;Tarda;No hi ha causa mediata;433325.06;4586516.86
2017S010006    ;10;Sant Martí;71;Provençals del Poblenou;143609;Josep Pla                                         ;0159 0161;Dijous;2017;11;Novembre;30;17;Tarda;No hi ha causa mediata;433865.07;4585330.14
2017S004843    ;10;Sant Martí;70;el Besòs i el Maresme;186703;Llull                                             ;0386 0386;Divendres;2017;6;Juny;2;6;Matí;No hi ha causa mediata;434579.17;4584909.22
2017S001898    ;10;Sant Martí;70;el Besòs i el Maresme;266405;RBLA PRIM / Cristóbal de Moura                    ;0086 0086;Dimecres;2017;3;Març;8;14;Tarda;No hi ha causa mediata;434393.00;4585423.26
2017S008378    ;10;Sant Martí;68;el Poblenou;700662;B-10 (Llobregat)                                  ;0097 0097;Dimecres;2017;10;Octubre;11;8;Matí;No hi ha causa mediata;433480.42;4582953.45
2017S000073    ;10;Sant Martí;68;el Poblenou;270901;PALLARS                                           ;0093B0093B;Dimecres;2017;1;Gener;4;11;Matí;No hi ha causa mediata;432842.66;4583443.77
2017S009655    ;10;Sant Martí;71;Provençals del Poblenou;42306;Bilbao / Perú                                     ;0181 0185;Dimarts;2017;11;Novembre;21;6;Matí;No hi ha causa mediata;432872.16;4584623.39
2017S009434    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31                                              ;20780000;Dimarts;2017;11;Novembre;14;11;Matí;No hi ha causa mediata;433580.94;4585460.09
2017S006828    ;10;Sant Martí;71;Provençals del Poblenou;701414;Prim / Corts Catalanes                            ;20830000;Dilluns;2017;8;Agost;7;19;Tarda;No hi ha causa mediata;433936.57;4585808.01
2017S002083    ;10;Sant Martí;71;Provençals del Poblenou;44403;BAC DE RODA / Bolívia                             ;0228 0228;Dimecres;2017;3;Març;15;10;Matí;No hi ha causa mediata;433319.70;4584815.14
2017S008289    ;10;Sant Martí;71;Provençals del Poblenou;701414;Corts Catalanes                                   ;20730000;Dissabte;2017;10;Octubre;7;19;Tarda;No hi ha causa mediata;433224.20;4585110.24
2017S001382    ;10;Sant Martí;71;Provençals del Poblenou;128106;SELVA DE MAR / Perú                               ;0174 0174;Diumenge;2017;2;Febrer;19;0;Nit;No hi ha causa mediata;433259.30;4585024.77
2017S010558    ;10;Sant Martí;71;Provençals del Poblenou;169409;Corts Catalanes                                   ;1042 1042;Dijous;2017;12;Desembre;21;13;Matí;No hi ha causa mediata;433348.96;4585184.79
2017S007565    ;10;Sant Martí;71;Provençals del Poblenou;169409;Corts Catalanes                                   ;1132 1132;Dimarts;2017;9;Setembre;12;19;Tarda;Alcoholèmia;433781.40;4585607.25
2017S009997    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;30409;Bac de Roda / Diagonal                            ;0098X0098X;Dijous;2017;11;Novembre;30;19;Tarda;No hi ha causa mediata;433571.61;4584514.79
2017S006104    ;10;Sant Martí;68;el Poblenou;30409;Bac de Roda                                       ;0063 0063;Dijous;2017;7;Juliol;13;14;Tarda;No hi ha causa mediata;433804.42;4584237.59
2017S002121    ;10;Sant Martí;68;el Poblenou;177203;BILBAO                                            ;0019 0019;Dijous;2017;3;Març;16;18;Tarda;Alcoholèmia;433362.93;4584025.82
2017S008268    ;10;Sant Martí;68;el Poblenou;30409;Bac de Roda                                       ;0101 0103;Dissabte;2017;10;Octubre;7;0;Nit;No hi ha causa mediata;433581.25;4584473.37
2017S008181    ;10;Sant Martí;68;el Poblenou;701266;B-10 (Besòs)                                      ;780000;Dimecres;2017;10;Octubre;4;14;Tarda;No hi ha causa mediata;433545.58;4582976.40
2017S003689    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;242906;Pallars / Àlaba                                   ;0130B0130B;Dimarts;2017;4;Abril;25;17;Tarda;No hi ha causa mediata;432594.57;4583362.12
2017S005934    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;11200;Sardenya / Almogàvers                             ;0062 0062;Divendres;2017;7;Juliol;7;13;Matí;No hi ha causa mediata;432053.10;4583022.74
2017S001665    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;243206;PAMPLONA                                          ;0131 0131;Dimarts;2017;2;Febrer;28;21;Tarda;No hi ha causa mediata;432194.61;4583600.25
2017S000697    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;311703;ÀLABA / Pujades                                   ;0015X0015X;Dijous;2017;1;Gener;26;16;Tarda;No hi ha causa mediata;432225.16;4583407.86
2017S000808    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;186703;PG PUJADES                                        ;0007 0009;Dilluns;2017;1;Gener;30;17;Tarda;No hi ha causa mediata;432255.09;4582703.73
2017S003060    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;701266;Litoral (Llobregat)                               ;590000;Dilluns;2017;4;Abril;3;9;Matí;No hi ha causa mediata;434803.19;4584402.67
2017S006375    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;183603;Llacuna                                           ;0123 0123;Divendres;2017;7;Juliol;21;10;Matí;No hi ha causa mediata;432767.63;4584157.17
2017S010742    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;701278;Taulat                                            ;0293 0293;Dimecres;2017;12;Desembre;27;13;Matí;No hi ha causa mediata;434797.41;4584868.43
2017S006681    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;30409;Bac de Roda                                       ;0001 0001;Dimecres;2017;8;Agost;2;10;Matí;No hi ha causa mediata;434152.97;4583877.72
2017S000858    ;1;Ciutat Vella;1;el Raval;294852;RBLA RAVAL / Hospital                             ;0002 0002;Dimecres;2017;2;Febrer;1;10;Matí;No hi ha causa mediata;430219.86;4581357.07
2017S001968    ;1;Ciutat Vella;1;el Raval;297307;AV PARAL·LEL                                      ;0000 0000;Divendres;2017;3;Març;10;13;Matí;No hi ha causa mediata;430868.23;4580992.82
2017S007999    ;1;Ciutat Vella;1;el Raval;198804;Paral·lel / Nou de la Rambla                      ;0060X0060X;Dijous;2017;9;Setembre;28;10;Matí;No hi ha causa mediata;430678.44;4580941.10
2017S003195    ;1;Ciutat Vella;1;el Raval;701266;Litoral (Llobregat)                               ;0021S0000;Dijous;2017;4;Abril;6;14;Tarda;No hi ha causa mediata;431323.44;4580839.66
2017S000240    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;700663;ÀLABA / Doctor Trueta                             ;0029 0029;Dimarts;2017;1;Gener;10;19;Tarda;No hi ha causa mediata;432733.92;4582842.06
2017S003707    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;701265;Litoral                                           ;860000;Dimecres;2017;4;Abril;26;3;Nit;No hi ha causa mediata;432984.67;4582402.62
2017S000458    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;367504;JOAN MIRÓ / Av Icària                             ;0035 0035;Dimarts;2017;1;Gener;17;13;Matí;No hi ha causa mediata;432666.80;4582710.68
2017S007650    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;700654;Voluntaris Olímpics                               ;9993 9993;Divendres;2017;9;Setembre;15;16;Tarda;No hi ha causa mediata;432911.50;4582301.09
2017S004742    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;700661;Joan Miró                                         ;0011 0013;Dimarts;2017;5;Maig;30;7;Matí;No hi ha causa mediata;432860.49;4582519.09
2017S002335    ;1;Ciutat Vella;1;el Raval;140203;RAMBLA                                            ;0005 0005;Dijous;2017;3;Març;23;16;Tarda;No hi ha causa mediata;431100.17;4581054.50
2017S002041    ;1;Ciutat Vella;2;el Barri Gòtic;63408;CTRA B-10 (LLOBRE)                                ;0005 0005;Dilluns;2017;3;Març;13;19;Tarda;No hi ha causa mediata;431378.72;4581504.33
2017S000463    ;1;Ciutat Vella;2;el Barri Gòtic;144204;PG COLOM                                          ;0018 0018;Dimarts;2017;1;Gener;17;17;Tarda;No hi ha causa mediata;431502.10;4581468.02
2017S003208    ;1;Ciutat Vella;2;el Barri Gòtic;82901;Colom                                             ;0031X0031X;Dijous;2017;4;Abril;6;21;Tarda;No hi ha causa mediata;431538.33;4581294.72
2017S002124    ;1;Ciutat Vella;1;el Raval;335803;RDA SANT ANTONI / Sepúlveda                       ;0029 0029;Dijous;2017;3;Març;16;17;Tarda;No hi ha causa mediata;430196.05;4581738.54
2017S005961    ;1;Ciutat Vella;1;el Raval;73809;Castella                                          ;0006 0006;Diumenge;2017;7;Juliol;9;4;Nit;No hi ha causa mediata;430267.13;4582014.61
2017S009001    ;1;Ciutat Vella;1;el Raval;250904;Pelai / Gravina                                   ;0012 0012;Dimarts;2017;10;Octubre;31;14;Tarda;No hi ha causa mediata;430333.08;4582118.92
2017S006525    ;1;Ciutat Vella;2;el Barri Gòtic;16102;Àngel J. Baixeras                                 ;0009 0009;Dimecres;2017;7;Juliol;26;16;Tarda;No hi ha causa mediata;431590.84;4581716.64
2017S004744    ;1;Ciutat Vella;1;el Raval;296508;Sant Antoni                                       ;0100 0100;Dimarts;2017;5;Maig;30;8;Matí;No hi ha causa mediata;430205.10;4582017.70
2017S007100    ;1;Ciutat Vella;1;el Raval;34308;Rambla                                            ;0111 0111;Dilluns;2017;8;Agost;21;10;Matí;No hi ha causa mediata;430772.09;4581908.22
2017S002052    ;1;Ciutat Vella;1;el Raval;282106;LLUNA                                             ;0004 0004;Dimarts;2017;3;Març;14;12;Matí;No hi ha causa mediata;430458.20;4581549.11
2017S008044    ;1;Ciutat Vella;3;la Barceloneta;248050;Pau Vila                                          ;0014 0014;Divendres;2017;9;Setembre;29;15;Tarda;No hi ha causa mediata;432103.18;4581691.62
2017S003803    ;1;Ciutat Vella;2;el Barri Gòtic;177101;Laietana                                          ;0067 0067;Divendres;2017;4;Abril;28;19;Tarda;Calçada en mal estat;430977.30;4582354.48
2017S001527    ;1;Ciutat Vella;2;el Barri Gòtic;214300;VIA LAIETANA                                      ;0007 0007;Divendres;2017;2;Febrer;24;12;Matí;No hi ha causa mediata;430969.54;4582234.75
2017S002133    ;1;Ciutat Vella;3;la Barceloneta;87406;PLA PALAU / Pl Pau Vila                           ;0039 0039;Dijous;2017;3;Març;16;21;Tarda;No hi ha causa mediata;432314.70;4581244.33
2017S003935    ;1;Ciutat Vella;3;la Barceloneta;701265;Litoral (Besòs)                                   ;880000;Dimecres;2017;5;Maig;3;19;Tarda;No hi ha causa mediata;432839.15;4582265.51
2017S003632    ;1;Ciutat Vella;3;la Barceloneta;701266;B-10 (Llobregat)                                  ;930000;Diumenge;2017;4;Abril;23;18;Tarda;Alcoholèmia;432447.21;4581959.60
2017S003621    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;271100;Pujades / Lluís Companys                          ;0005 0005;Diumenge;2017;4;Abril;23;7;Matí;No hi ha causa mediata;431857.79;4582523.67
2017S000713    ;2;Eixample;10;Sant Antoni;169409;ENTENÇA / Sepúlveda                               ;0436 0436;Divendres;2017;1;Gener;27;11;Matí;No hi ha causa mediata;429325.84;4581283.63
2017S010000    ;2;Eixample;9;la Nova Esquerra de l'Eixample;361406;Viladomat / Diputació                             ;0140C0140C;Dijous;2017;11;Novembre;30;19;Tarda;No hi ha causa mediata;429444.29;4581668.46
2017S003716    ;2;Eixample;9;la Nova Esquerra de l'Eixample;89004;Consell de Cent                                   ;0141 0141;Dimecres;2017;4;Abril;26;13;Matí;No hi ha causa mediata;429306.83;4581711.13
2017S003893    ;2;Eixample;9;la Nova Esquerra de l'Eixample;100800;Diputació / Rocafort                              ;0047 0047;Dimarts;2017;5;Maig;2;20;Tarda;No hi ha causa mediata;429263.86;4581482.49
2017S000683    ;2;Eixample;9;la Nova Esquerra de l'Eixample;285807;GV CORTS CATALANES                                ;0091 0091;Dijous;2017;1;Gener;26;10;Matí;No hi ha causa mediata;429278.77;4581414.29
2017S003305    ;2;Eixample;9;la Nova Esquerra de l'Eixample;362001;València / Vilamarí                               ;0118 0118;Dimarts;2017;4;Abril;11;0;Nit;No hi ha causa mediata;428807.20;4581557.05
2017S008622    ;2;Eixample;9;la Nova Esquerra de l'Eixample;285807;Rocafort / Roma                                   ;0179 0179;Dijous;2017;10;Octubre;19;11;Matí;No hi ha causa mediata;428923.36;4581777.57
2017S000134    ;2;Eixample;10;Sant Antoni;169409;GV CORTS CATALANES / Calàbria                     ;0512 0512;Divendres;2017;1;Gener;6;15;Tarda;No hi ha causa mediata;429698.95;4581649.36
2017S003481    ;2;Eixample;10;Sant Antoni;363809;Villarroel                                        ;0009 0009;Dimecres;2017;4;Abril;19;10;Matí;No hi ha causa mediata;430066.70;4581565.36
2017S000442    ;2;Eixample;9;la Nova Esquerra de l'Eixample;54509;LONDRES / Calàbria                                ;0281 0285;Dimarts;2017;1;Gener;17;12;Matí;No hi ha causa mediata;428526.54;4582373.62
2017S003050    ;2;Eixample;10;Sant Antoni;169409;Villarroel / Corts Catalanes                      ;0544 0544;Diumenge;2017;4;Abril;2;20;Tarda;No hi ha causa mediata;429870.75;4581817.37
2017S010419    ;2;Eixample;10;Sant Antoni;323203;Sepúlveda                                         ;0141 0141;Dissabte;2017;12;Desembre;16;21;Tarda;No hi ha causa mediata;429906.71;4581697.17
2017S004831    ;2;Eixample;10;Sant Antoni;323203;Sepúlveda / Villarroel                            ;0147 0149;Dijous;2017;6;Juny;1;19;Tarda;No hi ha causa mediata;429949.38;4581738.84
2017S007135    ;2;Eixample;10;Sant Antoni;54509;Calàbria                                          ;0001 0001;Dimecres;2017;8;Agost;23;10;Matí;No hi ha causa mediata;429899.54;4580970.35
2017S001406    ;2;Eixample;10;Sant Antoni;246000;COMTE D'URGELL / Tamarit                          ;0052 0052;Dilluns;2017;2;Febrer;20;13;Matí;No hi ha causa mediata;430174.04;4581180.61
2017S001374    ;2;Eixample;10;Sant Antoni;-1;PL UNIVERSITAT                                    ;Desconegut;Dissabte;2017;2;Febrer;18;18;Tarda;No hi ha causa mediata;430147.81 ;4582055.72
2017S009132    ;2;Eixample;10;Sant Antoni;323203;Sepúlveda / Calàbria                              ;0073 0073;Dissabte;2017;11;Novembre;4;23;Nit;No hi ha causa mediata;429561.22;4581361.99
2017S006594    ;2;Eixample;10;Sant Antoni;329902;Comte d'Urgell / Tamarit                          ;0181 0181;Divendres;2017;7;Juliol;28;18;Tarda;No hi ha causa mediata;429998.73;4581413.60
2017S001540    ;2;Eixample;7;la Dreta de l'Eixample;191204;ARAGÓ / Pau Claris                                ;0270 0270;Divendres;2017;2;Febrer;24;16;Tarda;No hi ha causa mediata;430197.72;4583116.33
2017S000008    ;2;Eixample;7;la Dreta de l'Eixample;191204;ARAGÓ / Pau Claris                                ;0270 0270;Diumenge;2017;1;Gener;1;10;Matí;No hi ha causa mediata;430197.72;4583116.33
2017S004605    ;2;Eixample;7;la Dreta de l'Eixample;191204;Mallorca                                          ;0279 0279;Dijous;2017;5;Maig;25;8;Matí;No hi ha causa mediata;430231.57;4583179.96
2017S006688    ;2;Eixample;7;la Dreta de l'Eixample;247659;Diagonal / Pau Claris                             ;0192 0192;Dimecres;2017;8;Agost;2;14;Tarda;No hi ha causa mediata;429978.88;4583406.91
2017S008172    ;2;Eixample;7;la Dreta de l'Eixample;289105;Rosselló                                          ;0244 0244;Dimecres;2017;10;Octubre;4;9;Matí;No hi ha causa mediata;429995.79;4583293.85
2017S007287    ;2;Eixample;6;la Sagrada Família;73900;Aragó                                             ;0218 0218;Dijous;2017;8;Agost;31;9;Matí;No hi ha causa mediata;431670.61;4584174.63
2017S003953    ;2;Eixample;7;la Dreta de l'Eixample;18505;Balmes / Aragó                                    ;0225 0225;Dijous;2017;5;Maig;4;13;Matí;No hi ha causa mediata;430024.47;4582611.70
2017S001497    ;2;Eixample;7;la Dreta de l'Eixample;18505;PAU CLARIS                                        ;0229 0229;Dijous;2017;2;Febrer;23;9;Matí;No hi ha causa mediata;430036.40;4582619.75
2017S007273    ;2;Eixample;6;la Sagrada Família;178308;Lepant                                            ;0223 0229;Dijous;2017;8;Agost;31;0;Nit;No hi ha causa mediata;431486.94;4583955.36
2017S007963    ;2;Eixample;6;la Sagrada Família;197302;Marina / Diagonal                                 ;0212X0212X;Dimarts;2017;9;Setembre;26;19;Tarda;No hi ha causa mediata;431407.47;4583880.78
2017S008736    ;2;Eixample;6;la Sagrada Família;18505;Aragó / Lepant                                    ;0459 0461;Diumenge;2017;10;Octubre;22;13;Matí;No hi ha causa mediata;431470.14;4584031.24
2017S004400    ;2;Eixample;6;la Sagrada Família;18505;Aragó / Padilla                                   ;0475 0475;Dijous;2017;5;Maig;18;8;Matí;No hi ha causa mediata;431528.22;4584085.12
2017S008263    ;2;Eixample;6;la Sagrada Família;68900;Cartagena / Provença                              ;0241 0241;Divendres;2017;10;Octubre;6;17;Tarda;No hi ha causa mediata;431434.38;4584563.21
2017S004617    ;2;Eixample;7;la Dreta de l'Eixample;268003;Provença                                          ;0294 0294;Dijous;2017;5;Maig;25;15;Tarda;No hi ha causa mediata;429979.46;4583089.45
2017S006218    ;2;Eixample;6;la Sagrada Família;144601;Diagonal                                          ;0296 0296;Dilluns;2017;7;Juliol;17;8;Matí;No hi ha causa mediata;431794.27;4583981.38
2017S006759    ;2;Eixample;7;la Dreta de l'Eixample;350308;València                                          ;0249 0249;Divendres;2017;8;Agost;4;14;Tarda;No hi ha causa mediata;430137.09;4582899.27
2017S007111    ;2;Eixample;7;la Dreta de l'Eixample;144601;Diagonal                                          ;0363 0363;Dimarts;2017;8;Agost;22;7;Matí;No hi ha causa mediata;430127.00;4583391.06
2017S009585    ;2;Eixample;7;la Dreta de l'Eixample;144601;Diagonal                                          ;0377 0377;Dissabte;2017;11;Novembre;18;13;Matí;No hi ha causa mediata;429963.85;4583338.24
2017S008717    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó / Roger de Llúria                           ;0295 0295;Dissabte;2017;10;Octubre;21;19;Tarda;No hi ha causa mediata;430470.19;4583048.61
2017S007243    ;2;Eixample;7;la Dreta de l'Eixample;176801;Roger de Llúria                                   ;0131 0137;Dimecres;2017;8;Agost;30;2;Nit;Alcoholèmia;430152.92;4583388.42
2017S006693    ;2;Eixample;6;la Sagrada Família;18505;Aragó                                             ;0495 0495;Dimecres;2017;8;Agost;2;15;Tarda;No hi ha causa mediata;431658.50;4584202.52
2017S005508    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;100800;Diputació / Aribau                                ;0209 0209;Divendres;2017;6;Juny;23;16;Tarda;No hi ha causa mediata;430029.29;4582231.98
2017S001304    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;191204;VALÈNCIA / Aribau                                 ;0214 0214;Dijous;2017;2;Febrer;16;15;Tarda;No hi ha causa mediata;429783.58;4582709.54
2017S003327    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;144601;Diagonal                                          ;0413 0413;Dimecres;2017;4;Abril;12;9;Matí;No hi ha causa mediata;429394.07;4583152.36
2017S009271    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;89004;Consell de Cent / Villarroel                      ;0209 0209;Dijous;2017;11;Novembre;9;13;Matí;No hi ha causa mediata;429611.72;4582012.52
2017S008034    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;350308;València                                          ;0147 0147;Divendres;2017;9;Setembre;29;12;Matí;No hi ha causa mediata;429561.55;4582335.03
2017S001151    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;32700;ARIBAU / València                                 ;0079 0079;Dissabte;2017;2;Febrer;11;1;Nit;No hi ha causa mediata;429932.54;4582654.47
2017S000373    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;180208;ARIBAU / París                                    ;0100 0100;Dissabte;2017;1;Gener;14;21;Tarda;No hi ha causa mediata;429163.44;4583038.43
2017S004991    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;18505;Aragó / Muntaner                                  ;0192 0192;Dimecres;2017;6;Juny;7;22;Nit;No hi ha causa mediata;429738.28;4582274.62
2017S002516    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;209300;MUNTANER / Diputació                              ;0022 0022;Dimecres;2017;3;Març;29;8;Matí;No hi ha causa mediata;429836.93;4582108.52
2017S007818    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;32700;Balmes / Diputació                                ;0025 0025;Dijous;2017;9;Setembre;21;13;Matí;No hi ha causa mediata;430221.55;4582363.46
2017S006024    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;32700;Balmes / Aragó                                    ;0059 0059;Dimarts;2017;7;Juliol;11;14;Tarda;No hi ha causa mediata;430034.95;4582554.34
2017S007136    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;89004;Consell de Cent                                   ;0264 0264;Dimecres;2017;8;Agost;23;11;Matí;No hi ha causa mediata;429991.62;4582352.22
2017S004578    ;2;Eixample;9;la Nova Esquerra de l'Eixample;100800;Diputació / Llança                                ;0009 0009;Dimecres;2017;5;Maig;24;7;Matí;No hi ha causa mediata;428958.28;4581183.19
2017S005928    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;169409;Corts Catalanes                                   ;0555 0555;Divendres;2017;7;Juliol;7;19;Tarda;No hi ha causa mediata;429894.21;4581912.66
2017S000444    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;209300;DIPUTACIÓ / Muntaner                              ;0014 0014;Dimarts;2017;1;Gener;17;12;Matí;No hi ha causa mediata;429907.69;4582037.91
2017S005403    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner                                          ;0128 0128;Dimarts;2017;6;Juny;20;12;Matí;No hi ha causa mediata;429490.85;4582568.30
2017S000326    ;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;ENTENÇA / Consell de Cent                         ;0399 0399;Divendres;2017;1;Gener;13;15;Tarda;No hi ha causa mediata;429111.77;4581146.81
2017S004745    ;2;Eixample;9;la Nova Esquerra de l'Eixample;331507;Tarragona                                         ;0070 0072;Dimarts;2017;5;Maig;30;8;Matí;No hi ha causa mediata;428919.89;4581047.65
