Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal;Descripcio_dia_setmana;Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_vianant;Numero_morts;Numero_lesionats_lleus;Numero_lesionats_greus;Numero_victimes;Numero_vehicles_implicats;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2016S003088    ;9;Sant Andreu;61;la Sagrera;209900;Meridiana;0323 0323;Dissabte;2016;4;Abril;23;12;Matí;No és causa del  vianant;0;1;0;1;2;432058.77;4586538.82;2.185.767;41.425.687
2016S002841    ;9;Sant Andreu;61;la Sagrera;209900;Meridiana;0349 0353;Dijous;2016;4;Abril;14;19;Tarda;Desobeir el senyal del semàfor;0;3;0;3;1;431964.59;4586732.79;218.462;41.427.426
2016S002066    ;9;Sant Andreu;62;el Congrés i els Indians;194406;Maragall;0170 0170;Dimarts;2016;3;Març;15;15;Tarda;No és causa del  vianant;0;1;0;1;1;431303.71;4586460.71;2.176.741;4.142.492
2016S001935    ;9;Sant Andreu;62;el Congrés i els Indians;282300;Riera d'Horta;0061 0065;Dijous;2016;3;Març;10;16;Tarda;No és causa del  vianant;0;1;0;1;2;431370.2;4586805.73;2.177.504;41.428.033
2016S004976    ;9;Sant Andreu;62;el Congrés i els Indians;274505;Ramon Albó;0044 0044;Divendres;2016;6;Juny;24;8;Matí;No és causa del  vianant;0;1;0;1;1;431361.85;4586536.46;2.177.427;41.425.609
2016S006363    ;9;Sant Andreu;62;el Congrés i els Indians;140407;Garcilaso;0147 0147;Dimecres;2016;8;Agost;17;19;Tarda;Creuar per fora pas de vianants;0;0;1;1;1;431793.95;4586267.58;2.182.626;41.423.223
2016S004782    ;9;Sant Andreu;63;Navas;209900;Meridiana;0238 0240;Dissabte;2016;6;Juny;18;18;Tarda;No és causa del  vianant;0;2;0;2;1;432170.48;4585550.27;2.187.218;41.416.798
2016S001153    ;9;Sant Andreu;63;Navas;209900;Meridiana;0250 0250;Dissabte;2016;2;Febrer;13;21;Tarda;No és causa del  vianant;0;2;0;2;2;432172.59;4585754.52;2.187.219;41.418.635
2016S000739    ;9;Sant Andreu;62;el Congrés i els Indians;269403;Puerto Príncipe;0080 0080;Divendres;2016;1;Gener;29;13;Matí;No és causa del  vianant;0;1;0;1;2;431729.45;4586354.33;2.181.851;41.424.002
2016S010062    ;9;Sant Andreu;63;Navas;121402;Felip II;0027 0029;Dijous;2016;12;Desembre;29;10;Matí;No és causa del  vianant;0;1;0;1;2;432422.69;4585644.02;2.190.223;41.417.665
2016S005109    ;9;Sant Andreu;63;Navas;233701;Olesa;0060X0060X;Dijous;2016;6;Juny;30;7;Matí;No és causa del  vianant;0;0;1;1;2;431948.94;4586125.47;2.184.497;41.421.958
2016S009936    ;9;Sant Andreu;63;Navas;81603;Clot;0185 0185;Divendres;2016;12;Desembre;23;14;Tarda;No és causa del  vianant;0;1;1;2;2;432472.46;4585384.16;219.085;41.415.328
2016S005418    ;9;Sant Andreu;63;Navas;224100;Múrcia;0060 0060;Dilluns;2016;7;Juliol;11;0;Nit;No és causa del  vianant;0;1;0;1;2;432481.21;4585537.85;2.190.941;41.416.707
2016S003304    ;9;Sant Andreu;60;Sant Andreu;254600;Peronella;0019 0019;Diumenge;2016;5;Maig;1;10;Matí;No és causa del  vianant;0;1;0;1;2;432556.35;4587133.55;219.166;41.431.088
2016S000074    ;9;Sant Andreu;60;Sant Andreu;235809;Orfila;0006 0006;Dimarts;2016;1;Gener;5;10;Matí;No és causa del  vianant;0;1;0;1;1;432526.4;4587663.81;2.191.242;41.435.859
2016S001143    ;9;Sant Andreu;60;Sant Andreu;701108;Pere Falqués;0003 0003;Dissabte;2016;2;Febrer;13;13;Matí;No és causa del  vianant;0;1;0;1;2;432878.25;4587045.56;2.195.523;41.430.322
2016S008100    ;9;Sant Andreu;60;Sant Andreu;275257;Ramon Riera;0001 0001;Dilluns;2016;10;Octubre;24;17;Tarda;No és causa del  vianant;0;1;0;1;2;432574.48;4587613.73;2.191.822;41.435.412
2016S002646    ;9;Sant Andreu;60;Sant Andreu;314100;Santa Coloma;0007X0007X;Dijous;2016;4;Abril;7;21;Tarda;No és causa del  vianant;0;1;0;1;2;432276.05;4588639.53;218.814;41.444.628
2016S000858    ;9;Sant Andreu;60;Sant Andreu;120807;Favència;0568B0568B;Dimecres;2016;2;Febrer;3;9;Matí;No és causa del  vianant;0;4;0;4;2;432749.77;4588916.95;2.193.771;41.447.163
2016S001733    ;9;Sant Andreu;60;Sant Andreu;314100;Santa Coloma;0034U0034U;Divendres;2016;3;Març;4;8;Matí;No és causa del  vianant;0;9;0;9;2;432517.69;4588711.64;2.191.017;41.445.297
2016S000434    ;9;Sant Andreu;60;Sant Andreu;78700;Cinca;0057B0057B;Dilluns;2016;1;Gener;18;23;Nit;No és causa del  vianant;0;1;0;1;2;432580.86;4588126.98;2.191.836;41.440.033
2016S003290    ;9;Sant Andreu;60;Sant Andreu;209900;Meridiana;0628X0628X;Dissabte;2016;4;Abril;30;17;Tarda;No és causa del  vianant;0;1;0;1;2;432219.24;4588738.87;2.187.447;41.445.515
2016S003559    ;9;Sant Andreu;60;Sant Andreu;324501;Servet;0037 0037;Dilluns;2016;5;Maig;9;16;Tarda;No és causa del  vianant;0;0;0;0;2;432255.92;4587790.98;2.187.984;4.143.698
2016S009929    ;9;Sant Andreu;60;Sant Andreu;209900;Meridiana;0436 0440;Divendres;2016;12;Desembre;23;14;Tarda;No és causa del  vianant;0;1;0;1;3;431897.85;4587420.8;2.183.741;41.433.617
2016S002468    ;9;Sant Andreu;60;Sant Andreu;209900;Meridiana;0444 0448;Divendres;2016;4;Abril;1;5;Nit;No és causa del  vianant;0;1;0;1;2;431902.54;4587438.4;2.183.799;41.433.779
2016S008828    ;9;Sant Andreu;60;Sant Andreu;176404;Llenguadoc;0042 0044;Dijous;2016;11;Novembre;17;6;Matí;No és causa del  vianant;0;1;0;1;2;432225.78;4587121.5;21.877;41.430.952
2016S001588    ;9;Sant Andreu;60;Sant Andreu;701326;Fabra i Puig;0001 0001;Diumenge;2016;2;Febrer;28;14;Tarda;No és causa del  vianant;0;0;0;0;1;432374.87;4587012.02;2.189.495;41.429.983
2016S007712    ;9;Sant Andreu;60;Sant Andreu;119003;Fabra i Puig;0116 0116;Dilluns;2016;10;Octubre;10;15;Tarda;No és causa del  vianant;0;1;0;1;2;431851.35;4587049.63;2.183.232;41.430.272
2016S005610    ;9;Sant Andreu;60;Sant Andreu;119003;Fabra i Puig;0116 0116;Dissabte;2016;7;Juliol;16;4;Nit;No és causa del  vianant;0;0;0;0;1;431851.35;4587049.63;2.183.232;41.430.272
2016S005198    ;9;Sant Andreu;60;Sant Andreu;119003;Fabra i Puig;0116 0116;Diumenge;2016;7;Juliol;3;12;Matí;No és causa del  vianant;0;0;1;1;1;431851.35;4587049.63;2.183.232;41.430.272
2016S006515    ;9;Sant Andreu;60;Sant Andreu;701326;Fabra i Puig;0039 0041;Divendres;2016;8;Agost;26;12;Matí;Creuar per fora pas de vianants;0;1;0;1;1;432144.91;4587018.02;2.186.742;41.430.017
2016S000401    ;9;Sant Andreu;59;el Bon Pastor;701357;Potosí;0006 0006;Diumenge;2016;1;Gener;17;19;Tarda;No és causa del  vianant;0;2;0;2;2;433205.77;4588406.8;2.199.286;41.442.607
2016S001228    ;9;Sant Andreu;57;la Trinitat Vella;314100;Santa Coloma;0099 0099;Dimarts;2016;2;Febrer;16;22;Nit;No és causa del  vianant;0;1;0;1;2;433026.13;4588976.19;219.708;41.447.726
2016S007612    ;9;Sant Andreu;57;la Trinitat Vella;34400;Bàrcino;0082I0082I;Dijous;2016;10;Octubre;6;22;Nit;No és causa del  vianant;0;0;0;0;1;432759.15;4589299.82;2.193.848;41.450.613
2016S005448    ;9;Sant Andreu;57;la Trinitat Vella;34400;Bàrcino;0101 0101;Dilluns;2016;7;Juliol;11;20;Tarda;No és causa del  vianant;0;0;0;0;1;432654.5;4589035.26;219.262;41.448.227
2016S003509    ;9;Sant Andreu;57;la Trinitat Vella;700788;Trinitat;0;Dissabte;2016;5;Maig;7;11;Matí;No és causa del  vianant;0;3;0;3;2;432929.91;4589159.71;2.195.899;41.449.366
2016S003438    ;9;Sant Andreu;57;la Trinitat Vella;701267;Dalt (Besòs);1590000;Dijous;2016;5;Maig;5;9;Matí;No és causa del  vianant;0;1;0;1;2;432617.25;4588906.94;2.192.192;41.447.062
2016S004711    ;9;Sant Andreu;57;la Trinitat Vella;120807;Favència;0385 0385;Dijous;2016;6;Juny;16;23;Nit;No és causa del  vianant;0;1;0;1;2;432298;4588924.19;2.188.371;41.447.197
2016S001412    ;9;Sant Andreu;58;Baró de Viver;314100;Santa Coloma;0114 0114;Dimarts;2016;2;Febrer;23;8;Matí;No és causa del  vianant;0;1;0;1;2;433321.44;4589052.17;2.200.603;41.448.435
2016S010148    ;9;Sant Andreu;59;el Bon Pastor;123306;Ferran Junoy;0054 0054;Diumenge;2016;1;Gener;24;18;Tarda;No és causa del  vianant;0;0;0;0;0;433008.41;4588384.1;219.693;41.442.393
2016S006521    ;9;Sant Andreu;57;la Trinitat Vella;213704;Mireia;0041 0041;Divendres;2016;8;Agost;26;14;Tarda;No és causa del  vianant;0;1;0;1;2;432383.66;4589393.45;2.189.336;41.451.428
2016S002352    ;9;Sant Andreu;57;la Trinitat Vella;213704;Mireia;0016 0016B;Dilluns;2016;3;Març;28;5;Nit;No és causa del  vianant;0;0;0;0;1;432404.39;4589325.95;2.189.595;41.450.817
2016S000612    ;9;Sant Andreu;59;el Bon Pastor;151957;Guayaquil;0019 0019;Dissabte;2016;1;Gener;23;22;Nit;No és causa del  vianant;0;1;0;1;2;433839.63;4588316.38;2.206.885;41.441.849
2016S000483    ;9;Sant Andreu;59;el Bon Pastor;151957;Guayaquil;0029 0029;Dimecres;2016;1;Gener;20;19;Tarda;No és causa del  vianant;0;2;0;2;2;433710.83;4588544.68;2.205.316;41.443.892
2016S002571    ;9;Sant Andreu;59;el Bon Pastor;151957;Guayaquil;0037 0037;Dimarts;2016;4;Abril;5;8;Matí;No és causa del  vianant;0;2;0;2;3;433634.46;4588664.83;2.204.393;41.444.967
2016S007234    ;9;Sant Andreu;59;el Bon Pastor;151957;Guayaquil;0039 0039;Dijous;2016;9;Setembre;22;13;Matí;No és causa del  vianant;0;1;0;1;2;433625.82;4588678.66;2.204.283;41.445.092
2016S000131    ;9;Sant Andreu;59;el Bon Pastor;264308;Potosí;0002 0002;Dijous;2016;1;Gener;7;14;Tarda;No és causa del  vianant;0;2;0;2;2;433283.36;4588420.84;2.200.218;4.144.274
2016S004600    ;9;Sant Andreu;59;el Bon Pastor;264308;Potosí;0002B0002B;Dilluns;2016;6;Juny;13;12;Matí;No és causa del  vianant;0;1;0;1;2;433296.28;4588422.5;2.200.373;41.442.759
2016S005870    ;9;Sant Andreu;59;el Bon Pastor;264308;Potosí;0042 0042;Dimarts;2016;7;Juliol;26;15;Tarda;No és causa del  vianant;0;2;0;2;3;433741.19;4588479.86;2.205.694;41.443.309
2016S005053    ;9;Sant Andreu;59;el Bon Pastor;80101;Ciutat d'Asunción;0018 0018;Dimarts;2016;6;Juny;28;11;Matí;No és causa del  vianant;0;1;0;1;2;433305.25;4588053.23;2.200.522;41.439.436
2016S009139    ;9;Sant Andreu;59;el Bon Pastor;701265;Litoral (Besòs);150000;Dilluns;2016;11;Novembre;28;13;Matí;No és causa del  vianant;0;1;0;1;2;433925.28;4588192.74;2.207.928;4.144.074
2016S000760    ;9;Sant Andreu;59;el Bon Pastor;701266;Litoral (Llobregat);100000;Dissabte;2016;1;Gener;30;12;Matí;No és causa del  vianant;0;3;0;3;2;433678.6;4588627.51;2.204.923;41.444.637
2016S003998    ;9;Sant Andreu;59;el Bon Pastor;701065;Cordelles;0004 0004;Dimecres;2016;5;Maig;25;9;Matí;No és causa del  vianant;0;1;0;1;1;433087.82;4587357.39;219.799;4.143.315
2016S008417    ;9;Sant Andreu;59;el Bon Pastor;701265;Litoral (Besòs);180000;Divendres;2016;11;Novembre;4;11;Matí;No és causa del  vianant;0;1;0;1;2;433996.6;4587900.48;2.208.809;41.438.116
2016S004650    ;9;Sant Andreu;59;el Bon Pastor;701498;B-10 (Besòs);30;Dimecres;2016;6;Juny;15;7;Matí;No és causa del  vianant;0;1;0;1;2;434025.65;4587739.87;2.209.174;41.436.668
2016S000092    ;9;Sant Andreu;59;el Bon Pastor;295709;Sant Adrià;0056 0056;Dimarts;2016;1;Gener;5;15;Tarda;No és causa del  vianant;0;1;0;1;2;432895.04;4587606.88;2.195.664;41.435.376
2016S003506    ;-1;Desconegut;-1;Desconegut;-1;POTOSÍ / Ciutat d'Asunción                        ;Desconegut;Dissabte;2016;5;Maig;7;10;Matí;No és causa del  vianant;0;1;0;1;1;433242.65 ;4588428.8 ;2.199.734;41.442.816
2016S008428    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana;0189 0189;Divendres;2016;11;Novembre;4;17;Tarda;No és causa del  vianant;0;1;0;1;2;432115.62;4585274.89;2.186.591;41.414.307
2016S008866    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;226400;Las Navas de Tolosa;0293 0293;Divendres;2016;11;Novembre;18;9;Matí;No és causa del  vianant;0;1;0;1;2;432113.76;4585394.94;2.186.554;41.415.388
2016S002657    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana;0163 0163;Divendres;2016;4;Abril;8;9;Matí;No és causa del  vianant;0;1;0;1;2;432111.21;4585072.01;2.186.566;41.412.487
2016S001693    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana;0183X0183X;Dijous;2016;3;Març;3;9;Matí;No és causa del  vianant;0;1;0;1;4;432112.57;4585177.98;2.186.566;41.413.433
2016S000742    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;346402;Trinxant;0014 0014;Divendres;2016;1;Gener;29;8;Matí;No és causa del  vianant;0;1;0;1;2;432108.45;4585245.88;2.186.511;41.414.045
2016S006212    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;134801;Freser;0101 0101;Dimarts;2016;8;Agost;9;18;Tarda;No és causa del  vianant;0;1;0;1;2;431800;4585510.29;2.182.796;41.416.406
2016S002138    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;90502;Còrsega;0711 0711;Dijous;2016;3;Març;17;16;Tarda;Creuar per fora pas de vianants;0;0;2;2;1;431643.32;4585164.06;2.180.956;41.413.276
2016S001777    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;90502;Còrsega;0653 0653;Dissabte;2016;3;Març;5;7;Matí;No és causa del  vianant;0;1;0;1;2;431375.18;4584864.32;2.177.784;41.410.551
2016S009537    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;90502;Còrsega;0656 0656;Dilluns;2016;12;Desembre;12;15;Tarda;No és causa del  vianant;0;1;0;1;2;431491.81;4584943.89;2.179.163;41.411.273
2016S009824    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;90502;Còrsega;0672 0672;Dimarts;2016;12;Desembre;20;21;Tarda;No és causa del  vianant;0;1;0;1;2;431545.73;4585004.06;2.179.802;41.411.827
2016S004188    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161101;Independència;0335 0335;Dimarts;2016;5;Maig;31;17;Tarda;No és causa del  vianant;0;1;0;1;2;431580.99;4584803.64;2.180.243;4.141.002
2016S008401    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161101;Independència;0292 0292;Dijous;2016;11;Novembre;3;19;Tarda;No és causa del  vianant;0;1;0;1;2;431737.8;4584673.71;2.182.136;41.408.862
2016S002092    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;191204;Mallorca;0518 0518;Dimecres;2016;3;Març;16;17;Tarda;No és causa del  vianant;0;1;0;1;3;431675.33;4584558.04;2.181.408;41.407.821
2016S005399    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;350308;València;0617 0617;Diumenge;2016;7;Juliol;10;0;Nit;No és causa del  vianant;0;1;0;1;3;432081.62;4584802.38;2.186.237;41.410.053
2016S008113    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;18505;Aragó;0607 0607;Dimarts;2016;10;Octubre;25;7;Matí;No és causa del  vianant;0;1;0;1;2;432098.83;4584629.17;218.646;41.408.496
2016S006312    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana;0117B0117B;Diumenge;2016;8;Agost;14;20;Tarda;No és causa del  vianant;0;0;0;0;2;432100.43;4584633.9;2.186.484;41.408.533
2016S007992    ;10;Sant Martí;65;el Clot;115603;Espronceda;0309 0311;Dijous;2016;10;Octubre;20;19;Tarda;No és causa del  vianant;0;2;0;2;2;432612.39;4585268.94;2.192.538;41.414.295
2016S007233    ;10;Sant Martí;65;el Clot;153205;Guipúscoa;0015 0015;Dijous;2016;9;Setembre;22;12;Matí;No és causa del  vianant;0;1;0;1;2;432657.91;4585193.45;2.193.085;41.413.623
2016S001014    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0839 0841;Dilluns;2016;2;Febrer;8;14;Tarda;No és causa del  vianant;0;1;0;1;2;432354.21;4584318.7;2.189.558;41.405.717
2016S009979    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0843 0845;Dissabte;2016;12;Desembre;24;18;Tarda;No és causa del  vianant;0;1;0;1;1;432373;4584336.94;2.189.783;41.405.881
2016S008712    ;10;Sant Martí;65;el Clot;115603;Espronceda;0283 0285;Diumenge;2016;11;Novembre;13;18;Tarda;No és causa del  vianant;0;1;0;1;3;432719.52;4585160.35;219.383;41.413.331
2016S007081    ;10;Sant Martí;65;el Clot;153205;Guipúscoa;0002 0002;Dissabte;2016;9;Setembre;17;22;Nit;No és causa del  vianant;0;2;0;2;2;432633.75;4585111.31;2.192.807;41.412.883
2016S009356    ;10;Sant Martí;65;el Clot;86200;Concili de Trento;0036 0040;Diumenge;2016;12;Desembre;4;20;Tarda;Creuar per fora pas de vianants;0;1;0;1;1;432626.45;4584929.46;2.192.743;41.411.243
2016S007988    ;10;Sant Martí;65;el Clot;209900;Meridiana;0142 0142;Dijous;2016;10;Octubre;20;16;Tarda;No és causa del  vianant;0;1;0;1;2;432159.75;4584770.81;2.187.174;41.409.771
2016S003866    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana;0151B0151B;Divendres;2016;5;Maig;20;9;Matí;No és causa del  vianant;0;1;0;1;2;432102.65;4585012.86;2.186.465;41.411.946
2016S009130    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana;0151B0151B;Diumenge;2016;11;Novembre;27;20;Tarda;No és causa del  vianant;0;1;0;1;2;432102.65;4585012.86;2.186.465;41.411.946
2016S004361    ;10;Sant Martí;65;el Clot;138100;Gabriel y Galán;0014 0014;Dissabte;2016;6;Juny;4;22;Nit;No és causa del  vianant;0;0;0;0;2;432299.61;4584970.29;2.188.827;41.411.585
2016S005578    ;10;Sant Martí;65;el Clot;209900;Meridiana;0188 0188;Divendres;2016;7;Juliol;15;12;Matí;No és causa del  vianant;0;0;0;0;1;432163.61;4585113.98;2.187.183;41.412.861
2016S003264    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana;0139 0139;Divendres;2016;4;Abril;29;16;Tarda;No és causa del  vianant;0;1;0;1;2;432108.08;4584830.37;2.186.557;41.410.308
2016S001934    ;10;Sant Martí;65;el Clot;81603;Clot;0179 0179;Dijous;2016;3;Març;10;16;Tarda;No és causa del  vianant;0;1;0;1;2;432426.76;4585226.45;2.190.317;41.413.901
2016S002530    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0871 0871;Diumenge;2016;4;Abril;3;1;Nit;No és causa del  vianant;0;4;0;4;2;432562.44;4584523.33;2.192.023;41.407.581
2016S000886    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0871 0871;Dimecres;2016;2;Febrer;3;21;Tarda;No és causa del  vianant;0;2;0;2;2;432562.44;4584523.33;2.192.023;41.407.581
2016S005776    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;350308;València;0619 0619;Divendres;2016;7;Juliol;22;16;Tarda;No és causa del  vianant;0;1;0;1;2;432103.78;4584824.29;2.186.498;41.410.253
2016S006772    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;350308;València;0619 0619;Dimarts;2016;9;Setembre;6;15;Tarda;No és causa del  vianant;0;1;0;1;2;432103.78;4584824.29;2.186.498;41.410.253
2016S009908    ;10;Sant Martí;65;el Clot;42306;Bilbao;0235 0235;Dijous;2016;12;Desembre;22;22;Nit;No és causa del  vianant;0;1;0;1;2;432561.88;4584935.78;2.191.965;41.411.291
2016S008993    ;10;Sant Martí;72;Sant Martí de Provençals;128106;Fluvià;0239 0243;Dimarts;2016;11;Novembre;22;21;Tarda;No és causa del  vianant;0;1;0;1;1;432848.79;4585414.22;2.195.345;4.141.563
2016S008031    ;10;Sant Martí;72;Sant Martí de Provençals;158504;Huelva;0038 0040;Divendres;2016;10;Octubre;21;22;Nit;No és causa del  vianant;0;1;0;1;2;432776.19;4585451.57;219.448;41.415.957
2016S005582    ;10;Sant Martí;72;Sant Martí de Provençals;30409;Bac de Roda;0203 0211;Divendres;2016;7;Juliol;15;15;Tarda;No és causa del  vianant;0;2;0;2;2;432726.24;4585335.39;2.193.895;41.414.908
2016S007497    ;10;Sant Martí;72;Sant Martí de Provençals;268604;Pont del Treball Digne;0015X0015X;Dilluns;2016;10;Octubre;3;11;Matí;No és causa del  vianant;0;1;0;1;2;432931.86;4586126.5;219.626;41.422.049
2016S006400    ;10;Sant Martí;72;Sant Martí de Provençals;3406;Agricultura;0284 0288;Divendres;2016;8;Agost;19;21;Tarda;No és causa del  vianant;0;1;0;1;2;433169.99;4585881.12;2.199.134;41.419.863
2016S004773    ;10;Sant Martí;65;el Clot;89004;Consell de Cent;0611 0611;Dissabte;2016;6;Juny;18;8;Matí;No és causa del  vianant;0;1;0;1;2;432002.87;4584356.67;2.185.342;41.406.029
2016S000852    ;10;Sant Martí;65;el Clot;146902;Glòries Catalanes;0017X0017X;Dimecres;2016;2;Febrer;3;1;Nit;No és causa del  vianant;0;2;0;2;2;432069.63;4584155.03;2.186.166;41.404.225
2016S003891    ;10;Sant Martí;65;el Clot;146902;Glòries Catalanes;0019 0019;Divendres;2016;5;Maig;20;20;Tarda;No és causa del  vianant;0;2;0;2;2;432172.41;4584181.5;2.187.396;41.404.468
2016S006621    ;10;Sant Martí;65;el Clot;161101;Independència;0265B0265B;Dimecres;2016;8;Agost;31;8;Matí;No és causa del  vianant;0;0;1;1;2;431934.23;4584429.58;2.184.521;41.406.681
2016S000891    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0823 0823;Dijous;2016;2;Febrer;4;9;Matí;No és causa del  vianant;0;1;0;1;2;432229.7;4584197.87;2.188.076;41.404.617
2016S006446    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0823 0823;Dimarts;2016;8;Agost;23;3;Nit;No és causa del  vianant;0;2;0;2;2;432229.7;4584197.87;2.188.076;41.404.617
2016S001851    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0835 0835;Dimarts;2016;3;Març;8;12;Matí;No és causa del  vianant;0;1;0;1;2;432255.32;4584222.72;2.188.384;41.404.844
2016S003746    ;10;Sant Martí;65;el Clot;209900;Meridiana;0081 0083;Diumenge;2016;5;Maig;15;23;Nit;No és causa del  vianant;0;0;0;0;1;432102.88;4584254.53;218.655;41.405.119
2016S002079    ;10;Sant Martí;72;Sant Martí de Provençals;153205;Guipúscoa;0070 0074;Dimecres;2016;3;Març;16;9;Matí;No és causa del  vianant;0;1;0;1;1;433066.85;4585534.2;219.794;41.416.729
2016S001053    ;10;Sant Martí;72;Sant Martí de Provençals;153205;Guipúscoa;0057 0059;Dimarts;2016;2;Febrer;9;20;Tarda;No és causa del  vianant;0;1;0;1;1;433003.4;4585530.57;2.197.187;41.416.687
2016S004337    ;10;Sant Martí;65;el Clot;18505;Aragó;0578 0578;Dissabte;2016;6;Juny;4;0;Nit;No és causa del  vianant;0;1;0;1;2;432033.07;4584528.33;2.185.694;41.407.581
2016S000091    ;10;Sant Martí;65;el Clot;89004;Consell de Cent;0623 0629;Dimarts;2016;1;Gener;5;15;Tarda;No és causa del  vianant;0;1;0;1;2;432081.14;4584425.42;218.628;41.406.658
2016S009490    ;10;Sant Martí;65;el Clot;89004;Consell de Cent;0631 0631;Dissabte;2016;12;Desembre;10;15;Tarda;No és causa del  vianant;0;1;0;1;2;432099.2;4584443.28;2.186.493;41.406.821
2016S003908    ;10;Sant Martí;72;Sant Martí de Provençals;15201;Andrade;0085X0085X;Dissabte;2016;5;Maig;21;15;Tarda;No és causa del  vianant;0;2;0;2;2;433050.48;4585189.52;2.197.787;4.141.362
2016S010060    ;10;Sant Martí;73;la Verneda i la Pau;60807;Cantàbria;0071 0071;Dijous;2016;12;Desembre;29;9;Matí;No és causa del  vianant;0;1;0;1;2;433123.02;4586300.49;2.198.538;41.423.633
2016S002090    ;10;Sant Martí;73;la Verneda i la Pau;268604;Pont del Treball Digne;0002 0002;Dimecres;2016;3;Març;16;16;Tarda;No és causa del  vianant;0;1;0;1;2;433067.74;4586145.24;2.197.885;41.422.232
2016S003669    ;10;Sant Martí;73;la Verneda i la Pau;195409;Maresme;0278 0278;Divendres;2016;5;Maig;13;7;Matí;No és causa del  vianant;0;1;0;1;2;433460.11;4586248.02;2.202.576;41.423.192
2016S004283    ;10;Sant Martí;73;la Verneda i la Pau;266405;Prim;0163 0165;Dijous;2016;6;Juny;2;17;Tarda;No és causa del  vianant;0;0;1;1;1;433610.2;4586138.03;2.204.383;41.422.214
2016S003606    ;10;Sant Martí;73;la Verneda i la Pau;318906;Santander;0050 0056;Dimarts;2016;5;Maig;10;19;Tarda;No és causa del  vianant;0;2;0;2;2;433476.36;4586759.75;2.202.711;41.427.796
2016S008377    ;10;Sant Martí;73;la Verneda i la Pau;318906;Santander;0063 0063;Dijous;2016;11;Novembre;3;7;Matí;No és causa del  vianant;0;0;1;1;2;433490.77;4586875.02;2.202.866;41.428.842
2016S002782    ;10;Sant Martí;72;Sant Martí de Provençals;169409;Corts Catalanes;1043 1043;Dimecres;2016;4;Abril;13;9;Matí;No és causa del  vianant;0;1;0;1;2;433387.34;4585365.24;22.018;41.415.233
2016S000753    ;10;Sant Martí;73;la Verneda i la Pau;60807;Cantàbria;0064 0064;Divendres;2016;1;Gener;29;23;Nit;No és causa del  vianant;0;1;0;1;2;433157.99;4586274.18;2.198.947;41.423.401
2016S003161    ;10;Sant Martí;73;la Verneda i la Pau;153205;Guipúscoa;0141 0143;Dimarts;2016;4;Abril;26;11;Matí;No és causa del  vianant;0;1;0;1;2;433670.74;4586183.07;2.205.096;41.422.624
2016S003967    ;10;Sant Martí;73;la Verneda i la Pau;150852;Vivendes la Pau;0030A0030A;Dimarts;2016;5;Maig;24;6;Matí;No és causa del  vianant;0;1;0;1;2;433876.02;4586314.62;2.207.547;41.423.821
2016S007331    ;10;Sant Martí;70;el Besòs i el Maresme;701266;Litoral (Llobregat);580000;Dimecres;2016;9;Setembre;21;20;Tarda;No és causa del  vianant;0;1;0;1;2;434871.49;4584474.96;2.219.651;4.140.733
2016S010028    ;10;Sant Martí;73;la Verneda i la Pau;153205;Guipúscoa;0156 0158;Dimarts;2016;12;Desembre;27;20;Tarda;Desobeir el senyal del semàfor;0;1;0;1;1;433746.56;4586199.07;2.206.004;41.422.775
