Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;NK_Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_conductor;Coordenada_UTM_X_ED50;Coordenada_UTM_Y_ED50;Longitud;Latitud
2016S006389    ;2;Eixample;7;la Dreta de l'Eixample;49509;Bruc;0042 0044;Divendres;2016;8;Agost;19;8;Matí;Desconegut;431087.38 ;4584563.89;217.437.715.985.507;414.078.238.308.086
2016S006726    ;2;Eixample;7;la Dreta de l'Eixample;71600;Casp;0017 0017;Dilluns;2016;9;Setembre;5;8;Matí;Manca precaució incorporació circulació;431087.59 ;4584749.86;217.435.847.540.932;414.094.988.192.404
2016S008793    ;2;Eixample;7;la Dreta de l'Eixample;100800;Diputació;0270 0270;Dimecres;2016;11;Novembre;16;7;Matí;Manca precaució incorporació circulació;431366.1  ;4584649.15;217.770.186.891.649;414.086.156.081.542
2016S009955    ;2;Eixample;5;el Fort Pienc;76807;Sardenya;0189 0189;Dissabte;2016;12;Desembre;24;10;Matí;Gir indegut o sense precaució;431463.86 ;4583995.65;217.894.547.558.715;414.027.380.885.066
2016S005656    ;2;Eixample;5;el Fort Pienc;178308;Lepant;0199 0199;Dilluns;2016;7;Juliol;18;21;Tarda;Altres;430903.24 ;4584387.74;217.219.438.494.904;414.062.214.846.326
2016S003843    ;2;Eixample;5;el Fort Pienc;76807;Sardenya;0199 0199;Dijous;2016;5;Maig;19;13;Matí;Altres;431183.42 ;4584096;217.557.935.440.660;414.036.179.318.110
2016S004164    ;3;Sants-Montjuïc;11;el Poble-sec;178400;Lleida;0038 0038;Dimarts;2016;5;Maig;31;0;Nit;Gir indegut o sense precaució;430901.11 ;4584569.96;217.214.808.021.034;414.078.624.963.293
2016S008858    ;3;Sants-Montjuïc;11;el Poble-sec;118805;Exposició;0066 0066;Dijous;2016;11;Novembre;17;19;Tarda;Gir indegut o sense precaució;431371.11 ;4584089.39;217.782.533.592.311;414.035.744.561.411
2016S004609    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó;0267 0267;Dilluns;2016;6;Juny;13;20;Tarda;Manca precaució incorporació circulació;431178.69 ;4584655.52;217.545.909.073.463;414.086.569.421.643
2016S001702    ;2;Eixample;5;el Fort Pienc;197302;Marina;0160 0160;Dijous;2016;3;Març;3;14;Tarda;No respectar distàncies;432020.49 ;4583188.19;218.569.479.810.827;413.955.128.314.841
2016S008089    ;3;Sants-Montjuïc;11;el Poble-sec;108007;Elkano;0071 0071;Dilluns;2016;10;Octubre;24;12;Matí;Desconegut;431362.1  ;4583276.86;217.780.975.663.613;413.962.554.793.324
2016S003031    ;2;Eixample;5;el Fort Pienc;169409;Corts Catalanes;0826 0826;Dijous;2016;4;Abril;21;15;Tarda;Altres;431406.23 ;4583253.25;217.834.027.684.170;413.960.466.000.491
2016S008859    ;2;Eixample;5;el Fort Pienc;169409;Corts Catalanes;0840U0840U;Dijous;2016;11;Novembre;17;14;Tarda;No respectar distàncies;431246.29 ;4583152.89;217.643.863.056.849;413.951.290.172.297
2016S007929    ;3;Sants-Montjuïc;11;el Poble-sec;149503;Grases;0014 0018;Dimarts;2016;10;Octubre;18;19;Tarda;No respectar distàncies;431169.93 ;4583892.6 ;217.544.112.982.699;414.017.848.168.770
2016S001262    ;2;Eixample;5;el Fort Pienc;325005;Sicília;0157 0157;Divendres;2016;2;Febrer;12;8;Matí;Manca d'atenció a la conducció;431744.53 ;4582915.75;218.242.478.112.782;413.930.356.468.196
2016S001903    ;2;Eixample;5;el Fort Pienc;325005;Sicília;0157 0157;Dimecres;2016;3;Març;9;18;Tarda;No respectar distàncies;431744.53 ;4582915.75;218.242.478.112.782;413.930.356.468.196
2016S000288    ;2;Eixample;5;el Fort Pienc;325005;Sicília;0230 0230;Dimecres;2016;1;Gener;13;17;Tarda;Manca precaució incorporació circulació;431581.77 ;4583457.02;218.041.687.665.546;413.978.968.634.103
2016S009031    ;2;Eixample;6;la Sagrada Família;197302;Marina;0332 0332;Dijous;2016;11;Novembre;24;16;Tarda;Altres;431594.04 ;4583576.24;218.055.016.123.534;413.989.716.870.374
2016S008903    ;3;Sants-Montjuïc;11;el Poble-sec;241801;Palma;0020 0020;Dissabte;2016;11;Novembre;19;3;Nit;Desobeir semàfor;431276.93 ;4583999.47;217.670.893.164.829;414.027.565.226.966
2016S008759    ;3;Sants-Montjuïc;11;el Poble-sec;241801;Palma;0020 0020;Dimarts;2016;11;Novembre;15;8;Matí;Desobeir semàfor;431276.93 ;4583999.47;217.670.893.164.829;414.027.565.226.966
2016S003220    ;2;Eixample;5;el Fort Pienc;325005;Sicília;0256 0256;Dijous;2016;4;Abril;28;9;Matí;Manca d'atenció a la conducció;431454.83 ;4583367.71;217.890.861.576.067;413.970.816.546.322
2016S004482    ;2;Eixample;5;el Fort Pienc;325005;Sicília;0129 0131;Dijous;2016;6;Juny;9;6;Matí;Desobeir semàfor;431264.72 ;4583795.85;217.658.601.302.696;414.009.215.366.260
2016S006611    ;3;Sants-Montjuïc;11;el Poble-sec;226309;Las Navas;0005 0005;Dimarts;2016;8;Agost;30;19;Tarda;No respectar distàncies;431705.13 ;4583456.79;218.189.246.206.973;413.979.052.881.109
2016S001890    ;2;Eixample;5;el Fort Pienc;197302;Marina;0115 0115;Dimecres;2016;3;Març;9;13;Matí;Altres;431287.06 ;4583406.61;217.689.745.879.229;413.974.176.836.509
2016S008595    ;2;Eixample;5;el Fort Pienc;9209;Alí Bei;0125 0129;Dijous;2016;11;Novembre;10;7;Matí;Desobeir altres senyals;431744.53 ;4582915.75;218.242.478.112.782;413.930.356.468.196
2016S002180    ;2;Eixample;5;el Fort Pienc;178308;Lepant;0172 0172;Divendres;2016;3;Març;18;23;Nit;Altres;431553.84 ;4583500.42;218.007.788.396.057;413.982.853.750.798
2016S009943    ;2;Eixample;5;el Fort Pienc;325005;Sicília;0206 0206;Divendres;2016;12;Desembre;23;18;Tarda;No determinada;431167.04 ;4583702.85;217.542.815.357.121;414.000.755.508.619
2016S009232    ;2;Eixample;5;el Fort Pienc;209900;Meridiana;0047 0047;Dijous;2016;12;Desembre;1;1;Nit;Desobeir semàfor;431750.98 ;4583484.87;218.243.772.480.921;413.981.620.927.651
2016S005973    ;2;Eixample;5;el Fort Pienc;76807;Sardenya;0270 0270;Divendres;2016;7;Juliol;29;16;Tarda;Manca d'atenció a la conducció;431747.41 ;4583653.48;218.237.599.753.968;413.996.804.097.218
2016S000726    ;2;Eixample;6;la Sagrada Família;68900;Cartagena;0313 0313;Divendres;2016;1;Gener;29;8;Matí;Desobeir altres senyals;431264.72 ;4583795.85;217.658.601.302.696;414.009.215.366.260
2016S009151    ;2;Eixample;6;la Sagrada Família;68900;Cartagena;0320 0320;Dilluns;2016;11;Novembre;28;21;Tarda;Desconegut;431206.25 ;4583722.07;217.589.498.944.568;414.002.520.181.426
2016S009572    ;2;Eixample;5;el Fort Pienc;89004;Consell de Cent;0484 0484;Dimarts;2016;12;Desembre;13;14;Tarda;Manca d'atenció a la conducció;431752.09 ;4583696.66;218.242.710.642.775;414.000.697.167.210
2016S003508    ;3;Sants-Montjuïc;11;el Poble-sec;86301;Concòrdia;0076 0076;Dissabte;2016;5;Maig;7;12;Matí;No respectar distàncies;431738.72 ;4583644.98;218.227.300.927.140;413.996.031.143.862
2016S005265    ;2;Eixample;6;la Sagrada Família;161407;Indústria;0161 0161;Dimarts;2016;7;Juliol;5;18;Tarda;Desobeir semàfor;429754.82 ;4580911.18;215.885.951.794.457;413.748.096.613.853
2016S005643    ;3;Sants-Montjuïc;11;el Poble-sec;133605;França Xica;0000 0000;Dilluns;2016;7;Juliol;18;11;Matí;Canvi de carril sense precaució;431857.73 ;4583588.21;218.370.296.982.156;413.991.019.075.234
2016S003334    ;2;Eixample;5;el Fort Pienc;169409;Corts Catalanes;0764 0766;Dilluns;2016;5;Maig;2;12;Matí;Altres;430978.26 ;4583706.76;217.316.956.148.961;414.000.945.691.721
2016S004621    ;2;Eixample;6;la Sagrada Família;191204;Mallorca;0420 0420;Dimarts;2016;6;Juny;14;11;Matí;Desobeir semàfor;431357.22 ;4583702.93;217.770.303.876.564;414.000.925.445.264
2016S006639    ;2;Eixample;5;el Fort Pienc;238400;Padilla;0155 0155;Dimecres;2016;8;Agost;31;17;Tarda;Gir indegut o sense precaució;431844.57 ;4583386.88;218.356.823.831.253;413.972.874.708.004
2016S009948    ;2;Eixample;5;el Fort Pienc;100800;Diputació;0435 0435;Diumenge;2016;12;Desembre;25;19;Tarda;Manca d'atenció a la conducció;431925.52 ;4583827.86;218.448.687.752.998;414.012.661.119.565
2016S003439    ;3;Sants-Montjuïc;11;el Poble-sec;311805;Sancho Marraco;0008 0010;Dijous;2016;5;Maig;5;9;Matí;Altres;430978.26 ;4583706.76;217.316.956.148.961;414.000.945.691.721
2016S000187    ;2;Eixample;6;la Sagrada Família;191204;Mallorca;0410 0414;Dissabte;2016;1;Gener;9;16;Tarda;Manca d'atenció a la conducció;431167.04 ;4583702.85;217.542.815.357.121;414.000.755.508.619
2016S004359    ;2;Eixample;6;la Sagrada Família;191204;Mallorca;0416 0416;Dissabte;2016;6;Juny;4;22;Nit;Gir indegut o sense precaució;431451.65 ;4583605.7 ;217.884.361.052.986;413.992.248.870.339
2016S002717    ;2;Eixample;5;el Fort Pienc;71600;Casp;0163 0165;Diumenge;2016;4;Abril;10;14;Tarda;Desobeir semàfor;430887.36 ;4583990.91;217.204.976.597.717;414.026.460.009.334
2016S000249    ;2;Eixample;5;el Fort Pienc;73900;Castillejos;0162 0162;Dimarts;2016;1;Gener;12;13;Matí;Manca d'atenció a la conducció;431543.22 ;4583143.53;217.999.123.801.405;413.950.700.685.313
2016S006502    ;2;Eixample;6;la Sagrada Família;90502;Còrsega;0561 0561;Dijous;2016;8;Agost;25;18;Tarda;Desobeir altres senyals;431843.45 ;4583785.44;218.350.993.359.001;414.008.770.883.891
2016S003899    ;2;Eixample;6;la Sagrada Família;90502;Còrsega;0561 0561;Dissabte;2016;5;Maig;21;9;Matí;Altres;431843.45 ;4583785.44;218.350.993.359.001;414.008.770.883.891
2016S009191    ;3;Sants-Montjuïc;11;el Poble-sec;108007;Elkano;0059 0059;Dimecres;2016;11;Novembre;30;8;Matí;Gir indegut o sense precaució;431267;4583221.11;217.667.859.027.680;413.957.452.259.526
2016S001907    ;3;Sants-Montjuïc;11;el Poble-sec;108007;Elkano;0061 0061;Dimecres;2016;3;Març;9;19;Tarda;No respectar distàncies;431267;4583221.11;217.667.859.027.680;413.957.452.259.526
2016S000183    ;2;Eixample;6;la Sagrada Família;161407;Indústria;0183 0183;Dissabte;2016;1;Gener;9;8;Matí;No determinada;429579.15 ;4580652.49;215.678.909.007.223;413.724.643.557.091
2016S007146    ;2;Eixample;6;la Sagrada Família;178308;Lepant;0320 0320;Dimarts;2016;9;Setembre;20;11;Matí;Manca precaució efectuar marxa enrera;429636.15 ;4580778.01;215.745.603.911.920;413.735.998.648.480
2016S007779    ;3;Sants-Montjuïc;11;el Poble-sec;700730;Foixarda;0005 0005;Dijous;2016;10;Octubre;13;10;Matí;No respectar distàncies;430378.56 ;4580829.4 ;216.632.705.695.541;413.741.273.440.050
2016S003136    ;2;Eixample;5;el Fort Pienc;28305;Ausiàs Marc;0128 0128;Dilluns;2016;4;Abril;25;15;Tarda;No respectar distàncies;429562.52 ;4580913.73;215.655.987.004.468;413.748.158.052.967
2016S004214    ;2;Eixample;6;la Sagrada Família;161407;Indústria;0117 0117;Dimecres;2016;6;Juny;1;9;Matí;Altres;429883.73 ;4580649.14;216.043.124.420.989;413.724.607.993.851
2016S003013    ;2;Eixample;6;la Sagrada Família;76807;Sardenya;0320 0320;Dimecres;2016;4;Abril;20;18;Tarda;Avançament defectuós/improcedent;429475.82 ;4580613.37;215.555.816.187.039;413.721.029.584.392
2016S006600    ;2;Eixample;6;la Sagrada Família;292201;Sagrada Família;0017 0017;Dimarts;2016;8;Agost;30;11;Matí;No respectat pas de vianants;429538.32 ;4580471.06;215.632.200.336.276;413.708.266.958.274
2016S002760    ;3;Sants-Montjuïc;11;el Poble-sec;217002;Montanyans;0044 0044;Dimarts;2016;4;Abril;12;15;Tarda;No determinada;430657.41 ;4580702.68;216.967.577.853.341;413.730.101.097.294
2016S003644    ;3;Sants-Montjuïc;11;el Poble-sec;116402;Estadi;0066X0066X;Dijous;2016;5;Maig;12;9;Matí;Avançament defectuós/improcedent;430806.51 ;4580886.21;217.143.757.304.329;413.746.759.568.502
2016S006087    ;3;Sants-Montjuïc;11;el Poble-sec;116402;Estadi;0066X0070X;Dimecres;2016;8;Agost;3;17;Tarda;No respectar distàncies;430712.99 ;4580895.71;217.031.825.620.276;413.747.534.671.353
2016S006251    ;3;Sants-Montjuïc;11;el Poble-sec;116402;Estadi;0066X0070X;Dijous;2016;8;Agost;11;15;Tarda;Manca d'atenció a la conducció;430691.56 ;4580951.5 ;217.005.563.025.333;413.752.541.046.632
2016S006946    ;3;Sants-Montjuïc;11;el Poble-sec;108007;Elkano;0028 0028;Dimarts;2016;9;Setembre;13;16;Tarda;Desobeir altres senyals;429139.56 ;4579303.27;215.169.084.957.464;413.602.737.403.270
2016S003589    ;3;Sants-Montjuïc;11;el Poble-sec;218504;Montjuïc;0017 0017;Dimarts;2016;5;Maig;10;11;Matí;No respectat pas de vianants;430715.69 ;4580783.2 ;217.036.341.104.624;413.737.403.543.204
2016S000370    ;3;Sants-Montjuïc;11;el Poble-sec;288408;Roser;0047 0049;Dissabte;2016;1;Gener;16;10;Matí;Gir indegut o sense precaució;429097.48 ;4580720.54;215.102.195.921.690;413.730.349.332.306
2016S000820    ;3;Sants-Montjuïc;11;el Poble-sec;288408;Roser;0055 0055;Dimarts;2016;2;Febrer;2;11;Matí;Manca d'atenció a la conducció;429306.82 ;4580653.65;215.353.279.549.760;413.724.509.079.812
2016S001916    ;3;Sants-Montjuïc;11;el Poble-sec;218504;Montjuïc;0025 0025;Dijous;2016;3;Març;10;6;Matí;Manca d'atenció a la conducció;430998.29 ;4580586.87;217.376.481.316.119;413.719.963.653.128
2016S001456    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;12859;Agrícola;0050 0050;Dimecres;2016;2;Febrer;24;18;Tarda;Avançament defectuós/improcedent;430076.58 ;4580527.08;216.275.118.196.778;413.713.782.343.048
2016S007070    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;78802;Cisell;0004 0004;Dissabte;2016;9;Setembre;17;12;Matí;Canvi de carril sense precaució;431242.62 ;4580854.67;217.665.578.003.065;413.744.292.968.808
2016S001805    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Paral·lel;0195 0195;Diumenge;2016;3;Març;6;23;Nit;Desobeir altres senyals;429128.42 ;4580567.28;215.140.983.315.891;413.716.572.979.273
2016S004758    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Paral·lel;0195 0195;Divendres;2016;6;Juny;17;19;Tarda;No respectat pas de vianants;429128.42 ;4580567.28;215.140.983.315.891;413.716.572.979.273
2016S000423    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Paral·lel;0199 0199;Dilluns;2016;1;Gener;18;17;Tarda;No respectar distàncies;428974.65 ;4580528.81;214.957.579.185.793;413.712.972.444.021
2016S010047    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Paral·lel;0201 0201;Dimecres;2016;12;Desembre;28;17;Tarda;No determinada;428951.34 ;4580345.2 ;214.931.862.161.514;413.696.414.701.959
2016S004796    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Paral·lel;0203 0203;Dissabte;2016;6;Juny;18;20;Tarda;No respectar distàncies;428733.89 ;4580289.36;214.672.533.016.902;413.691.192.975.114
2016S001073    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;96780;D Zona Franca;0048 0048;Dimecres;2016;2;Febrer;10;19;Tarda;No respectar distàncies;429097.48 ;4580720.54;215.102.195.921.690;413.730.349.332.306
2016S008902    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;96780;D Zona Franca;0050 0050;Dissabte;2016;11;Novembre;19;2;Nit;Manca d'atenció a la conducció;429051.25 ;4580883.36;215.045.012.585.357;413.744.973.214.914
2016S002560    ;3;Sants-Montjuïc;11;el Poble-sec;43502;Blesa;0000 0000;Dilluns;2016;4;Abril;4;19;Tarda;No respectar distàncies;430228.46 ;4580268.71;216.459.689.270.756;413.690.643.634.566
2016S002311    ;3;Sants-Montjuïc;11;el Poble-sec;334301;Teodor Bonaplata;0003 0003;Dijous;2016;3;Març;24;15;Tarda;No respectar distàncies;430303.25 ;4579227.37;216.561.086.066.942;413.596.917.916.239
2016S001425    ;3;Sants-Montjuïc;11;el Poble-sec;189202;Magalhães;0003C0003C;Dimarts;2016;2;Febrer;23;14;Tarda;Altres;427631.72 ;4576345.37;213.401.847.426.412;413.334.986.751.527
2016S004251    ;3;Sants-Montjuïc;11;el Poble-sec;330504;Tapioles;0022 0022;Dijous;2016;6;Juny;2;9;Matí;Canvi de carril sense precaució;429371.52 ;4578360.18;215.457.367.483.615;413.518.000.037.448
2016S008121    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;700128;Longitudinal 6;0005 0005;Dimarts;2016;10;Octubre;25;9;Matí;Desobeir altres senyals;427972.53 ;4578435.45;213.784.281.824.643;413.523.539.321.231
2016S002664    ;3;Sants-Montjuïc;11;el Poble-sec;-1;Desconegut;Desconegut;Divendres;2016;4;Abril;8;14;Tarda;Avançament defectuós/improcedent;428670.35 ;4579755.27;214.602.851.930.694;413.643.032.918.899
2016S002907    ;3;Sants-Montjuïc;11;el Poble-sec;701423;Antiga de Montjuïc;0007 0007;Diumenge;2016;4;Abril;17;9;Matí;No respectar distàncies;430808.33 ;4579990;217.156.170.135.499;413.666.041.982.037
2016S002209    ;3;Sants-Montjuïc;11;el Poble-sec;86902;Nou de la Rambla;0178 0178;Dissabte;2016;3;Març;19;23;Nit;No respectar distàncies;430808.33 ;4579990;217.156.170.135.499;413.666.041.982.037
2016S002293    ;3;Sants-Montjuïc;11;el Poble-sec;86902;Nou de la Rambla;0178 0178;Dimecres;2016;3;Març;23;12;Matí;Manca d'atenció a la conducció;430813.12 ;4579933.49;217.162.542.171.018;413.660.956.399.620
2016S006643    ;3;Sants-Montjuïc;11;el Poble-sec;86902;Nou de la Rambla;0192 0192;Dimecres;2016;8;Agost;31;15;Tarda;Manca d'atenció a la conducció;430149.5  ;4579104;216.378.709.519.116;413.585.672.970.291
2016S007725    ;3;Sants-Montjuïc;11;el Poble-sec;361009;Vila i Vilà;0058 0058;Dimarts;2016;10;Octubre;11;8;Matí;Desobeir semàfor;428434.43 ;4578635.81;214.334.023.553.110;413.541.997.231.369
2016S009251    ;3;Sants-Montjuïc;11;el Poble-sec;52900;Cabanes;0020 0020;Dijous;2016;12;Desembre;1;14;Tarda;Manca precaució incorporació circulació;427550.08 ;4575332.53;213.316.379.526.447;413.243.689.888.792
2016S008170    ;3;Sants-Montjuïc;11;el Poble-sec;330504;Tapioles;0063 0063;Dimecres;2016;10;Octubre;26;16;Tarda;No respectar distàncies;427786.24 ;4575792.95;213.593.062.791.192;413.285.370.649.500
2016S001474    ;3;Sants-Montjuïc;11;el Poble-sec;700025;Josep Carner;0035P0035P;Dijous;2016;2;Febrer;25;10;Matí;Desobeir altres senyals;427707.33 ;4577864.82;213.474.092.659.072;413.471.906.746.291
2016S008926    ;3;Sants-Montjuïc;11;el Poble-sec;700025;Josep Carner;0035P0035P;Diumenge;2016;11;Novembre;20;10;Matí;Desobeir altres senyals;427589.97 ;4577813.31;213.334.439.208.491;413.467.161.909.786
2016S008390    ;3;Sants-Montjuïc;11;el Poble-sec;17105;Anníbal;0006 0006;Dijous;2016;11;Novembre;3;14;Tarda;Manca d'atenció a la conducció;428436.19 ;4576587.37;214.360.294.979.898;413.357.501.984.502
2016S009679    ;3;Sants-Montjuïc;11;el Poble-sec;17105;Anníbal;0013 0013;Divendres;2016;12;Desembre;16;17;Tarda;Canvi de carril sense precaució;428590.9  ;4577401.27;214.535.593.178.158;413.430.944.969.915
2016S001300    ;3;Sants-Montjuïc;11;el Poble-sec;261004;Poeta Cabanyes;0099 0099;Divendres;2016;2;Febrer;19;10;Matí;Manca precaució incorporació circulació;426771.49 ;4576159.74;212.376.159.280.325;413.317.489.969.034
2016S005035    ;3;Sants-Montjuïc;11;el Poble-sec;195500;Margarit;0025 0025;Dilluns;2016;6;Juny;27;17;Tarda;No respectar distàncies;425452.82 ;4576912.83;210.791.218.622.922;413.384.108.082.100
2016S002429    ;3;Sants-Montjuïc;11;el Poble-sec;130006;Fontrodona;0037 0037;Dijous;2016;3;Març;31;7;Matí;Altres;429415.86 ;4578332.08;215.510.693.686.476;413.515.508.055.518
2016S002986    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;700121;Longitudinal 7;0118 0118;Dimecres;2016;4;Abril;20;2;Nit;Manca precaució incorporació circulació;428610.11 ;4578353.1 ;214.547.347.704.393;413.516.690.476.283
2016S006509    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;700133;Transversal 5;0078 0078;Dijous;2016;8;Agost;25;12;Matí;Altres;426503.22 ;4577014.83;212.045.244.605.750;413.394.260.607.851
2016S007357    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;700130;Longitudinal 10;0057 0057;Dimecres;2016;9;Setembre;28;9;Matí;Canvi de carril sense precaució;428530.27 ;4578504.48;214.450.131.988.380;413.530.253.932.951
2016S003018    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701381;Número 1;0015 0015;Dijous;2016;4;Abril;21;1;Nit;Gir indegut o sense precaució;428307.92 ;4578872.9 ;214.179.998.858.155;413.563.238.546.622
2016S008744    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701478;Longitudinal 3;0050 0050;Dilluns;2016;11;Novembre;14;19;Tarda;Altres;426267.29 ;4576417.04;211.770.559.536.024;413.340.204.027.515
2016S005120    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;700133;Transversal 5;0016 0016;Dijous;2016;6;Juny;30;14;Tarda;Altres;427265.97 ;4576644.81;212.961.207.031.110;413.361.626.820.179
2016S006922    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701476;Longitudinal 1;0017 0017;Dilluns;2016;9;Setembre;12;19;Tarda;Altres;428020.43 ;4576283.26;213.867.072.493.585;413.329.741.092.914
2016S002730    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;700122;Longitudinal 5;0007 0025;Dilluns;2016;4;Abril;11;14;Tarda;Avançament defectuós/improcedent;426672.97 ;4576309.83;212.256.623.332.558;413.330.918.428.815
2016S000756    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701351;Longitudinal 11;0000 0000;Dissabte;2016;1;Gener;30;3;Nit;Altres;425992.7  ;4576250.08;211.444.473.702.312;413.324.914.627.788
2016S008819    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;374703;Número 50 Zona Franca;0025 0025;Dimecres;2016;11;Novembre;16;20;Tarda;No respectar distàncies;431047.22 ;4580373.32;217.437.415.997.060;413.700.771.755.904
2016S004884    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;375706;Número 60 Zona Franca;0001 0005;Dimarts;2016;6;Juny;21;17;Tarda;No respectar distàncies;430993.73 ;4580287.98;217.374.433.913.636;413.693.039.530.468
2016S006164    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;375706;Número 60 Zona Franca;0001 0005;Diumenge;2016;8;Agost;7;17;Tarda;Manca d'atenció a la conducció;430303.25 ;4579227.37;216.561.086.066.942;413.596.917.916.239
2016S005401    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;375706;Número 60 Zona Franca;0001 0005;Diumenge;2016;7;Juliol;10;5;Nit;Altres;430955.86 ;4580106.64;217.331.222.640.589;413.676.674.220.813
2016S008229    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;260500;Plom;0027B0027B;Divendres;2016;10;Octubre;28;14;Tarda;Canvi de carril sense precaució;427843.56 ;4577637.92;213.639.613.839.513;413.451.592.838.890
2016S007042    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;260500;Plom;0028 0028;Divendres;2016;9;Setembre;16;14;Tarda;Altres;427843.56 ;4577637.92;213.639.613.839.513;413.451.592.838.890
2016S009542    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;260500;Plom;0029 0029;Dilluns;2016;12;Desembre;12;18;Tarda;No respectar distàncies;427661.78 ;4577554.48;213.423.352.542.435;413.443.914.503.949
2016S007548    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;260500;Plom;0029 0029;Dimecres;2016;10;Octubre;5;9;Matí;Canvi de carril sense precaució;427661.78 ;4577554.48;213.423.352.542.435;413.443.914.503.949
2016S002103    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;369408;Zona Franca;0036 0036;Dimecres;2016;3;Març;16;20;Tarda;No determinada;427389.94 ;4577429.38;213.099.961.462.112;413.432.402.399.613
2016S007887    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;369408;Zona Franca;0039 0039;Dilluns;2016;10;Octubre;17;8;Matí;Gir indegut o sense precaució;427242.19 ;4577339.41;212.924.460.901.255;413.424.165.689.857
2016S004293    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;540074;Adossat;0000 0000;Divendres;2016;6;Juny;3;7;Matí;Canvi de carril sense precaució;430993.73 ;4580287.98;217.374.433.913.636;413.693.039.530.468
2016S008944    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;540201;Álvarez de la Campa;0005 0005;Dilluns;2016;11;Novembre;21;12;Matí;No respectar distàncies;428737.42 ;4578084;214.702.681.658.492;413.492.566.294.123
2016S002001    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;540201;Álvarez de la Campa;0006 0006;Diumenge;2016;3;Març;13;9;Matí;Altres;428721.64 ;4578112.98;214.683.480.154.980;413.495.162.460.961
2016S004362    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;540777;Contradic;0003 0003;Diumenge;2016;6;Juny;5;2;Nit;Altres;428987.7  ;4578250.53;214.999.876.319.168;413.507.786.393.796
2016S002698    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701694;Cal Cisó;0055 0055;Dissabte;2016;4;Abril;9;12;Matí;Manca precaució efectuar marxa enrera;428458.71 ;4579056.19;214.358.085.245.924;413.579.881.109.148
2016S000948    ;3;Sants-Montjuïc;13;la Marina de Port;137300;Foneria;0058 0058;Divendres;2016;2;Febrer;5;18;Tarda;Manca precaució efectuar marxa enrera;427763.4  ;4579435.86;213.522.389.311.237;413.613.455.391.693
2016S006123    ;3;Sants-Montjuïc;13;la Marina de Port;135203;Foc;0120 0120;Divendres;2016;8;Agost;5;14;Tarda;Desobeir altres senyals;428368.89 ;4578268.69;214.260.018.735.815;413.508.873.573.135
2016S000589    ;3;Sants-Montjuïc;13;la Marina de Port;230601;Mare de Déu de Port;0325 0325;Diumenge;2016;1;Gener;24;1;Nit;Manca d'atenció a la conducció;427824.9  ;4579451.83;213.595.719.757.641;413.614.948.955.803
2016S002023    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701489;Transversal 9;0029 0029;Dilluns;2016;3;Març;14;10;Matí;Altres;428500.59 ;4579100.32;214.407.628.006.754;413.583.892.986.468
2016S007616    ;3;Sants-Montjuïc;13;la Marina de Port;230601;Mare de Déu de Port;0023 0023;Divendres;2016;10;Octubre;7;8;Matí;No respectat pas de vianants;427852.37 ;4578677.85;213.637.771.004.235;413.545.263.842.208
