Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;NK_Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_mediata;Coordenada_UTM_X;Coordenada_UTM_Y
2019S007285    ;10;Sant Martí;65;el Clot;146902;Glòries Catalanes;0019 0019;Dissabte;2019;9;Setembre;21;4;Nit;No hi ha causa mediata;432278,76;4584102,02
2019S001533    ;10;Sant Martí;65;el Clot;146902;Glòries Catalanes;0019 0019;Dimarts;2019;2;Febrer;26;10;Matí;No hi ha causa mediata;432311,05;4584204,03
2019S006730    ;10;Sant Martí;65;el Clot;161101;Independència;0223 0225;Divendres;2019;8;Agost;30;11;Matí;No hi ha causa mediata;432127,7;4584285,31
2019S008288    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana;0143 0143;Dissabte;2019;10;Octubre;26;13;Matí;No hi ha causa mediata;432109,48;4584839,85
2019S005408    ;10;Sant Martí;65;el Clot;357409;Verneda;0017 0019;Dilluns;2019;7;Juliol;8;17;Tarda;No hi ha causa mediata;432496,82;4584882,99
2019S007183    ;10;Sant Martí;65;el Clot;115603;Espronceda;0315 0315;Dimecres;2019;9;Setembre;18;2;Nit;No hi ha causa mediata;432525,86;4585356,67
2019S003991    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0859 0859;Dijous;2019;5;Maig;23;21;Tarda;No hi ha causa mediata;432509,94;4584438,01
2019S002910    ;10;Sant Martí;65;el Clot;226400;Las Navas de Tolosa;0239 0241;Divendres;2019;4;Abril;12;15;Tarda;No hi ha causa mediata;432504,38;4585011,18
2019S008715    ;10;Sant Martí;65;el Clot;226400;Las Navas de Tolosa;0239 0241;Divendres;2019;11;Novembre;15;7;Matí;No hi ha causa mediata;432504,38;4585011,18
2019S007741    ;10;Sant Martí;65;el Clot;350308;València;0640 0644;Dilluns;2019;10;Octubre;7;17;Tarda;No hi ha causa mediata;432266,66;4584952,81
2019S009120    ;10;Sant Martí;65;el Clot;180401;Lope de Vega;0233 0235;Dilluns;2019;11;Novembre;25;15;Tarda;No hi ha causa mediata;432823,07;4584816,11
2019S001812    ;10;Sant Martí;65;el Clot;191204;Mallorca;0615 0617;Dijous;2019;3;Març;7;17;Tarda;No hi ha causa mediata;432222,2;4585111,94
2019S000421    ;10;Sant Martí;70;el Besòs i el Maresme;701266;Litoral (Llobregat);560000;Dijous;2019;1;Gener;17;8;Matí;No hi ha causa mediata;435047,6;4584825,9
2019S008610    ;10;Sant Martí;70;el Besòs i el Maresme;701266;Litoral (Llobregat);570000;Dijous;2019;11;Novembre;7;7;Matí;No hi ha causa mediata;434931,96;4584554,15
2019S009241    ;10;Sant Martí;70;el Besòs i el Maresme;701559;Eduard Maristany;0007 0007;Divendres;2019;11;Novembre;29;9;Matí;No hi ha causa mediata;434960,33;4584990,4
2019S004474    ;10;Sant Martí;70;el Besòs i el Maresme;40504;Bermejo;0001 0005;Divendres;2019;6;Juny;7;13;Matí;No hi ha causa mediata;434699,08;4585151,16
2019S008977    ;10;Sant Martí;72;Sant Martí de Provençals;3406;Agricultura;0240 0240;Dimecres;2019;11;Novembre;20;18;Tarda;No hi ha causa mediata;433365,44;4585667,52
2019S004172    ;10;Sant Martí;73;la Verneda i la Pau;318906;Santander;0063 0063;Dimecres;2019;5;Maig;29;19;Tarda;No hi ha causa mediata;433501,25;4586845,07
2019S008856    ;10;Sant Martí;72;Sant Martí de Provençals;15201;Andrade;0198 0198;Divendres;2019;11;Novembre;15;15;Tarda;No hi ha causa mediata;433553,99;4585664,76
2019S000434    ;10;Sant Martí;72;Sant Martí de Provençals;169409;Corts Catalanes;1063 1067;Dijous;2019;1;Gener;17;17;Tarda;No hi ha causa mediata;433448,26;4585425
2019S009578    ;10;Sant Martí;73;la Verneda i la Pau;266405;Prim;0159 0159;Dijous;2019;12;Desembre;12;17;Tarda;No hi ha causa mediata;433653,97;4586136,52
2019S009841    ;10;Sant Martí;73;la Verneda i la Pau;268604;Pont del Treball Digne;0008 0010;Dissabte;2019;12;Desembre;21;6;Matí;No hi ha causa mediata;432986,99;4586156,24
2019S008277    ;10;Sant Martí;73;la Verneda i la Pau;153205;Guipúscoa;0103 0103;Dimecres;2019;10;Octubre;23;6;Matí;No hi ha causa mediata;433366,06;4585856,75
2019S009159    ;10;Sant Martí;73;la Verneda i la Pau;343200;Trajana;0042 0042;Dimecres;2019;11;Novembre;27;8;Matí;No hi ha causa mediata;433501,25;4586845,07
2019S004160    ;10;Sant Martí;73;la Verneda i la Pau;208205;Menorca;0084 0084;Dimecres;2019;5;Maig;29;17;Tarda;No hi ha causa mediata;433180,78;4586046,78
2019S009755    ;10;Sant Martí;72;Sant Martí de Provençals;60807;Cantàbria;0035B0035B;Dimecres;2019;12;Desembre;18;20;Tarda;No hi ha causa mediata;433270,19;4585949,28
2019S003472    ;10;Sant Martí;72;Sant Martí de Provençals;86200;Concili de Trento;0161 0161;Dilluns;2019;5;Maig;6;17;Tarda;No hi ha causa mediata;433271,4;4585573,27
2019S006188    ;10;Sant Martí;72;Sant Martí de Provençals;153205;Guipúscoa;0075 0075;Dissabte;2019;8;Agost;3;0;Nit;Alcoholèmia;433140,29;4585606,03
2019S006212    ;10;Sant Martí;71;Provençals del Poblenou;144601;Diagonal;0102 0104;Diumenge;2019;8;Agost;4;20;Tarda;No hi ha causa mediata;433707,97;4584587,57
2019S009425    ;10;Sant Martí;70;el Besòs i el Maresme;186703;Llull;0404X0404X;Divendres;2019;12;Desembre;6;13;Matí;No hi ha causa mediata;434653,01;4584969,8
2019S008500    ;10;Sant Martí;71;Provençals del Poblenou;322608;Selva de Mar;0064 0066;Dilluns;2019;11;Novembre;4;9;Matí;Calçada en mal estat;433837,21;4584817,81
2019S003941    ;10;Sant Martí;71;Provençals del Poblenou;30409;Bac de Roda;0120 0120;Dimecres;2019;5;Maig;22;9;Matí;No hi ha causa mediata;433453,43;4584641,57
2019S000265    ;10;Sant Martí;70;el Besòs i el Maresme;143609;Josep Pla;0058 0058;Divendres;2019;1;Gener;11;14;Tarda;No hi ha causa mediata;434272,53;4584906,81
2019S007463    ;10;Sant Martí;70;el Besòs i el Maresme;195409;Maresme;0081 0085;Dissabte;2019;9;Setembre;28;14;Tarda;No hi ha causa mediata;434323,97;4585275,71
2019S006504    ;10;Sant Martí;70;el Besòs i el Maresme;266405;Prim;0090 0090;Dilluns;2019;8;Agost;19;11;Matí;No hi ha causa mediata;434368,18;4585448,39
2019S009097    ;10;Sant Martí;70;el Besòs i el Maresme;701414;C-31;20870000;Diumenge;2019;11;Novembre;24;18;Tarda;No hi ha causa mediata;434195,86;4586095,69
2019S005159    ;10;Sant Martí;70;el Besòs i el Maresme;253800;Perpinyà;0031 0031;Diumenge;2019;6;Juny;30;20;Tarda;No hi ha causa mediata;434431,88;4585837,12
2019S003675    ;10;Sant Martí;70;el Besòs i el Maresme;266405;Prim;0092 0092;Dilluns;2019;5;Maig;13;15;Tarda;No hi ha causa mediata;434328,9;4585442,7
2019S004182    ;10;Sant Martí;68;el Poblenou;62609;Icària;0211 0213;Dijous;2019;5;Maig;30;11;Matí;No hi ha causa mediata;433282,49;4583066,51
2019S008387    ;10;Sant Martí;68;el Poblenou;183603;Llacuna;0073X0073X;Dimecres;2019;10;Octubre;30;9;Matí;No hi ha causa mediata;433085,41;4583847,21
2019S002595    ;10;Sant Martí;68;el Poblenou;242906;Pallars;0189 0189;Dimecres;2019;4;Abril;3;12;Matí;No hi ha causa mediata;432986,63;4583756,31
2019S005791    ;10;Sant Martí;68;el Poblenou;700662;Salvador Espriu;0097 0097;Diumenge;2019;7;Juliol;21;18;Tarda;No hi ha causa mediata;433480,65;4582952,41
2019S003652    ;10;Sant Martí;68;el Poblenou;700654;Litoral;0045 0049;Diumenge;2019;5;Maig;12;13;Matí;No hi ha causa mediata;433592,77;4582860,32
2019S008861    ;10;Sant Martí;68;el Poblenou;700654;Litoral;0045 0049;Divendres;2019;11;Novembre;15;21;Tarda;No hi ha causa mediata;433600,12;4582986,31
2019S001748    ;10;Sant Martí;68;el Poblenou;75702;Carmen Amaya;0004 0006;Dimarts;2019;3;Març;5;20;Tarda;No hi ha causa mediata;433472,87;4583069,04
2019S006735    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20830000;Divendres;2019;8;Agost;30;13;Matí;No hi ha causa mediata;433942,83;4585841,27
2019S009421    ;10;Sant Martí;71;Provençals del Poblenou;144601;Diagonal;0152 0152;Divendres;2019;12;Desembre;6;8;Matí;No hi ha causa mediata;433090,05;4584419,2
2019S000290    ;10;Sant Martí;71;Provençals del Poblenou;144601;Diagonal;0152 0152;Dissabte;2019;1;Gener;12;16;Tarda;No hi ha causa mediata;433090,05;4584419,2
2019S004018    ;10;Sant Martí;71;Provençals del Poblenou;253902;Perú;0044X0044X;Divendres;2019;5;Maig;24;15;Tarda;No hi ha causa mediata;432709,25;4584421,07
2019S001587    ;10;Sant Martí;71;Provençals del Poblenou;200600;Marroc;0004X0004X;Dijous;2019;2;Febrer;28;1;Nit;No hi ha causa mediata;432977,97;4584291,89
2019S007438    ;10;Sant Martí;71;Provençals del Poblenou;169409;Corts Catalanes;1108 1112;Dijous;2019;9;Setembre;26;21;Tarda;No hi ha causa mediata;433580,94;4585460,09
2019S004837    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20700000;Dijous;2019;6;Juny;20;11;Matí;No hi ha causa mediata;432986,83;4584903,52
2019S007596    ;10;Sant Martí;71;Provençals del Poblenou;200600;Marroc;0083B0083B;Dijous;2019;10;Octubre;3;9;Matí;No hi ha causa mediata;433375,14;4584699,57
2019S007999    ;10;Sant Martí;71;Provençals del Poblenou;253902;Perú;0173 0173;Dimarts;2019;10;Octubre;15;22;Nit;Calçada en mal estat;433186,49;4584891,95
2019S009232    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20760000;Divendres;2019;11;Novembre;29;8;Matí;No hi ha causa mediata;433509,21;4585341,22
2019S009057    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20790000;Divendres;2019;11;Novembre;22;20;Tarda;No hi ha causa mediata;433723,92;4585600,72
2019S001749    ;10;Sant Martí;71;Provençals del Poblenou;322608;Selva de Mar;0167S0167S;Dimarts;2019;3;Març;5;19;Tarda;No hi ha causa mediata;433372,35;4585277,86
2019S000283    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20740000;Dissabte;2019;1;Gener;12;13;Matí;No hi ha causa mediata;433265,69;4585247,23
2019S010013    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20750000;Diumenge;2019;12;Desembre;29;18;Tarda;No hi ha causa mediata;433372,35;4585277,86
2019S008193    ;10;Sant Martí;71;Provençals del Poblenou;143609;Josep Pla;0180X0180X;Dissabte;2019;10;Octubre;5;19;Tarda;No hi ha causa mediata;433757,59;4585457,29
2019S002744    ;10;Sant Martí;71;Provençals del Poblenou;700700;Espronceda;0001 0001;Dilluns;2019;4;Abril;8;8;Matí;No hi ha causa mediata;433092,71;4584796,53
2019S000683    ;10;Sant Martí;71;Provençals del Poblenou;30409;Bac de Roda;0119X0119X;Divendres;2019;1;Gener;25;13;Matí;No hi ha causa mediata;433417,82;4584654,75
2019S005970    ;10;Sant Martí;71;Provençals del Poblenou;42306;Bilbao;0143X0143X;Dissabte;2019;7;Juliol;27;18;Tarda;No hi ha causa mediata;433090,05;4584419,2
2019S001567    ;10;Sant Martí;68;el Poblenou;30409;Bac de Roda;0093 0093;Dimecres;2019;2;Febrer;27;13;Matí;No hi ha causa mediata;433654,81;4584414,2
2019S006745    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;144601;Diagonal;0034 0034;Divendres;2019;8;Agost;30;20;Tarda;No hi ha causa mediata;434277,49;4584808,51
2019S004163    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;110009;Ramon Turró;0314 0314;Dimecres;2019;5;Maig;29;17;Tarda;No hi ha causa mediata;434031,2;4584218,3
2019S007628    ;10;Sant Martí;68;el Poblenou;249304;Pere IV;0241X0241X;Dijous;2019;10;Octubre;3;20;Tarda;No hi ha causa mediata;433283,94;4584407,74
2019S007780    ;10;Sant Martí;68;el Poblenou;30409;Bac de Roda;0085 0087;Dimarts;2019;10;Octubre;8;18;Tarda;No hi ha causa mediata;433688,2;4584357,62
2019S000131    ;10;Sant Martí;68;el Poblenou;14209;Amistat;0035 0035;Diumenge;2019;1;Gener;6;14;Tarda;No hi ha causa mediata;433738,58;4583733,68
2019S009631    ;10;Sant Martí;68;el Poblenou;42306;Bilbao;0003 0003;Dissabte;2019;12;Desembre;14;13;Matí;No hi ha causa mediata;433751,27;4583740,93
2019S006117    ;10;Sant Martí;68;el Poblenou;110009;Ramon Turró;0181 0181;Dijous;2019;8;Agost;1;9;Matí;No hi ha causa mediata;433407,76;4583618,71
2019S009305    ;10;Sant Martí;68;el Poblenou;17579;Antic de València;0092 0092;Dilluns;2019;12;Desembre;2;13;Matí;No hi ha causa mediata;433490,84;4584389,07
2019S006356    ;10;Sant Martí;68;el Poblenou;701265;Litoral (Besòs);760000;Dissabte;2019;8;Agost;10;23;Nit;Alcoholèmia;433557,81;4582963,81
2019S006720    ;10;Sant Martí;68;el Poblenou;701265;Litoral (Besòs);760000;Divendres;2019;8;Agost;30;6;Matí;Alcoholèmia;433600,12;4582986,31
2019S004261    ;10;Sant Martí;68;el Poblenou;701266;Litoral (Llobregat);710000;Divendres;2019;5;Maig;31;16;Tarda;No hi ha causa mediata;433903,96;4583303,23
2019S007722    ;10;Sant Martí;68;el Poblenou;701266;Litoral (Llobregat);740000;Dilluns;2019;10;Octubre;7;8;Matí;No hi ha causa mediata;433827,82;4583265,73
2019S005330    ;10;Sant Martí;68;el Poblenou;701266;Litoral (Llobregat);790000;Divendres;2019;7;Juliol;5;17;Tarda;No hi ha causa mediata;433443,3;4582903,44
2019S005165    ;10;Sant Martí;68;el Poblenou;701266;Litoral (Llobregat);0023S0000;Dilluns;2019;7;Juliol;1;9;Matí;No hi ha causa mediata;433762,35;4583188,31
2019S006399    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;197302;Marina;0079 0079;Dimarts;2019;8;Agost;13;11;Matí;No hi ha causa mediata;432301,89;4582921,06
2019S008383    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;197302;Marina;0079 0079;Dimecres;2019;10;Octubre;30;7;Matí;No hi ha causa mediata;432301,89;4582921,06
2019S002157    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;171400;Joan d'Àustria;0105 0107;Dilluns;2019;3;Març;18;16;Tarda;No hi ha causa mediata;432222,53;4583203,26
2019S005013    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;197302;Marina;0097 0097;Dimecres;2019;6;Juny;26;20;Tarda;No hi ha causa mediata;432207,28;4583013,7
2019S003534    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;197302;Marina;0102 0102;Dimecres;2019;5;Maig;8;11;Matí;No hi ha causa mediata;432207,28;4583013,7
2019S009335    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;243206;Pamplona;0104 0104;Dimarts;2019;12;Desembre;3;13;Matí;No hi ha causa mediata;432322,99;4583483,09
2019S002727    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;243206;Pamplona;0107 0113;Diumenge;2019;4;Abril;7;12;Matí;No hi ha causa mediata;432351,55;4583442,66
2019S009034    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;76807;Sardenya;0033 0035;Divendres;2019;11;Novembre;22;9;Matí;No hi ha causa mediata;432371,49;4582680,73
2019S004320    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;209900;Meridiana;0015 0017;Dilluns;2019;6;Juny;3;7;Matí;No hi ha causa mediata;432116,2;4582922,61
2019S003399    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;197302;Marina;0074 0074;Divendres;2019;5;Maig;3;15;Tarda;No hi ha causa mediata;432395,73;4582825,01
2019S001409    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;11200;Almogàvers;0004 0004;Divendres;2019;2;Febrer;22;7;Matí;No hi ha causa mediata;431736,83;4582736,66
2019S004981    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;330107;Tànger;0046 0046;Dimarts;2019;6;Juny;25;19;Tarda;No hi ha causa mediata;432378,12;4583707,47
2019S008421    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;330107;Tànger;0052 0054;Dijous;2019;10;Octubre;31;10;Matí;No hi ha causa mediata;432420,59;4583762,84
2019S009151    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;700654;Litoral;0073 0073;Dimarts;2019;11;Novembre;26;19;Tarda;No hi ha causa mediata;434020,31;4583616,44
2019S004587    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;144601;Diagonal;0001 0001;Dimarts;2019;6;Juny;11;19;Tarda;No hi ha causa mediata;434783,31;4584879,64
2019S006922    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;700892;Garcia Fària;0014S0014S;Divendres;2019;9;Setembre;6;17;Tarda;No hi ha causa mediata;434385,74;4583964,78
2019S004027    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;700892;Garcia Fària;0099X0099X;Divendres;2019;5;Maig;24;20;Tarda;No hi ha causa mediata;434902,4;4584670,66
2019S006807    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;701265;Litoral (Besòs);620000;Dilluns;2019;9;Setembre;2;18;Tarda;No hi ha causa mediata;434599,95;4584179,69
2019S004339    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;29206;Àvila;0160 0160;Dilluns;2019;6;Juny;3;19;Tarda;No hi ha causa mediata;432328,1;4583858,49
2019S009047    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;701265;Litoral (Besòs);650000;Divendres;2019;11;Novembre;22;15;Tarda;No hi ha causa mediata;434385,74;4583964,78
2019S005191    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;701266;Litoral (Llobregat);650000;Dilluns;2019;7;Juliol;1;21;Tarda;No hi ha causa mediata;434385,74;4583964,78
2019S000188    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;701278;Taulat;0262X0262X;Dimecres;2019;1;Gener;9;14;Tarda;No hi ha causa mediata;434611,87;4584583,08
2019S001272    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;183603;Llacuna;0149U0149U;Dissabte;2019;2;Febrer;16;20;Tarda;Calçada en mal estat;432614,76;4584328,9
2019S005434    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;183603;Llacuna;0151 0155;Dimarts;2019;7;Juliol;9;15;Tarda;No hi ha causa mediata;432614,76;4584328,9
2019S005096    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;701266;Litoral (Llobregat);700000;Divendres;2019;6;Juny;28;21;Tarda;No hi ha causa mediata;434020,31;4583616,44
2019S004588    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;701278;Taulat;0281X0281X;Dimarts;2019;6;Juny;11;23;Nit;No hi ha causa mediata;434413,08;4584348,97
2019S009849    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;322608;Selva de Mar;0001 0001;Dissabte;2019;12;Desembre;21;15;Tarda;No hi ha causa mediata;434475,69;4584153,16
2019S008382    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;322608;Selva de Mar;0009 0009;Dimecres;2019;10;Octubre;30;7;Matí;No hi ha causa mediata;434338,63;4584291,82
2019S001870    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;30409;Bac de Roda;0001X0001X;Dissabte;2019;3;Març;9;20;Tarda;No hi ha causa mediata;434185,03;4583867,82
2019S009468    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;30409;Bac de Roda;0001X0001X;Dilluns;2019;12;Desembre;9;11;Matí;No hi ha causa mediata;434185,03;4583867,82
2019S004290    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;30409;Bac de Roda;0003X0003X;Dissabte;2019;6;Juny;1;10;Matí;No hi ha causa mediata;434152,97;4583877,72
2019S006695    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;144601;Diagonal;0280X0280X;Dimecres;2019;8;Agost;28;18;Tarda;No hi ha causa mediata;432278,76;4584102,02
2019S006855    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;146902;Glòries Catalanes;0036 0036;Dimecres;2019;9;Setembre;4;10;Matí;No hi ha causa mediata;432226,2;4584005,27
2019S003351    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;146902;Glòries Catalanes;0036 0036;Dijous;2019;5;Maig;2;0;Nit;No hi ha causa mediata;432042;4583976,74
