Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal;Descripcio_dia_setmana;NK_ Any;Mes_ any;Nom_mes;Dia_mes;Descripcio_torn;Hora_dia;Descripcio_causa_vianant;Desc_Tipus_vehicle_implicat;Descripcio_sexe;Edat;Descripcio_tipus_persona;Descripcio_Lloc_atropellament_vianant;Descripcio_Motiu_desplaçament_vianant;Descripcio_Motiu_desplaçament_conductor;Descripcio_victimitzacio;Coordenada_UTM_X;Coordenada_UTM_Y
2017S005151    ;2;Eixample;10;Sant Antoni;169409;Corts Catalanes;0426 0426;Dilluns;2017;6;Juny;12;Tarda;18;No és causa del  vianant;Motocicleta;Home;44;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429268,68;4581221,22
2017S005151    ;2;Eixample;10;Sant Antoni;169409;Corts Catalanes;0426 0426;Dilluns;2017;6;Juny;12;Tarda;18;No és causa del  vianant;Motocicleta;Home;48;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429268,68;4581221,22
2017S005152    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161407;Indústria;0317 0317;Dilluns;2017;6;Juny;12;Tarda;15;Altres;Autobús;Desconegut;84;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431894,47;4585568,41
2017S005153    ;8;Nou Barris;50;les Roquetes;341409;Torres;0035 0039;Dilluns;2017;6;Juny;12;Tarda;18;Creuar per fora pas de vianants;Turisme;Dona;65;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431289,29;4588895,56
2017S005154    ;9;Sant Andreu;59;el Bon Pastor;123306;Ferran Junoy;0003 0003;Dilluns;2017;6;Juny;12;Tarda;18;No és causa del  vianant;Motocicleta;Home;58;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;432808,83;4587750,02
2017S005155    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;18505;Aragó;0128 0128;Dilluns;2017;6;Juny;12;Matí;13;No és causa del  vianant;Motocicleta;Dona;40;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;429481,34;4582038,88
2017S005156    ;5;Sarrià-Sant Gervasi;23;Sarrià;701267;Dalt (Besòs);770000;Dilluns;2017;6;Juny;12;Tarda;15;No és causa del  vianant;Turisme;Dona;42;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;426562,59;4584402,72
2017S005157    ;10;Sant Martí;72;Sant Martí de Provençals;30409;Bac de Roda;0161 0161;Dilluns;2017;6;Juny;12;Tarda;21;No és causa del  vianant;Bicicleta;Home;21;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;433018,94;4585040,87
2017S005158    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;701267;Dalt (Besòs);800000;Dilluns;2017;6;Juny;12;Tarda;18;No és causa del  vianant;Turisme;Home;40;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;426771,17;4584613,55
2017S005159    ;5;Sarrià-Sant Gervasi;23;Sarrià;46704;Borràs;0006 0006;Dilluns;2017;6;Juny;12;Tarda;19;No és causa del  vianant;Motocicleta;Home;19;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;426283,69;4584202,25
2017S005160    ;6;Gràcia;31;la Vila de Gràcia;90502;Còrsega;0427 0427;Dilluns;2017;6;Juny;12;Tarda;14;No és causa del  vianant;Motocicleta;Home;24;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;430290,61;4583801,29
2017S005162    ;3;Sants-Montjuïc;18;Sants;98005;Daoíz i Velarde;0001 0001;Dimarts;2017;6;Juny;13;Matí;7;No és causa del  vianant;Motocicleta;Desconegut;30;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;427656,12;4580881,4
2017S005162    ;3;Sants-Montjuïc;18;Sants;98005;Daoíz i Velarde;0001 0001;Dimarts;2017;6;Juny;13;Matí;7;No és causa del  vianant;Motocicleta;Home;31;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;427656,12;4580881,4
2017S005163    ;2;Eixample;7;la Dreta de l'Eixample;31300;Bailèn;0155 0159;Dimarts;2017;6;Juny;13;Matí;7;Creuar per fora pas de vianants;Motocicleta;Home;45;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430380,49;4583729,61
2017S005164    ;3;Sants-Montjuïc;18;Sants;312400;Sants;0051 0053;Dimarts;2017;6;Juny;13;Matí;8;No és causa del  vianant;Ciclomotor;Dona;25;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;428015,32;4580977
2017S005165    ;4;Les Corts;19;les Corts;278302;Reina Maria Cristina;9997 9997;Dimarts;2017;6;Juny;13;Matí;8;No és causa del  vianant;Motocicleta;Home;44;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;427178,74;4582432,92
2017S005166    ;6;Gràcia;31;la Vila de Gràcia;344000;Dalt;0036 0036;Dimarts;2017;6;Juny;13;Matí;9;No és causa del  vianant;Ciclomotor;Home;50;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;429350,47;4584692,09
2017S005166    ;6;Gràcia;31;la Vila de Gràcia;344000;Dalt;0036 0036;Dimarts;2017;6;Juny;13;Matí;9;No és causa del  vianant;Motocicleta;Home;39;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;429350,47;4584692,09
2017S005167    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;23403;Aribau;0173 0173;Dimarts;2017;6;Juny;13;Matí;10;No és causa del  vianant;Motocicleta;Home;22;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429220,54;4583004,67
2017S005169    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0823 0823;Dimarts;2017;6;Juny;13;Matí;9;No és causa del  vianant;Turisme;Home;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;432229,7;4584197,87
2017S005170    ;2;Eixample;9;la Nova Esquerra de l'Eixample;245802;París;0050 0050;Dimarts;2017;6;Juny;13;Matí;9;No és causa del  vianant;Motocicleta;Home;35;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;428494,72;4582195,29
2017S005171    ;7;Horta-Guinardó;39;Sant Genís dels Agudells;148409;Sant Cugat;0066E0066E;Dimarts;2017;6;Juny;13;Matí;9;No és causa del  vianant;Motocicleta;Dona;30;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;428041,82;4586071,02
2017S005171    ;7;Horta-Guinardó;39;Sant Genís dels Agudells;148409;Sant Cugat;0066E0066E;Dimarts;2017;6;Juny;13;Matí;9;No és causa del  vianant;Motocicleta;Home;31;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;428041,82;4586071,02
2017S005172    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;223606;Muntaner;0493 0493;Dimarts;2017;6;Juny;13;Matí;9;No és causa del  vianant;Motocicleta;Dona;34;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;428013,68;4584044,05
2017S005173    ;7;Horta-Guinardó;33;el Baix Guinardó;332306;Taxdirt;0053 0053;Dimarts;2017;6;Juny;13;Matí;12;No és causa del  vianant;Motocicleta;Home;34;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;430476,24;4584792,64
2017S005173    ;7;Horta-Guinardó;33;el Baix Guinardó;332306;Taxdirt;0053 0053;Dimarts;2017;6;Juny;13;Matí;12;No és causa del  vianant;Turisme;Home;32;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;430476,24;4584792,64
2017S005174    ;2;Eixample;7;la Dreta de l'Eixample;148307;Gràcia;0030 0030;Dimarts;2017;6;Juny;13;Matí;9;No és causa del  vianant;Motocicleta;Home;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430500,39;4582637,68
2017S005176    ;10;Sant Martí;73;la Verneda i la Pau;69700;Ca n'Oliva;0111X0111X;Dimarts;2017;6;Juny;13;Tarda;14;No és causa del  vianant;Motocicleta;Dona;45;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;433364,56;4586605,67
2017S005177    ;2;Eixample;10;Sant Antoni;296701;Sant Antoni Abat;0001B0001B;Dilluns;2017;6;Juny;12;Tarda;17;No és causa del  vianant;Furgoneta;Dona;84;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;429946,9;4581457,36
2017S005178    ;7;Horta-Guinardó;33;el Baix Guinardó;178308;Lepant;0357 0357;Dimarts;2017;6;Juny;13;Matí;13;No és causa del  vianant;Motocicleta;Home;22;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430782,58;4584672,47
2017S005179    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó;0314 0314;Dimarts;2017;6;Juny;13;Tarda;14;No és causa del  vianant;Motocicleta;Home;26;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430628,32;4583156,05
2017S005180    ;2;Eixample;9;la Nova Esquerra de l'Eixample;100800;Diputació;0119 0121;Dimarts;2017;6;Juny;6;Tarda;16;No és causa del  vianant;Motocicleta;Dona;29;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429566,14;4581778,36
2017S005180    ;2;Eixample;9;la Nova Esquerra de l'Eixample;100800;Diputació;0119 0121;Dimarts;2017;6;Juny;6;Tarda;16;No és causa del  vianant;Motocicleta;Home;57;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429566,14;4581778,36
2017S005181    ;2;Eixample;7;la Dreta de l'Eixample;145003;Girona;0109 0109;Dimarts;2017;6;Juny;13;Tarda;16;No és causa del  vianant;Motocicleta;Dona;37;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430568,48;4583345,77
2017S005182    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;369408;Zona Franca;0053 0059;Dimarts;2017;6;Juny;13;Tarda;17;No és causa del  vianant;Turisme;Home;73;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;428398,77;4578658,88
2017S005183    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;79306;Circumval·lació;0025 0025;Dilluns;2017;6;Juny;12;Tarda;19;No és causa del  vianant;Bicicleta;Home;39;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;432566,71;4582245,4
2017S005183    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;79306;Circumval·lació;0025 0025;Dilluns;2017;6;Juny;12;Tarda;19;No és causa del  vianant;Bicicleta;Home;41;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;432566,71;4582245,4
2017S005184    ;3;Sants-Montjuïc;16;la Bordeta;244901;Parcerisa;0050 0050;Dimarts;2017;6;Juny;13;Tarda;18;No és causa del  vianant;Bicicleta;Dona;29;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;427799,55;4579897,56
2017S005185    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;139805;Ganduxer;0068 0068;Dimarts;2017;6;Juny;13;Tarda;20;No és causa del  vianant;Ciclomotor;Home;30;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;427808,46;4583509,56
2017S005187    ;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;0612 0614;Dimarts;2017;6;Juny;13;Tarda;18;No és causa del  vianant;Motocicleta;Home;27;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430385,21;4582320,61
2017S005188    ;2;Eixample;7;la Dreta de l'Eixample;144601;Diagonal;0403 0403;Dimarts;2017;6;Juny;13;Tarda;20;No és causa del  vianant;Bicicleta;Dona;26;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429567,21;4583209,13
2017S005188    ;2;Eixample;7;la Dreta de l'Eixample;144601;Diagonal;0403 0403;Dimarts;2017;6;Juny;13;Tarda;20;No és causa del  vianant;Bicicleta;Dona;37;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429567,21;4583209,13
2017S005189    ;4;Les Corts;20;la Maternitat i Sant Ramon;65200;Cardenal Reig;0048 0048;Dimarts;2017;6;Juny;13;Tarda;19;No és causa del  vianant;Motocicleta;Desconegut;44;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;426431,64;4581409,1
2017S005189    ;4;Les Corts;20;la Maternitat i Sant Ramon;65200;Cardenal Reig;0048 0048;Dimarts;2017;6;Juny;13;Tarda;19;No és causa del  vianant;Motocicleta;Home;29;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;426431,64;4581409,1
2017S005190    ;3;Sants-Montjuïc;11;el Poble-sec;114000;Espanya;9999 9999;Dimarts;2017;6;Juny;13;Tarda;18;No és causa del  vianant;Motocicleta;Home;29;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;428940,68;4580908,62
2017S005190    ;3;Sants-Montjuïc;11;el Poble-sec;114000;Espanya;9999 9999;Dimarts;2017;6;Juny;13;Tarda;18;No és causa del  vianant;Turisme;Dona;26;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;428940,68;4580908,62
2017S005191    ;6;Gràcia;30;la Salut;366002;Mare de Déu de la Salut;0057 0057;Dimarts;2017;6;Juny;13;Tarda;18;No és causa del  vianant;Ciclomotor;Home;19;Conductor;Desconegut;Desconegut;Desconegut;Ferit greu: hospitalització superior a 24h;429667,72;4585005,41
2017S005193    ;4;Les Corts;19;les Corts;144601;Diagonal;0565X0565X;Dimarts;2017;6;Juny;13;Tarda;18;No és causa del  vianant;Motocicleta;Dona;15;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;427744,91;4582602,46
2017S005193    ;4;Les Corts;19;les Corts;144601;Diagonal;0565X0565X;Dimarts;2017;6;Juny;13;Tarda;18;No és causa del  vianant;Motocicleta;Dona;41;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;427744,91;4582602,46
2017S005194    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;186703;Llull;0051 0055;Dimarts;2017;6;Juny;13;Tarda;21;No és causa del  vianant;Motocicleta;Home;35;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;432565,15;4583005,71
2017S005195    ;2;Eixample;7;la Dreta de l'Eixample;144601;Diagonal;0390 0390;Dimarts;2017;6;Juny;13;Nit;22;No és causa del  vianant;Motocicleta;Dona;20;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430563,44;4583583,6
2017S005195    ;2;Eixample;7;la Dreta de l'Eixample;144601;Diagonal;0390 0390;Dimarts;2017;6;Juny;13;Nit;22;No és causa del  vianant;Motocicleta;Home;22;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430563,44;4583583,6
2017S005196    ;8;Nou Barris;45;Porta;356905;Verdum;0022 0024;Dimarts;2017;6;Juny;13;Tarda;18;No és causa del  vianant;Motocicleta;Home;42;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431087,92;4587841,52
2017S005197    ;7;Horta-Guinardó;40;Montbau;701267;Dalt (Besòs);1120000;Dimarts;2017;6;Juny;13;Tarda;18;No és causa del  vianant;Turisme;Dona;24;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;428610,53;4587028,48
2017S005199    ;2;Eixample;5;el Fort Pienc;197302;Marina;0111 0111;Dimarts;2017;6;Juny;13;Tarda;20;No és causa del  vianant;Bicicleta;Home;29;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;432020,49;4583188,19
2017S005199    ;2;Eixample;5;el Fort Pienc;197302;Marina;0111 0111;Dimarts;2017;6;Juny;13;Tarda;20;No és causa del  vianant;Motocicleta;Home;39;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;432020,49;4583188,19
2017S005200    ;6;Gràcia;31;la Vila de Gràcia;90502;Còrsega;0321 0321;Dimecres;2017;6;Juny;14;Matí;6;No és causa del  vianant;Motocicleta;Home;40;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429854,46;4583372,76
2017S005202    ;2;Eixample;5;el Fort Pienc;9209;Alí Bei;0051 0053;Dimecres;2017;6;Juny;14;Matí;10;No és causa del  vianant;Motocicleta;Dona;69;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431560,62;4582947,69
2017S005203    ;2;Eixample;6;la Sagrada Família;197302;Marina;0235 0235;Dimecres;2017;6;Juny;14;Matí;9;No és causa del  vianant;Motocicleta;Home;46;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431286,65;4583973,74
2017S005205    ;2;Eixample;5;el Fort Pienc;335100;Tetuan;0036 0037;Dimecres;2017;6;Juny;14;Matí;10;No és causa del  vianant;Motocicleta;Home;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431246,29;4583152,89
2017S005207    ;2;Eixample;7;la Dreta de l'Eixample;148307;Gràcia;0035 0035;Dimecres;2017;6;Juny;14;Matí;12;No és causa del  vianant;Motocicleta;Dona;25;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430325,6;4582734,61
2017S005207    ;2;Eixample;7;la Dreta de l'Eixample;148307;Gràcia;0035 0035;Dimecres;2017;6;Juny;14;Matí;12;No és causa del  vianant;Motocicleta;Dona;29;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430325,6;4582734,61
2017S005208    ;8;Nou Barris;52;la Prosperitat;120807;Favència;0370X0370X;Dimecres;2017;6;Juny;14;Matí;12;No és causa del  vianant;Turisme;Dona;20;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431784,01;4588822,29
2017S005208    ;8;Nou Barris;52;la Prosperitat;120807;Favència;0370X0370X;Dimecres;2017;6;Juny;14;Matí;12;No és causa del  vianant;Turisme;Dona;32;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431784,01;4588822,29
2017S005208    ;8;Nou Barris;52;la Prosperitat;120807;Favència;0370X0370X;Dimecres;2017;6;Juny;14;Matí;12;No és causa del  vianant;Turisme;Dona;35;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431784,01;4588822,29
2017S005209    ;6;Gràcia;31;la Vila de Gràcia;144601;Diagonal;0446 0448;Dimecres;2017;6;Juny;14;Matí;13;No és causa del  vianant;Turisme;Desconegut;30;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;429758,73;4583325,46
2017S005210    ;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;217909;Mont d'Orsà;0062 0066;Dimecres;2017;6;Juny;14;Tarda;14;No és causa del  vianant;Turisme;Dona;62;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;425002,79;4584620,05
2017S005210    ;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;217909;Mont d'Orsà;0062 0066;Dimecres;2017;6;Juny;14;Tarda;14;No és causa del  vianant;Turisme;Home;63;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;425002,79;4584620,05
2017S005212    ;2;Eixample;7;la Dreta de l'Eixample;148307;Gràcia;0035 0035;Dimecres;2017;6;Juny;14;Matí;13;No és causa del  vianant;Motocicleta;Desconegut;50;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;430325,6;4582734,61
2017S005213    ;1;Ciutat Vella;3;la Barceloneta;701266;Litoral (Llobregat);990000;Dimecres;2017;6;Juny;14;Tarda;15;Desobeir el senyal del semàfor;Motocicleta;Desconegut;23;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431935,15;4581644,36
2017S005213    ;1;Ciutat Vella;3;la Barceloneta;701266;Litoral (Llobregat);990000;Dimecres;2017;6;Juny;14;Tarda;15;Desobeir el senyal del semàfor;Motocicleta;Dona;24;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431935,15;4581644,36
2017S005214    ;2;Eixample;9;la Nova Esquerra de l'Eixample;227800;Nicaragua;0006 0006;Dimecres;2017;6;Juny;14;Tarda;14;No és causa del  vianant;Ciclomotor;Home;43;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;428525,34;4581642,61
2017S005215    ;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;90502;Còrsega;0436 0436;Dimecres;2017;6;Juny;14;Tarda;14;No és causa del  vianant;Ciclomotor;Home;20;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430446,97;4583913,67
2017S005216    ;9;Sant Andreu;61;la Sagrera;121402;Felip II;0006 0006;Dimecres;2017;6;Juny;14;Tarda;16;No és causa del  vianant;Ciclomotor;Home;48;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;432564,66;4585531,94
2017S005217    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;197302;Marina;0082 0088;Dimecres;2017;6;Juny;14;Tarda;18;No és causa del  vianant;Motocicleta;Dona;31;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;432298,46;4582960,02
2017S005218    ;3;Sants-Montjuïc;18;Sants;51001;Bonaventura Pollés;0021 0021;Dimecres;2017;6;Juny;14;Tarda;19;Transitar a peu per la calçada;Motocicleta;Home;3;Vianant;Desconegut;Desconegut;Desconegut;Ferit greu: hospitalització superior a 24h;427569,2;4580566,87
2017S005220    ;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0521 0521;Dimecres;2017;6;Juny;14;Tarda;19;No és causa del  vianant;Motocicleta;Dona;33;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;429697,48;4581720,28
2017S005221    ;2;Eixample;7;la Dreta de l'Eixample;89004;Consell de Cent;0290 0290;Dimecres;2017;6;Juny;14;Tarda;20;Creuar per fora pas de vianants;Furgoneta;Dona;62;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430204,28;4582560,94
2017S005222    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;350308;València;0130 0130;Dimecres;2017;6;Juny;14;Tarda;19;No és causa del  vianant;Motocicleta;Dona;50;Conductor;Desconegut;Desconegut;Desconegut;Ferit greu: hospitalització superior a 24h;429376,25;4582122,78
2017S005223    ;1;Ciutat Vella;2;el Barri Gòtic;74404;Catalunya;0016B0016B;Dimecres;2017;6;Juny;14;Tarda;21;No és causa del  vianant;Motocicleta;Home;48;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430840,05;4582248,15
2017S005223    ;1;Ciutat Vella;2;el Barri Gòtic;74404;Catalunya;0016B0016B;Dimecres;2017;6;Juny;14;Tarda;21;No és causa del  vianant;Motocicleta;Home;73;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430840,05;4582248,15
2017S005224    ;2;Eixample;7;la Dreta de l'Eixample;74506;Catalunya;0061 0061;Dimecres;2017;6;Juny;14;Nit;23;No és causa del  vianant;Motocicleta;Dona;23;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430167,47;4582679,88
2017S005225    ;8;Nou Barris;48;la Guineueta;276103;Isard;0014 0014;Dijous;2017;6;Juny;15;Nit;1;No és causa del  vianant;Ciclomotor;Dona;32;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;430814,45;4588142,53
2017S005226    ;9;Sant Andreu;60;Sant Andreu;209900;Meridiana;0444 0448;Dijous;2017;6;Juny;15;Nit;5;No és causa del  vianant;Motocicleta;Home;40;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431902,54;4587438,4
2017S005227    ;8;Nou Barris;45;Porta;190700;Malgrat;0079 0079;Dijous;2017;6;Juny;15;Matí;7;No és causa del  vianant;Turisme;Home;40;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431569;4587173,54
2017S005229    ;8;Nou Barris;52;la Prosperitat;120807;Favència;0352X0352X;Dijous;2017;6;Juny;15;Nit;5;No és causa del  vianant;Turisme;Home;46;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431673,89;4588798,88
2017S005230    ;4;Les Corts;19;les Corts;343903;Corts;0225 0225;Dijous;2017;6;Juny;15;Matí;8;No és causa del  vianant;Motocicleta;Dona;51;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;427392,27;4581970,01
2017S005231    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;183603;Llacuna;0129 0129;Dijous;2017;6;Juny;15;Matí;9;No és causa del  vianant;Motocicleta;Home;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;432732,51;4584192,86
2017S005232    ;2;Eixample;6;la Sagrada Família;268003;Provença;0445 0445;Dijous;2017;6;Juny;15;Matí;10;No és causa del  vianant;Motocicleta;Home;31;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431118,91;4584234,67
2017S005233    ;2;Eixample;6;la Sagrada Família;90502;Còrsega;0597 0597;Dijous;2017;6;Juny;15;Matí;11;No és causa del  vianant;Motocicleta;Home;47;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;431059,84;4584555,98
2017S005234    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;113007;Escoles Pies;0014 0014;Dijous;2017;6;Juny;15;Matí;10;No és causa del  vianant;Ciclomotor;Dona;30;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu: Hospitalització fins a 24h;427822,54;4583280,23
