Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;NK_Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_mediata;Coordenada_UTM_X;Coordenada_UTM_Y
2014S006403;10;Sant Mart°;65;el Clot;18505;Arag¢;0560 0560;Divendres;2014;9;Setembre;5;13;Mat°;No hi ha causa mediata;431964,93;4584467,51
2014S006082;10;Sant Mart°;65;el Clot;191204;Mallorca;0628 0630;Dijous;2014;8;Agost;21;13;Mat°;No hi ha causa mediata;432211,14;4585084,11
2014S006170;10;Sant Mart°;65;el Clot;209900;Meridiana;0188 0188;Dimecres;2014;8;Agost;27;8;Mat°;No hi ha causa mediata;432163,61;4585113,98
2014S002908;10;Sant Mart°;65;el Clot;209900;Meridiana;0198 0198;Dissabte;2014;4;Abril;19;19;Tarda;No hi ha causa mediata;432171,99;4585230,06
2014S004270;10;Sant Mart°;65;el Clot;209900;Meridiana;0198 0198;Dimarts;2014;6;Juny;10;19;Tarda;No hi ha causa mediata;432171,99;4585230,06
2014S007601;10;Sant Mart°;65;el Clot;42306;Bilbao;0196 0198;Dilluns;2014;10;Octubre;20;18;Tarda;No hi ha causa mediata;432649,51;4584879,18
2014S006194;10;Sant Mart°;65;el Clot;86200;Concili de Trento;0036 0040;Dijous;2014;8;Agost;28;8;Mat°;No hi ha causa mediata;432626,45;4584929,46
2014S003980;10;Sant Mart°;65;el Clot;81603;Clot;0130 0142;Divendres;2014;5;Maig;30;12;Mat°;No hi ha causa mediata;432338,53;4584813,69
2014S007323;10;Sant Mart°;65;el Clot;53007;Cabanyal;0003 0003;Dissabte;2014;10;Octubre;11;14;Tarda;No hi ha causa mediata;432339,21;4584548,31
2014S004246;10;Sant Mart°;65;el Clot;86200;Concili de Trento;0041 0045;Dimarts;2014;6;Juny;10;13;Mat°;No hi ha causa mediata;432748;4585079,54
2014S006100;10;Sant Mart°;65;el Clot;153205;Guip£scoa;0002 0002;Divendres;2014;8;Agost;22;8;Mat°;No hi ha causa mediata;432633,75;4585111,31
2014S000705;10;Sant Mart°;64;el Camp de l'Arpa del Clot;209900;Meridiana;0155 0155;Dijous;2014;1;Gener;30;0;Nit;Alcoholämia;432102,16;4585030,3
2014S002559;10;Sant Mart°;73;la Verneda i la Pau;701046;Fernando de los R°os;0006 0006;Diumenge;2014;4;Abril;6;17;Tarda;No hi ha causa mediata;433968,75;4586338,12
2014S004618;10;Sant Mart°;70;el Besïs i el Maresme;701265;Litoral (Besïs);570000;Diumenge;2014;6;Juny;22;6;Mat°;No hi ha causa mediata;434943,27;4584545,41
2014S006263;10;Sant Mart°;70;el Besïs i el Maresme;701265;Litoral (Besïs);580000;Dissabte;2014;8;Agost;30;20;Tarda;No hi ha causa mediata;434882,87;4584464,92
2014S007353;10;Sant Mart°;73;la Verneda i la Pau;343200;Trajana;0020 0020;Diumenge;2014;10;Octubre;12;22;Nit;ExcÇs de velocitat o inadequada;433777,16;4586678,29
2014S004162;10;Sant Mart°;73;la Verneda i la Pau;266405;Prim;0164 0164;Divendres;2014;6;Juny;6;9;Mat°;No hi ha causa mediata;433895,48;4585960,7
2014S004224;10;Sant Mart°;72;Sant Mart° de Provenáals;3406;Agricultura;0260 0260;Dilluns;2014;6;Juny;9;17;Tarda;No hi ha causa mediata;433302,68;4585756,57
2014S007864;10;Sant Mart°;73;la Verneda i la Pau;142901;Gelida;0012B0012B;Dimarts;2014;10;Octubre;28;22;Nit;Alcoholämia;433736,39;4585771,85
2014S008960;10;Sant Mart°;73;la Verneda i la Pau;318906;Santander;0053 0055;Divendres;2014;12;Desembre;5;16;Tarda;No hi ha causa mediata;433393,66;4586724,7
2014S008300;10;Sant Mart°;73;la Verneda i la Pau;60807;CantÖbria;0077 0077;Dimecres;2014;11;Novembre;12;7;Mat°;No hi ha causa mediata;433164,47;4586369,25
2014S003744;10;Sant Mart°;73;la Verneda i la Pau;157206;Bonaventura Gispert;0002 0002;Dimecres;2014;5;Maig;21;23;Nit;Alcoholämia;433210,94;4586529,76
2014S005774;10;Sant Mart°;73;la Verneda i la Pau;208205;Menorca;0033 0033;Dimecres;2014;8;Agost;6;1;Nit;Alcoholämia;433193,74;4586082,18
2014S006707;10;Sant Mart°;73;la Verneda i la Pau;318906;Santander;0033 0041;Dijous;2014;9;Setembre;18;16;Tarda;No hi ha causa mediata;433186,65;4586419,27
2014S002261;10;Sant Mart°;73;la Verneda i la Pau;700023;Almacelles;0012 0012;Dijous;2014;3;Mará;27;18;Tarda;No hi ha causa mediata;433288,22;4586235,08
2014S006686;10;Sant Mart°;73;la Verneda i la Pau;318906;Santander;0026 0026;Dijous;2014;9;Setembre;18;8;Mat°;No hi ha causa mediata;433319,33;4586544,65
2014S008551;10;Sant Mart°;73;la Verneda i la Pau;57802;Camp Arriassa;0084 0084;Divendres;2014;11;Novembre;21;9;Mat°;No hi ha causa mediata;433507,26;4586389,99
2014S002375;10;Sant Mart°;72;Sant Mart° de Provenáals;342503;Treball;0166 0166;Dilluns;2014;3;Mará;31;23;Nit;No hi ha causa mediata;433430,56;4585423,62
2014S005879;10;Sant Mart°;72;Sant Mart° de Provenáals;3406;Agricultura;0240 0240;Dilluns;2014;8;Agost;11;14;Tarda;No hi ha causa mediata;433358,8;4585691,86
2014S002987;10;Sant Mart°;70;el Besïs i el Maresme;266405;Prim;0107 0107;Dimecres;2014;4;Abril;23;22;Nit;Alcoholämia;434082,54;4585653,27
2014S005822;10;Sant Mart°;71;Provenáals del Poblenou;94300;Crist¢bal de Moura;0136 0136;Divendres;2014;8;Agost;8;10;Mat°;No hi ha causa mediata;433933,94;4585045,93
2014S005193;10;Sant Mart°;71;Provenáals del Poblenou;143609;Josep Pla;0131U0131U;Diumenge;2014;7;Juliol;13;19;Tarda;No hi ha causa mediata;433980,63;4585212,31
2014S006481;10;Sant Mart°;71;Provenáals del Poblenou;242906;Pallars;0385V0385V;Dimarts;2014;9;Setembre;9;11;Mat°;No hi ha causa mediata;433944,1;4584726,25
2014S003961;10;Sant Mart°;71;Provenáals del Poblenou;249304;Pere IV;0416 0416;Dijous;2014;5;Maig;29;17;Tarda;No hi ha causa mediata;433646,61;4585020,79
2014S000236;10;Sant Mart°;70;el Besïs i el Maresme;27903;Auger;0021 0021;Dissabte;2014;1;Gener;11;20;Tarda;No hi ha causa mediata;434146,81;4585584,37
2014S004499;10;Sant Mart°;68;el Poblenou;332000;Taulat;0003 0003;Diumenge;2014;6;Juny;15;18;Tarda;No hi ha causa mediata;433284,62;4583145,81
2014S004364;10;Sant Mart°;68;el Poblenou;367504;Doctor Trueta;0121 0121;Divendres;2014;6;Juny;13;16;Tarda;No hi ha causa mediata;433078,07;4583118,17
2014S006665;10;Sant Mart°;68;el Poblenou;367504;Doctor Trueta;0161 0161;Dimecres;2014;9;Setembre;17;14;Tarda;No hi ha causa mediata;433227,21;4583256,95
2014S007649;10;Sant Mart°;68;el Poblenou;55501;Calvell;0057 0057;Diumenge;2014;10;Octubre;19;17;Tarda;No hi ha causa mediata;433877,91;4583594,71
2014S008265;10;Sant Mart°;68;el Poblenou;332000;Taulat;0037 0037;Dilluns;2014;11;Novembre;10;20;Tarda;No hi ha causa mediata;433425,99;4583332,76
2014S000003;10;Sant Mart°;71;Provenáals del Poblenou;42306;Bilbao;0187 0189;Dimecres;2014;1;Gener;1;4;Nit;Alcoholämia;432853,85;4584641,85
2014S000341;10;Sant Mart°;71;Provenáals del Poblenou;701414;C-31;20750000;Dijous;2014;1;Gener;16;8;Mat°;No hi ha causa mediata;433366,47;4585249,15
2014S001076;10;Sant Mart°;71;Provenáals del Poblenou;701414;C-31;20750000;Dimarts;2014;2;Febrer;11;18;Tarda;No hi ha causa mediata;433366,47;4585249,15
2014S004231;10;Sant Mart°;71;Provenáals del Poblenou;701414;C-31;20750000;Dimarts;2014;6;Juny;10;8;Mat°;No hi ha causa mediata;433366,47;4585249,15
2014S001274;10;Sant Mart°;71;Provenáals del Poblenou;249304;Pere IV;0499 0499;Dijous;2014;2;Febrer;20;14;Tarda;No hi ha causa mediata;433967,82;4585597,69
2014S006041;10;Sant Mart°;71;Provenáals del Poblenou;701414;C-31;20710000;Dimarts;2014;8;Agost;19;16;Tarda;No hi ha causa mediata;433081,94;4584971,32
2014S004405;10;Sant Mart°;71;Provenáals del Poblenou;701414;C-31;20830000;Diumenge;2014;6;Juny;15;11;Mat°;No hi ha causa mediata;433936,57;4585808,01
2014S000870;10;Sant Mart°;71;Provenáals del Poblenou;356202;Veneáuela;0047B0047B;Dimecres;2014;2;Febrer;5;8;Mat°;No hi ha causa mediata;433823,71;4584790,26
2014S003337;10;Sant Mart°;71;Provenáals del Poblenou;144601;Diagonal;0180 0182;Dimecres;2014;5;Maig;7;8;Mat°;No hi ha causa mediata;432731,61;4584272,34
2014S005121;10;Sant Mart°;71;Provenáals del Poblenou;169409;Corts Catalanes;0896 0896;Dijous;2014;7;Juliol;10;20;Tarda;No hi ha causa mediata;432587,59;4584475,05
2014S000082;10;Sant Mart°;71;Provenáals del Poblenou;115603;Espronceda;0151X0151X;Diumenge;2014;1;Gener;5;13;Mat°;No hi ha causa mediata;433383,68;4584494,1
2014S002553;10;Sant Mart°;68;el Poblenou;110009;Ramon Turr¢;0254 0254;Diumenge;2014;4;Abril;6;11;Mat°;No hi ha causa mediata;433772,58;4583945,77
2014S006119;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;242906;Pallars;0400 0400;Dissabte;2014;8;Agost;23;12;Mat°;No hi ha causa mediata;434053,47;4584788,28
2014S007174;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;322608;Selva de Mar;0046X0046X;Dilluns;2014;10;Octubre;6;8;Mat°;No hi ha causa mediata;433980,76;4584678,27
2014S005213;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;95801;Pellaires;0039 0039;Dilluns;2014;7;Juliol;14;18;Tarda;No hi ha causa mediata;434114,25;4584235,29
2014S009093;10;Sant Mart°;68;el Poblenou;270901;Pujades;0288 0288;Dijous;2014;12;Desembre;11;10;Mat°;No hi ha causa mediata;433733,48;4584294,97
2014S003586;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;143609;Josep Pla;0049X0049X;Dijous;2014;5;Maig;15;20;Tarda;No hi ha causa mediata;434304,18;4584875,64
2014S009238;10;Sant Mart°;68;el Poblenou;144601;Diagonal;0115 0115;Dimarts;2014;12;Desembre;16;7;Mat°;No hi ha causa mediata;433415,16;4584438,56
2014S005386;10;Sant Mart°;68;el Poblenou;701265;Litoral (Besïs);760000;Diumenge;2014;7;Juliol;20;23;Nit;No hi ha causa mediata;433705,19;4583102,38
2014S006725;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;44403;Bol°via;0000X0000X;Divendres;2014;9;Setembre;19;10;Mat°;No hi ha causa mediata;432154,31;4583704,2
2014S004870;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;11200;AlmogÖvers;0125 0125;Dijous;2014;7;Juliol;3;8;Mat°;No hi ha causa mediata;432435,89;4583424,66
2014S000430;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;62609;IcÖria;0187 0187;Diumenge;2014;1;Gener;19;18;Tarda;No hi ha causa mediata;433109,94;4582903,77
2014S004461;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;271100;Pujades;0025 0025;Dimarts;2014;6;Juny;17;10;Mat°;No hi ha causa mediata;432011,18;4582673,63
2014S005163;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;271100;Pujades;0025 0025;Dissabte;2014;7;Juliol;12;11;Mat°;No hi ha causa mediata;432011,18;4582673,63
2014S005820;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;171400;Joan d'∑ustria;0105 0107;Divendres;2014;8;Agost;8;9;Mat°;No hi ha causa mediata;432189,72;4583219,42
2014S008420;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;197302;Marina;0097 0097;Dilluns;2014;11;Novembre;17;8;Mat°;No hi ha causa mediata;432172,83;4583003,15
2014S004901;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;197302;Marina;0102 0102;Dijous;2014;7;Juliol;3;19;Tarda;No hi ha causa mediata;432212,66;4583050,61
2014S001174;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;197302;Marina;0110 0110;Diumenge;2014;2;Febrer;16;13;Mat°;No hi ha causa mediata;432167,64;4583094,48
2014S001140;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;270901;Pujades;0006 0006;Divendres;2014;2;Febrer;14;8;Mat°;No hi ha causa mediata;432178,65;4582763,08
2014S006949;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;197302;Marina;0065 0067;Dissabte;2014;9;Setembre;27;22;Nit;No hi ha causa mediata;432405,51;4582779,2
2014S004279;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;197302;Marina;0114 0116;Dimecres;2014;6;Juny;11;3;Nit;Alcoholämia;432156,97;4583114,62
2014S006399;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;29206;∑vila;0077 0079;Divendres;2014;9;Setembre;5;13;Mat°;No hi ha causa mediata;432763,25;4583396,61
2014S004444;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;701414;C-31;20630000;Dimarts;2014;6;Juny;17;1;Nit;No hi ha causa mediata;432505,8;4584412,61
2014S001167;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701266;Litoral (Llobregat);640000;Dissabte;2014;2;Febrer;15;19;Tarda;No hi ha causa mediata;434443,92;4584049,57
2014S007055;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701266;Litoral (Llobregat);640000;Dijous;2014;10;Octubre;2;7;Mat°;No hi ha causa mediata;434443,92;4584049,57
2014S003165;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701266;Litoral (Llobregat);650000;Dimarts;2014;4;Abril;29;18;Tarda;No hi ha causa mediata;434371,96;4583978,79
2014S003527;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701266;Litoral (Llobregat);670000;Dimecres;2014;5;Maig;14;7;Mat°;No hi ha causa mediata;434227,97;4583837,28
2014S001008;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701266;Litoral (Llobregat);700000;Diumenge;2014;2;Febrer;9;4;Nit;No hi ha causa mediata;434020,31;4583616,44
2014S004291;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;4908;∑laba;0104 0104;Dimecres;2014;6;Juny;11;13;Mat°;No hi ha causa mediata;432506,22;4583509,72
2014S004143;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;30500;Badajoz;0175 0175;Dijous;2014;6;Juny;5;12;Mat°;No hi ha causa mediata;432297,41;4584048,88
2014S001697;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;143609;Josep Pla;0019 0019;Divendres;2014;3;Mará;7;11;Mat°;No hi ha causa mediata;434548,48;4584622,13
2014S000502;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;4908;∑laba;0160X0160X;Dimecres;2014;1;Gener;22;8;Mat°;No hi ha causa mediata;432153,74;4583864,7
2014S009420;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;146902;Glïries Catalanes;0038X0038X;Diumenge;2014;12;Desembre;21;5;Nit;No hi ha causa mediata;432226,2;4584005,27
2014S009052;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701265;Litoral (Besïs);630000;Dimecres;2014;12;Desembre;10;6;Mat°;Alcoholämia;434528,18;4584107,85
2014S008979;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701265;Litoral (Besïs);630000;Dissabte;2014;12;Desembre;6;6;Mat°;No hi ha causa mediata;434528,18;4584107,85
2014S003483;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701266;Litoral (Llobregat);630000;Dilluns;2014;5;Maig;12;15;Tarda;No hi ha causa mediata;434515,94;4584120,29
2014S008929;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701278;Taulat;0262 0264;Dijous;2014;12;Desembre;4;15;Tarda;No hi ha causa mediata;434680,75;4584663,07
2014S000774;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;30409;Bac de Roda;0002X0002X;Dissabte;2014;2;Febrer;1;19;Tarda;No hi ha causa mediata;434185,07;4583891,55
2014S000578;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;700654;Litoral;0081 0081;Divendres;2014;1;Gener;24;15;Tarda;No hi ha causa mediata;434417,76;4583949,58
2014S007595;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;700654;Litoral;0086 0086;Dilluns;2014;10;Octubre;20;11;Mat°;No hi ha causa mediata;434130,53;4583678,38
2014S000959;1;Ciutat Vella;1;el Raval;198804;Paral˙lel;0076 0080;Divendres;2014;2;Febrer;7;16;Tarda;No hi ha causa mediata;430544,35;4580942,47
2014S001207;1;Ciutat Vella;1;el Raval;701349;Drassanes;0001 0001;Dilluns;2014;2;Febrer;17;22;Nit;No hi ha causa mediata;431214,13;4580892,36
2014S006529;1;Ciutat Vella;1;el Raval;308301;Sant Oleguer;0010U0010U;Dijous;2014;9;Setembre;11;10;Mat°;No hi ha causa mediata;430771,84;4581184,39
2014S001915;1;Ciutat Vella;1;el Raval;308709;Sant Pau;0030X0030X;Divendres;2014;3;Mará;14;16;Tarda;No hi ha causa mediata;430394,95;4581074,59
2014S000473;1;Ciutat Vella;1;el Raval;701367;Raval;0032 0032;Dimarts;2014;1;Gener;21;13;Mat°;No hi ha causa mediata;430696,47;4581218,77
2014S008195;1;Ciutat Vella;1;el Raval;294852;Salvador;0024 0024;Divendres;2014;11;Novembre;7;16;Tarda;No hi ha causa mediata;430276,21;4581266,19
2014S004768;1;Ciutat Vella;1;el Raval;296600;Sant Antoni Abat;0056 0056;Diumenge;2014;6;Juny;29;18;Tarda;No hi ha causa mediata;430145,39;4581354,51
2014S000697;1;Ciutat Vella;1;el Raval;296600;Sant Antoni Abat;0056 0056;Dimecres;2014;1;Gener;29;19;Tarda;No hi ha causa mediata;430145,39;4581354,51
2014S000218;1;Ciutat Vella;1;el Raval;308301;Sant Oleguer;0017X0017X;Dissabte;2014;1;Gener;11;4;Nit;No hi ha causa mediata;430848,85;4581162
2014S005343;1;Ciutat Vella;1;el Raval;308709;Sant Pau;0042 0044;Divendres;2014;7;Juliol;18;18;Tarda;No hi ha causa mediata;430311,08;4581160,63
2014S001778;1;Ciutat Vella;1;el Raval;269200;Portal de Santa Madrona;0014 0014;Dimarts;2014;3;Mará;11;3;Nit;No hi ha causa mediata;431112,12;4581035,37
2014S001494;1;Ciutat Vella;1;el Raval;269200;Portal de Santa Madrona;0032 0032;Dijous;2014;2;Febrer;27;19;Tarda;No hi ha causa mediata;431014,48;4580948,83
2014S006973;1;Ciutat Vella;1;el Raval;198804;Paral˙lel;0062 0062;Dilluns;2014;9;Setembre;29;11;Mat°;No hi ha causa mediata;430651,97;4580941,11
2014S003460;1;Ciutat Vella;1;el Raval;700025;Josep Carner;0027 0027;Diumenge;2014;5;Maig;11;17;Tarda;No hi ha causa mediata;431291,88;4580896,02
2014S004620;1;Ciutat Vella;1;el Raval;701266;Litoral (Llobregat);1110000;Diumenge;2014;6;Juny;22;11;Mat°;No hi ha causa mediata;431245,82;4580721,31
2014S008287;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;367504;Doctor Trueta;0100 0100;Dimarts;2014;11;Novembre;11;17;Tarda;No hi ha causa mediata;433011,04;4583010,2
2014S004902;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;110009;Ramon Turr¢;0112 0118;Dijous;2014;7;Juliol;3;19;Tarda;Alcoholämia;432966,27;4583158,81
2014S009032;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;700662;Salvador Espriu;0089 0089;Dimarts;2014;12;Desembre;9;14;Tarda;No hi ha causa mediata;433347,57;4582853,1
2014S003473;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;700662;Salvador Espriu;0089 0089;Dilluns;2014;5;Maig;12;9;Mat°;No hi ha causa mediata;433347,57;4582853,1
2014S002702;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;700664;Arquitecte Sert;0003 0003;Dijous;2014;4;Abril;10;19;Tarda;No hi ha causa mediata;433190,05;4582603,13
2014S003514;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;367504;Doctor Trueta;0020 0020;Dimarts;2014;5;Maig;13;17;Tarda;No hi ha causa mediata;432548,61;4582572,76
2014S005776;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;700667;Jaume Vicens i Vives;0001 0001;Dimecres;2014;8;Agost;6;5;Nit;No hi ha causa mediata;433495,24;4582834,97
2014S000334;1;Ciutat Vella;1;el Raval;34308;Rambla;0025 0025;Dimecres;2014;1;Gener;15;17;Tarda;No hi ha causa mediata;431143,25;4581298
2014S007159;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;701266;Litoral (Llobregat);840000;Diumenge;2014;10;Octubre;5;14;Tarda;No hi ha causa mediata;433114,82;4582556,54
2014S007819;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;701266;Litoral (Llobregat);860000;Dilluns;2014;10;Octubre;27;17;Tarda;No hi ha causa mediata;432972,61;4582415,18
