Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;NK_Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_mediata;Coordenada_UTM_X;Coordenada_UTM_Y
2012S005218;10;Sant Mart°;65;el Clot;169409;Corts Catalanes;0823 0823;Dimarts;2012;7;Juliol;17;15;Tarda;No hi ha causa mediata;432229,7;4584197,87
2012S001691;10;Sant Mart°;65;el Clot;209900;Meridiana;0080 0080;Dimecres;2012;3;Mará;7;23;Nit;No hi ha causa mediata;432154,54;4584292,69
2012S002503;10;Sant Mart°;65;el Clot;209900;Meridiana;0080 0080;Dijous;2012;4;Abril;5;19;Tarda;No hi ha causa mediata;432154,54;4584292,69
2012S005873;10;Sant Mart°;72;Sant Mart° de Provenáals;158504;Huelva;0063 0065;Dimecres;2012;8;Agost;15;6;Mat°;No hi ha causa mediata;432917,15;4585620,33
2012S008070;10;Sant Mart°;72;Sant Mart° de Provenáals;15201;Andrade;0085X0085X;Divendres;2012;11;Novembre;16;23;Nit;No hi ha causa mediata;433050,48;4585189,52
2012S004431;10;Sant Mart°;72;Sant Mart° de Provenáals;60807;CantÖbria;0029 0029;Dimarts;2012;6;Juny;19;14;Tarda;No hi ha causa mediata;433330,95;4585862,62
2012S000714;10;Sant Mart°;65;el Clot;209900;Meridiana;0092 0092;Dimarts;2012;1;Gener;31;16;Tarda;No hi ha causa mediata;432156,7;4584472,82
2012S002406;10;Sant Mart°;65;el Clot;18505;Arag¢;0538 0538;Dilluns;2012;4;Abril;2;14;Tarda;No hi ha causa mediata;431862,51;4584367,22
2012S004491;10;Sant Mart°;64;el Camp de l'Arpa del Clot;224802;Naci¢;0035 0035;Dijous;2012;6;Juny;21;12;Mat°;No hi ha causa mediata;432004,99;4585119,44
2012S002371;10;Sant Mart°;64;el Camp de l'Arpa del Clot;224802;Naci¢;0001 0001;Dissabte;2012;3;Mará;31;21;Tarda;Alcoholämia;432094,47;4585060,34
2012S002145;10;Sant Mart°;65;el Clot;350308;Valäncia;0618B0618B;Divendres;2012;3;Mará;23;14;Tarda;No hi ha causa mediata;432165,67;4584854,22
2012S005675;10;Sant Mart°;65;el Clot;18505;Arag¢;0611 0617;Divendres;2012;8;Agost;3;19;Tarda;No hi ha causa mediata;432178,22;4584721,08
2012S003137;10;Sant Mart°;65;el Clot;18505;Arag¢;0631 0631;Dijous;2012;5;Maig;3;8;Mat°;No hi ha causa mediata;432296;4584835,15
2012S003494;10;Sant Mart°;65;el Clot;191204;Mallorca;0621 0621;Dimecres;2012;5;Maig;16;6;Mat°;No hi ha causa mediata;432230,08;4585135,09
2012S001255;10;Sant Mart°;65;el Clot;81603;Clot;0165 0165;Dilluns;2012;2;Febrer;20;18;Tarda;No hi ha causa mediata;432399,82;4585136,41
2012S003048;10;Sant Mart°;65;el Clot;153205;Guip£scoa;0001A0001A;Diumenge;2012;4;Abril;29;13;Mat°;No hi ha causa mediata;432593,28;4585139,3
2012S008794;10;Sant Mart°;65;el Clot;169409;Corts Catalanes;0859 0859;Dijous;2012;12;Desembre;13;7;Mat°;No hi ha causa mediata;432515,37;4584477,06
2012S005631;10;Sant Mart°;65;el Clot;226400;Las Navas de Tolosa;0239 0241;Dimecres;2012;8;Agost;1;21;Tarda;No hi ha causa mediata;432461,48;4585038,2
2012S008018;10;Sant Mart°;64;el Camp de l'Arpa del Clot;209900;Meridiana;0119B0119B;Dijous;2012;11;Novembre;15;12;Mat°;No hi ha causa mediata;432106,39;4584655,85
2012S004216;10;Sant Mart°;64;el Camp de l'Arpa del Clot;209900;Meridiana;0123 0123;Dimarts;2012;6;Juny;12;8;Mat°;No hi ha causa mediata;432106,63;4584685,29
2012S006135;10;Sant Mart°;73;la Verneda i la Pau;153205;Guip£scoa;0154 0154;Dijous;2012;8;Agost;30;7;Mat°;No hi ha causa mediata;433722,46;4586175,4
2012S003374;10;Sant Mart°;70;el Besïs i el Maresme;701612;Fïrum;0001 0001;Divendres;2012;5;Maig;11;14;Tarda;No hi ha causa mediata;435045,77;4584884,14
2012S005186;10;Sant Mart°;70;el Besïs i el Maresme;186703;Llull;0419 0419;Dilluns;2012;7;Juliol;16;15;Tarda;No hi ha causa mediata;434879,84;4585275,24
2012S006343;10;Sant Mart°;70;el Besïs i el Maresme;266405;Prim;0006 0006;Dissabte;2012;9;Setembre;8;14;Tarda;No hi ha causa mediata;434819,14;4584988,95
2012S003983;10;Sant Mart°;73;la Verneda i la Pau;701048;Fälix Mart° Alpera;0002 0002;Dilluns;2012;6;Juny;4;6;Mat°;No hi ha causa mediata;434080,05;4586186,02
2012S002253;10;Sant Mart°;70;el Besïs i el Maresme;701266;Litoral (Llobregat);550000;Dimecres;2012;3;Mará;28;8;Mat°;No hi ha causa mediata;435017,2;4584731,2
2012S002258;10;Sant Mart°;70;el Besïs i el Maresme;701281;Llevant;0001 0001;Dimecres;2012;3;Mará;28;12;Mat°;No hi ha causa mediata;434848,85;4584967,56
2012S002086;10;Sant Mart°;73;la Verneda i la Pau;266405;Prim;0196 0196;Dimecres;2012;3;Mará;21;15;Tarda;No hi ha causa mediata;433658,28;4586177,09
2012S007959;10;Sant Mart°;73;la Verneda i la Pau;266405;Prim;0198 0198;Dimarts;2012;11;Novembre;13;6;Mat°;No hi ha causa mediata;433651,4;4586184,13
2012S006754;10;Sant Mart°;73;la Verneda i la Pau;153205;Guip£scoa;0166X0166X;Dijous;2012;9;Setembre;27;0;Nit;No hi ha causa mediata;433835,04;4586284,84
2012S004693;10;Sant Mart°;73;la Verneda i la Pau;169409;Corts Catalanes;1163 1163;Dijous;2012;6;Juny;28;17;Tarda;No hi ha causa mediata;433994,44;4585956,97
2012S002644;10;Sant Mart°;73;la Verneda i la Pau;14606;EmpordÖ;0002 0002;Divendres;2012;4;Abril;13;17;Tarda;No hi ha causa mediata;433873,81;4586193,14
2012S005433;10;Sant Mart°;72;Sant Mart° de Provenáals;3406;Agricultura;0260 0260;Dimecres;2012;7;Juliol;25;18;Tarda;No hi ha causa mediata;433302,68;4585756,57
2012S003410;10;Sant Mart°;73;la Verneda i la Pau;60807;CantÖbria;0077 0077;Dissabte;2012;5;Maig;12;20;Tarda;No hi ha causa mediata;433164,47;4586369,25
2012S003684;10;Sant Mart°;73;la Verneda i la Pau;208205;Menorca;0055 0055;Dimarts;2012;5;Maig;22;20;Tarda;Caláada en mal estat;433396,53;4586227,86
2012S008822;10;Sant Mart°;73;la Verneda i la Pau;208205;Menorca;0065X0065X;Dijous;2012;12;Desembre;13;21;Tarda;No hi ha causa mediata;433489,88;4586252,17
2012S006335;10;Sant Mart°;73;la Verneda i la Pau;153205;Guip£scoa;0120X0120X;Divendres;2012;9;Setembre;7;23;Nit;No hi ha causa mediata;433463,81;4585920,96
2012S000558;10;Sant Mart°;73;la Verneda i la Pau;57802;Camp Arriassa;0082 0082;Dimecres;2012;1;Gener;25;10;Mat°;No hi ha causa mediata;433527,62;4586369,27
2012S004478;10;Sant Mart°;73;la Verneda i la Pau;266405;Prim;0246 0246;Dimecres;2012;6;Juny;20;19;Tarda;No hi ha causa mediata;433398,07;4586441,87
2012S008365;10;Sant Mart°;73;la Verneda i la Pau;268604;Pont del Treball Digne;0012 0014;Dimarts;2012;11;Novembre;27;21;Tarda;No hi ha causa mediata;432945,98;4586161,87
2012S006670;10;Sant Mart°;70;el Besïs i el Maresme;186703;Llull;0377 0377B;Diumenge;2012;9;Setembre;23;2;Nit;No hi ha causa mediata;434467,95;4584886,01
2012S008114;10;Sant Mart°;70;el Besïs i el Maresme;186703;Llull;0377 0377B;Dilluns;2012;11;Novembre;19;18;Tarda;No hi ha causa mediata;434467,95;4584886,01
2012S002263;10;Sant Mart°;70;el Besïs i el Maresme;266405;Prim;0114 0114;Dimecres;2012;3;Mará;28;16;Tarda;No hi ha causa mediata;434239,17;4585578,11
2012S008449;10;Sant Mart°;70;el Besïs i el Maresme;701414;C-31;20840000;Divendres;2012;11;Novembre;30;15;Tarda;No hi ha causa mediata;434007,45;4585877,1
2012S006980;10;Sant Mart°;68;el Poblenou;75702;Carmen Amaya;0065 0065;Divendres;2012;10;Octubre;5;13;Mat°;No hi ha causa mediata;433378,04;4582999,35
2012S005603;10;Sant Mart°;68;el Poblenou;700654;Litoral;0058 0058;Dimecres;2012;8;Agost;1;5;Nit;Alcoholämia;433592,77;4582860,32
2012S005334;10;Sant Mart°;68;el Poblenou;346800;Poblenou;0005 0007;Diumenge;2012;7;Juliol;22;7;Mat°;Caláada en mal estat;433655,56;4583439,96
2012S002033;10;Sant Mart°;68;el Poblenou;700654;Litoral;0064 0064;Dilluns;2012;3;Mará;19;14;Tarda;No hi ha causa mediata;433685,58;4583040,05
2012S007879;10;Sant Mart°;68;el Poblenou;110009;Ramon Turr¢;0140 0140;Divendres;2012;11;Novembre;9;21;Tarda;No hi ha causa mediata;433101,14;4583287,72
2012S007596;10;Sant Mart°;71;Provenáals del Poblenou;200600;Marroc;0001 0003;Dimarts;2012;10;Octubre;30;7;Mat°;No hi ha causa mediata;433046,26;4584390,23
2012S002268;10;Sant Mart°;71;Provenáals del Poblenou;346800;Poblenou;0139X0139X;Dimecres;2012;3;Mará;28;19;Tarda;No hi ha causa mediata;432831,49;4584277,65
2012S002945;10;Sant Mart°;71;Provenáals del Poblenou;42306;Bilbao;0181 0185;Dimecres;2012;4;Abril;25;13;Mat°;No hi ha causa mediata;432872,16;4584623,39
2012S002453;10;Sant Mart°;71;Provenáals del Poblenou;253902;Per£;0109U0109U;Dimarts;2012;4;Abril;3;18;Tarda;No hi ha causa mediata;432942,04;4584663,98
2012S000121;10;Sant Mart°;71;Provenáals del Poblenou;30409;Bac de Roda;0153 0153;Divendres;2012;1;Gener;6;13;Mat°;No hi ha causa mediata;433155,6;4584900,4
2012S005454;10;Sant Mart°;71;Provenáals del Poblenou;115603;Espronceda;0187 0187;Dijous;2012;7;Juliol;26;14;Tarda;No hi ha causa mediata;433161,53;4584700,99
2012S007761;10;Sant Mart°;71;Provenáals del Poblenou;128106;FluviÖ;0131 0131;Dimarts;2012;11;Novembre;6;9;Mat°;No hi ha causa mediata;433460,42;4584762,7
2012S006902;10;Sant Mart°;71;Provenáals del Poblenou;701414;C-31;20750000;Dimarts;2012;10;Octubre;2;14;Tarda;No hi ha causa mediata;433366,47;4585249,15
2012S002937;10;Sant Mart°;71;Provenáals del Poblenou;253902;Per£;0234 0234;Dimecres;2012;4;Abril;25;7;Mat°;No hi ha causa mediata;433608,83;4585285,95
2012S008307;10;Sant Mart°;71;Provenáals del Poblenou;253902;Per£;0252 0256;Dilluns;2012;11;Novembre;26;14;Tarda;No hi ha causa mediata;433675,88;4585351,89
2012S001243;10;Sant Mart°;71;Provenáals del Poblenou;701414;C-31;20760000;Dilluns;2012;2;Febrer;20;8;Mat°;No hi ha causa mediata;433437,96;4585319,46
2012S003065;10;Sant Mart°;71;Provenáals del Poblenou;253902;Per£;0140 0142;Dilluns;2012;4;Abril;30;12;Mat°;No hi ha causa mediata;433173,63;4584861,28
2012S000914;10;Sant Mart°;71;Provenáals del Poblenou;701414;C-31;20710000;Dimecres;2012;2;Febrer;8;7;Mat°;No hi ha causa mediata;433081,94;4584971,32
2012S006055;10;Sant Mart°;71;Provenáals del Poblenou;253902;Per£;0195 0205;Dissabte;2012;8;Agost;25;20;Tarda;No hi ha causa mediata;433364,44;4585092,55
2012S006286;10;Sant Mart°;71;Provenáals del Poblenou;244800;Paraguai;0048 0048;Dimecres;2012;9;Setembre;5;22;Nit;No hi ha causa mediata;434024,82;4585693,65
2012S005729;10;Sant Mart°;71;Provenáals del Poblenou;701414;C-31;20830000;Dilluns;2012;8;Agost;6;18;Tarda;No hi ha causa mediata;433936,57;4585808,01
2012S004017;10;Sant Mart°;71;Provenáals del Poblenou;356202;Veneáuela;0047B0047B;Dimarts;2012;6;Juny;5;12;Mat°;No hi ha causa mediata;433823,71;4584790,26
2012S002793;10;Sant Mart°;71;Provenáals del Poblenou;169409;Corts Catalanes;0890 0890;Dijous;2012;4;Abril;19;14;Tarda;No hi ha causa mediata;432553,24;4584441,01
2012S005297;10;Sant Mart°;71;Provenáals del Poblenou;701414;C-31;20660000;Divendres;2012;7;Juliol;20;13;Mat°;No hi ha causa mediata;432719,59;4584620,76
2012S007766;10;Sant Mart°;71;Provenáals del Poblenou;701414;C-31;20670000;Dimarts;2012;11;Novembre;6;9;Mat°;No hi ha causa mediata;432792,39;4584691,03
2012S008093;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;144601;Diagonal;0045X0045X;Diumenge;2012;11;Novembre;18;18;Tarda;No hi ha causa mediata;434168,06;4584681,79
2012S009198;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;144601;Diagonal;0085 0085;Divendres;2012;12;Desembre;28;10;Mat°;No hi ha causa mediata;433703;4584526,9
2012S007711;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;186703;Llull;0375X0375X;Diumenge;2012;11;Novembre;4;9;Mat°;No hi ha causa mediata;434336,81;4584720,61
2012S005540;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;144601;Diagonal;0060X0060X;Dilluns;2012;7;Juliol;30;3;Nit;No hi ha causa mediata;434170,48;4584736,8
2012S004000;10;Sant Mart°;68;el Poblenou;180401;Lope de Vega;0064 0064;Dilluns;2012;6;Juny;4;17;Tarda;No hi ha causa mediata;433678,99;4584023,14
2012S003969;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;322608;Selva de Mar;0027 0037;Dissabte;2012;6;Juny;2;17;Tarda;No hi ha causa mediata;434073,3;4584536,95
2012S008074;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;30409;Bac de Roda;0098X0098X;Dissabte;2012;11;Novembre;17;9;Mat°;No hi ha causa mediata;433571,61;4584514,79
2012S003812;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;143609;Josep Pla;0065 0065;Diumenge;2012;5;Maig;27;13;Mat°;No hi ha causa mediata;434232,69;4584948,24
2012S005794;10;Sant Mart°;68;el Poblenou;42306;Bilbao;0003 0003;Divendres;2012;8;Agost;10;9;Mat°;No hi ha causa mediata;433760,76;4583729,85
2012S003807;10;Sant Mart°;68;el Poblenou;701265;Litoral (Besïs);780000;Diumenge;2012;5;Maig;27;6;Mat°;No hi ha causa mediata;433557,81;4582963,81
2012S003826;10;Sant Mart°;68;el Poblenou;701266;Litoral (Llobregat);790000;Dilluns;2012;5;Maig;28;14;Tarda;No hi ha causa mediata;433473,3;4582905,96
2012S000367;10;Sant Mart°;68;el Poblenou;701266;Litoral (Llobregat);2,30E+01;Dimarts;2012;1;Gener;17;19;Tarda;No hi ha causa mediata;433716,26;4583157,32
2012S005189;10;Sant Mart°;68;el Poblenou;332000;Taulat;0129 0129;Dilluns;2012;7;Juliol;16;11;Mat°;No hi ha causa mediata;433757,14;4583679,58
2012S004671;10;Sant Mart°;68;el Poblenou;332000;Taulat;0139 0143;Dimecres;2012;6;Juny;27;19;Tarda;No hi ha causa mediata;433769,97;4583713,46
2012S002275;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;44403;Bol°via;0000X0000X;Dimecres;2012;3;Mará;28;23;Nit;No hi ha causa mediata;432154,31;4583704,2
2012S008368;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;171400;Joan d'∑ustria;0066 0066;Dimecres;2012;11;Novembre;28;6;Mat°;No hi ha causa mediata;432494,25;4582942,2
2012S006993;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;171400;Joan d'∑ustria;0082 0082;Divendres;2012;10;Octubre;5;17;Tarda;No hi ha causa mediata;432387,98;4583043,87
2012S001912;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;171400;Joan d'∑ustria;0088 0088;Dimecres;2012;3;Mará;14;18;Tarda;No hi ha causa mediata;432363,28;4583069,83
2012S005369;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;171400;Joan d'∑ustria;0130 0130;Dilluns;2012;7;Juliol;23;19;Tarda;No hi ha causa mediata;432161,26;4583283,94
2012S001121;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;209900;Meridiana;0042 0042;Dimecres;2012;2;Febrer;15;13;Mat°;No hi ha causa mediata;432162;4583300,58
2012S009211;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;209900;Meridiana;0054 0054;Divendres;2012;12;Desembre;28;18;Tarda;No hi ha causa mediata;432155,34;4583480,64
2012S005845;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;242906;Pallars;0111 0113;Dilluns;2012;8;Agost;13;15;Tarda;No hi ha causa mediata;432532,68;4583333,83
2012S004686;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;197302;Marina;0079 0079;Dijous;2012;6;Juny;28;16;Tarda;No hi ha causa mediata;432306,61;4582878,5
2012S005882;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;197302;Marina;0090 0092;Dimecres;2012;8;Agost;15;20;Tarda;No hi ha causa mediata;432284,98;4582974,08
2012S002343;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;286504;Roger de Flor;0018 0022;Divendres;2012;3;Mará;30;19;Tarda;No hi ha causa mediata;431815,03;4582674,17
2012S008535;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;369204;Zamora;0092 0092;Dilluns;2012;12;Desembre;3;18;Tarda;Alcoholämia;432299,97;4583321,91
2012S005251;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;369204;Zamora;0115 0115;Dimecres;2012;7;Juliol;18;21;Tarda;Alcoholämia;432243,3;4583348,07
2012S003281;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;270901;Pujades;0023 0023;Dimarts;2012;5;Maig;8;19;Tarda;No hi ha causa mediata;432328,68;4582962,7
2012S008737;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;76807;Sardenya;0064 0066;Dimarts;2012;12;Desembre;11;19;Tarda;No hi ha causa mediata;432334,27;4582717,55
2012S005671;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;701414;C-31;20600000;Divendres;2012;8;Agost;3;14;Tarda;No hi ha causa mediata;432294,33;4584205,8
2012S000466;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701265;Litoral (Besïs);660000;Dissabte;2012;1;Gener;21;11;Mat°;No hi ha causa mediata;434313,7;4583894,96
2012S001797;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701265;Litoral (Besïs);670000;Diumenge;2012;3;Mará;11;0;Nit;No hi ha causa mediata;434241,83;4583823,22
2012S007205;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701265;Litoral (Besïs);670000;Dilluns;2012;10;Octubre;15;1;Nit;Alcoholämia;434241,83;4583823,22
2012S006740;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701278;Taulat;0293 0293;Dimecres;2012;9;Setembre;26;16;Tarda;No hi ha causa mediata;434797,41;4584868,43
2012S002223;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;311703;Sancho de µvila;0086 0086;Dimarts;2012;3;Mará;27;8;Mat°;No hi ha causa mediata;432507,35;4583643,03
2012S004105;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;11200;AlmogÖvers;0209B0209B;Divendres;2012;6;Juny;8;10;Mat°;No hi ha causa mediata;432869,76;4583853,31
2012S005561;10;Sant Mart°;66;el Parc i la Llacuna del Poblenou;146902;Glïries Catalanes;0038X0038X;Dilluns;2012;7;Juliol;30;15;Tarda;No hi ha causa mediata;432226,2;4584005,27
2012S006658;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;701265;Litoral (Besïs);600000;Dissabte;2012;9;Setembre;22;8;Mat°;No hi ha causa mediata;434743,24;4584321,79
2012S003493;10;Sant Mart°;69;Diagonal Mar i el Front Mar°tim del Poblenou;700654;Litoral;0086 0086;Dimarts;2012;5;Maig;15;22;Nit;No hi ha causa mediata;434130,53;4583678,38
2012S000498;1;Ciutat Vella;1;el Raval;198804;Paral˙lel;0046 0046;Dilluns;2012;1;Gener;23;8;Mat°;No hi ha causa mediata;430868,57;4580923,05
2012S003945;1;Ciutat Vella;1;el Raval;198804;Paral˙lel;0048 0048;Divendres;2012;6;Juny;1;13;Mat°;No hi ha causa mediata;430843,87;4580926,17
2012S007261;1;Ciutat Vella;1;el Raval;701349;Drassanes;0001 0001;Dimecres;2012;10;Octubre;17;8;Mat°;No hi ha causa mediata;431214,13;4580892,36
2012S006982;1;Ciutat Vella;1;el Raval;308709;Sant Pau;0004 0004;Divendres;2012;10;Octubre;5;14;Tarda;No hi ha causa mediata;430487,25;4580979,39
2012S003633;1;Ciutat Vella;1;el Raval;330300;TÖpies;0002 0002;Dilluns;2012;5;Maig;21;0;Nit;No hi ha causa mediata;430810,7;4581156,69
2012S004461;1;Ciutat Vella;1;el Raval;701367;Raval;0020 0020;Dimecres;2012;6;Juny;20;12;Mat°;No hi ha causa mediata;430653,19;4581268,06
2012S000994;1;Ciutat Vella;1;el Raval;34308;Rambla;0041 0041;Divendres;2012;2;Febrer;10;13;Mat°;No hi ha causa mediata;431061,76;4581421,29
2012S000347;1;Ciutat Vella;1;el Raval;34308;Rambla;0065 0065;Dimarts;2012;1;Gener;17;6;Mat°;No hi ha causa mediata;430967,17;4581570,12
2012S006196;1;Ciutat Vella;1;el Raval;198258;Marquäs de BarberÖ;0028 0028;Dissabte;2012;9;Setembre;1;21;Tarda;No hi ha causa mediata;430794,57;4581202,34
2012S004577;1;Ciutat Vella;1;el Raval;348907;Uni¢;0001 0001;Dissabte;2012;6;Juny;23;23;Nit;No hi ha causa mediata;431025,44;4581477,06
2012S000923;1;Ciutat Vella;1;el Raval;34308;Rambla;0073 0073;Dimecres;2012;2;Febrer;8;12;Mat°;No hi ha causa mediata;430948,62;4581599,25
2012S007030;1;Ciutat Vella;1;el Raval;700025;Josep Carner;0027 0027;Diumenge;2012;10;Octubre;7;10;Mat°;No hi ha causa mediata;431291,88;4580896,02
2012S005705;1;Ciutat Vella;1;el Raval;500;Abat Safont;0007 0007;Diumenge;2012;8;Agost;5;13;Mat°;No hi ha causa mediata;430609,84;4581004,79
2012S002573;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;367504;Doctor Trueta;0118B0118B;Dimarts;2012;4;Abril;10;23;Nit;No hi ha causa mediata;433074,58;4583068,58
2012S001236;1;Ciutat Vella;1;el Raval;21306;Arc del Teatre;0023 0023;Diumenge;2012;2;Febrer;19;15;Tarda;No hi ha causa mediata;431022,71;4581143,73
2012S003453;1;Ciutat Vella;1;el Raval;140203;Drassanes;0010 0012;Dilluns;2012;5;Maig;14;17;Tarda;No hi ha causa mediata;431043,97;4581103,28
2012S001845;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;700662;Salvador Espriu;0001 0001;Dimarts;2012;3;Mará;13;7;Mat°;No hi ha causa mediata;432732,08;4582229,3
2012S002906;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;700693;Ol°mpic;0100P0100P;Dimarts;2012;4;Abril;24;1;Nit;Alcoholämia;433146,91;4582309,54
2012S004933;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;701266;Litoral (Llobregat);800000;Divendres;2012;7;Juliol;6;15;Tarda;No hi ha causa mediata;433406,97;4582829,32
2012S005300;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;701266;Litoral (Llobregat);840000;Divendres;2012;7;Juliol;20;14;Tarda;No hi ha causa mediata;433114,82;4582556,54
2012S008192;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;701266;Litoral (Llobregat);850000;Dijous;2012;11;Novembre;22;12;Mat°;No hi ha causa mediata;433042,41;4582486,79
2012S000821;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;701266;Litoral (Llobregat);870000;Dissabte;2012;2;Febrer;4;1;Nit;Alcoholämia;432900,47;4582345,91
2012S005161;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;197302;Marina;0020 0020;Diumenge;2012;7;Juliol;15;0;Nit;No hi ha causa mediata;432823,93;4582436,08
2012S006060;10;Sant Mart°;67;la Vila Ol°mpica del Poblenou;197302;Marina;0020 0020;Diumenge;2012;8;Agost;26;5;Nit;No hi ha causa mediata;432823,93;4582436,08
2012S001256;1;Ciutat Vella;2;el Barri Gïtic;82901;Colom;0005 0005;Dilluns;2012;2;Febrer;20;19;Tarda;No hi ha causa mediata;431630,33;4581547,39
